"id","time","D","W","Wt","Z","y","observed","time_lag","visit_n","iiw_weight","iptw_weight","fiptiw_weight","iiw_unstab","iiw_unstab_first1","stata_fiptiw_weight","fiptiw_weight_baseevent"
2,3.28075998439454,0,0.00775568163953722,0.00921433222485328,2.99241916853486,-0.525139388292295,1,2.99621304127853,10,0.187832023424428,0.78424972991711,0.147307213640392,0.187832023424428,0.187832023424428,0.147307213640392,0.147307213640392
2,3.70832089389674,0,0.00775568163953722,0.0101644349216728,2.99241916853486,-2.03921889577424,1,3.28075998439454,11,0.187891255333283,0.78424972991711,0.147353666248914,0.187891255333283,0.187891255333283,0.147353666248914,0.147353666248914
2,3.80213485555723,0,0.00775568163953722,0.0103581992122347,2.99241916853486,-1.12865365124266,1,3.70832089389674,12,0.187903337403273,0.78424972991711,0.147363141609041,0.187903337403273,0.187903337403273,0.147363141609041,0.147363141609041
2,3.87327425634488,0,0.00775568163953722,0.01050197013993,2.99241916853486,-3.59760687964645,1,3.80213485555723,13,0.187912302665624,0.78424972991711,0.147370172613618,0.187912302665624,0.187912302665624,0.147370172613618,0.147370172613618
2,3.89578821687959,0,0.00775568163953722,0.0105469206342118,2.99241916853486,-1.92981309797899,1,3.87327425634488,14,0.187915105774709,0.78424972991711,0.147372370951161,0.187915105774709,0.187915105774709,0.147372370951161,0.147372370951161
2,3.91022925997153,0,0.00775568163953722,0.0105756165116854,2.99241916853486,-3.20002807539672,1,3.89578821687959,15,0.187916895269109,0.78424972991711,0.14737377436166,0.187916895269109,0.187916895269109,0.14737377436166,0.14737377436166
2,4.07126855391543,0,0.00775568163953722,0.0108886251846359,2.99241916853486,-1.79315535731827,1,3.91022925997153,16,0.187936415809197,0.78424972991711,0.147389083339952,0.187936415809197,0.187936415809197,0.147389083339952,0.147389083339952
2,4.19494774338789,0,0.00775568163953722,0.0111207236372676,2.99241916853486,-2.47456285164888,1,4.07126855391543,17,0.187950891756191,0.78424972991711,0.147400436097473,0.187950891756191,0.187950891756191,0.147400436097473,0.147400436097473
2,4.65517726962222,0,0.00775568163953722,0.0119280831824822,2.99241916853486,-4.03320675493043,1,4.19494774338789,18,0.188001255340311,0.78424972991711,0.147439933724717,0.188001255340311,0.188001255340311,0.147439933724717,0.147439933724717
2,4.76562943933299,0,0.00775568163953722,0.0121099510723316,2.99241916853486,-2.42922565234094,1,4.65517726962222,19,0.18801260223323,0.78424972991711,0.147448832522423,0.18801260223323,0.18801260223323,0.147448832522423,0.147448832522423
2,4.7676235265634,0,0.00775568163953722,0.0121131956114205,2.99241916853486,-3.64472378598315,1,4.76562943933299,20,0.188012804669011,0.78424972991711,0.14744899128263,0.188012804669011,0.188012804669011,0.14744899128263,0.14744899128263
2,4.89430629715091,0,0.00775568163953722,0.0123165851130212,2.99241916853486,-2.94158531714382,1,4.7676235265634,21,0.188025495138531,0.78424972991711,0.147458943779924,0.188025495138531,0.188025495138531,0.147458943779924,0.147458943779924
2,4.92276807200396,0,0.00775568163953722,0.0123615559617348,2.99241916853486,-5.46135652608508,1,4.89430629715091,22,0.188028301206196,0.78424972991711,0.147461144437732,0.188028301206196,0.188028301206196,0.147461144437732,0.147461144437732
2,4.95281471244758,0,0.00775568163953722,0.012408749712577,2.99241916853486,-2.54980168502815,1,4.92276807200396,23,0.188031246022386,0.78424972991711,0.147463453909034,0.188031246022386,0.188031246022386,0.147463453909034,0.147463453909034
2,5.11695790087338,0,0.00775568163953722,0.0126616164122665,2.99241916853486,-3.50809182122701,1,4.95281471244758,24,0.188047025294295,0.78424972991711,0.147475828798767,0.188047025294295,0.188047025294295,0.147475828798767,0.147475828798767
2,5.67888138887938,0,0.00775568163953722,0.0134697132411481,2.99241916853486,-2.65459844195916,1,5.11695790087338,25,0.188097460660396,0.78424972991711,0.14751538272101,0.188097460660396,0.188097460660396,0.14751538272101,0.14751538272101
2,5.75965306185419,0,0.00775568163953722,0.0135792464678249,2.99241916853486,-2.95282942542339,1,5.67888138887938,26,0.188104297946935,0.78424972991711,0.147520744861132,0.188104297946935,0.188104297946935,0.147520744861132,0.147520744861132
3,0.661231205661316,0,0.422281546518207,-0.174677487473086,1.92892743952896,2.57214937203126,1,0,1,0.320507013507317,0.954628221232087,0.305965040196899,0.320507013507317,1,0.954628221232087,0.305965040196899
3,0.662777914837934,0,0.422281546518207,-0.173690867320522,1.92892743952896,2.72545983955365,1,0.661231205661316,2,0.32061196912578,0.954628221232087,0.30606523379226,0.32061196912578,0.32061196912578,0.30606523379226,0.30606523379226
3,1.02998127224389,0,0.422281546518207,0.0124744586095054,1.92892743952896,1.53903464005245,1,0.662777914837934,3,0.341043925738741,0.954628221232087,0.325570156189982,0.341043925738741,0.341043925738741,0.325570156189982,0.325570156189982
3,1.14381732753478,0,0.422281546518207,0.0567424787681721,1.92892743952896,2.62348375335033,1,1.02998127224389,4,0.346091019846882,0.954628221232087,0.330388254660828,0.346091019846882,0.346091019846882,0.330388254660828,0.330388254660828
3,1.15155415768502,0,0.422281546518207,0.0595891926833735,1.92892743952896,3.12349041966574,1,1.14381732753478,5,0.346418124244078,0.954628221232087,0.33070051774968,0.346418124244078,0.346418124244078,0.33070051774968,0.33070051774968
3,1.18589779948816,0,0.422281546518207,0.0719990562233808,1.92892743952896,2.33336756636636,1,1.15155415768502,6,0.347847706871163,0.954628221232087,0.332065237670079,0.347847706871163,0.347847706871163,0.332065237670079,0.332065237670079
3,1.43373288378818,0,0.422281546518207,0.152140208444146,1.92892743952896,0.839732257187619,1,1.18589779948816,7,0.357222887972139,0.954628221232087,0.341015050128232,0.357222887972139,0.357222887972139,0.341015050128232,0.341015050128232
3,2.02249456316,0,0.422281546518207,0.29742627183914,1.92892743952896,-0.351471622608869,1,1.43373288378818,8,0.374867895851542,0.954628221232087,0.357859472613773,0.374867895851542,0.374867895851542,0.357859472613773,0.357859472613773
3,2.7283305461728,0,0.422281546518207,0.423839723447066,1.92892743952896,-0.0326702956332075,1,2.02249456316,9,0.390928429071946,0.954628221232087,0.373191310874006,0.390928429071946,0.390928429071946,0.373191310874006,0.373191310874006
3,3.16754601291846,0,0.422281546518207,0.486872532458981,1.92892743952896,-0.941266108308207,1,2.7283305461728,10,0.399191873790615,0.954628221232087,0.381079828407039,0.399191873790615,0.399191873790615,0.381079828407039,0.381079828407039
3,3.22541449087672,0,0.422281546518207,0.494517647053687,1.92892743952896,-1.76283549233825,1,3.16754601291846,11,0.400205934130338,0.954628221232087,0.38204787902537,0.400205934130338,0.400205934130338,0.38204787902537,0.38204787902537
3,3.44540132844355,0,0.422281546518207,0.522379330515006,1.92892743952896,-0.537387748051754,1,3.22541449087672,12,0.403923402177546,0.954628221232087,0.385596678934764,0.403923402177546,0.403923402177546,0.385596678934764,0.385596678934764
3,4.11159446717473,0,0.422281546518207,0.597026253966927,1.92892743952896,-0.759968296224254,1,3.44540132844355,13,0.414054307398546,0.954628221232087,0.395267926965357,0.414054307398546,0.414054307398546,0.395267926965357,0.395267926965357
3,4.11606486579636,0,0.422281546518207,0.597485137095862,1.92892743952896,-3.75665965111387,1,4.11159446717473,14,0.414117365303799,0.954628221232087,0.395328123821284,0.414117365303799,0.414117365303799,0.395328123821284,0.395328123821284
3,4.3182026048936,0,0.422281546518207,0.617730021640184,1.92892743952896,-2.28090470281789,1,4.11606486579636,15,0.416908915923516,0.954628221232087,0.397993016823864,0.416908915923516,0.416908915923516,0.397993016823864,0.397993016823864
3,4.67024017681833,0,0.422281546518207,0.650824753485526,1.92892743952896,-1.55294217664351,1,4.3182026048936,16,0.421512903587688,0.954628221232087,0.402388113378287,0.421512903587688,0.421512903587688,0.402388113378287,0.402388113378287
3,4.7855083922972,0,0.422281546518207,0.661120723449174,1.92892743952896,-1.29712860420565,1,4.67024017681833,17,0.422955574799618,0.954628221232087,0.403765328031154,0.422955574799618,0.422955574799618,0.403765328031154,0.403765328031154
3,5.36152725509135,0,0.422281546518207,0.709115809874892,1.92892743952896,-3.97538653013839,1,4.7855083922972,18,0.429746075190173,0.954628221232087,0.410247731340265,0.429746075190173,0.429746075190173,0.410247731340265,0.410247731340265
3,5.41428027539048,0,0.422281546518207,0.713250405801052,1.92892743952896,-3.01439972213398,1,5.36152725509135,19,0.430336126859027,0.954628221232087,0.410811011315339,0.430336126859027,0.430336126859027,0.410811011315339,0.410811011315339
3,5.4526816032175,0,0.422281546518207,0.716234908697946,1.92892743952896,-2.38675345369152,1,5.41428027539048,20,0.430762551183153,0.954628221232087,0.41121808800937,0.430762551183153,0.430762551183153,0.41121808800937,0.41121808800937
3,5.56042196753901,0,0.422281546518207,0.724497469544895,1.92892743952896,-3.43940981530611,1,5.4526816032175,21,0.431945307376235,0.954628221232087,0.412347180450122,0.431945307376235,0.431945307376235,0.412347180450122,0.412347180450122
3,5.81981870891526,0,0.422281546518207,0.743751444275819,1.92892743952896,-3.11479683973166,1,5.56042196753901,22,0.434714061780295,0.954628221232087,0.414990311541899,0.434714061780295,0.434714061780295,0.414990311541899,0.414990311541899
3,5.87531225973507,0,0.422281546518207,0.747758937376971,1.92892743952896,-2.23208502006743,1,5.81981870891526,23,0.435292573767632,0.954628221232087,0.415542575411332,0.435292573767632,0.435292573767632,0.415542575411332,0.415542575411332
3,6.09786450379761,0,0.422281546518207,0.76345912007065,1.92892743952896,-3.58726727557115,1,5.87531225973507,24,0.437566439949773,0.954628221232087,0.417713272240109,0.437566439949773,0.437566439949773,0.417713272240109,0.417713272240109
3,6.15327874558745,0,0.422281546518207,0.767279264988176,1.92892743952896,-2.4905702278282,1,6.09786450379761,25,0.438121508000796,0.954628221232087,0.418243155866319,0.438121508000796,0.438121508000796,0.418243155866319,0.418243155866319
3,6.17575983903836,0,0.422281546518207,0.76881926526738,1.92892743952896,-3.42146858830296,1,6.15327874558745,26,0.438345469530957,0.954628221232087,0.418456955863481,0.438345469530957,0.438345469530957,0.418456955863481,0.418456955863481
3,6.27261785088573,0,0.422281546518207,0.775390752328535,1.92892743952896,-2.82796276886279,1,6.17575983903836,27,0.439302445182952,0.954628221232087,0.419370511827908,0.439302445182952,0.439302445182952,0.419370511827908,0.419370511827908
3,6.51955805538921,0,0.422281546518207,0.791696226554061,1.92892743952896,-5.67167146614864,1,6.27261785088573,28,0.441685969846281,0.954628221232087,0.421645891737525,0.441685969846281,0.441685969846281,0.421645891737525,0.421645891737525
4,0.795177504117601,1,0.923458176432177,-0.211647299697845,0.351042363374685,4.05314523905612,1,0,1,0.228488749451718,0.770523079733191,0.176055854911923,0.460594062536819,1,0.770523079733191,0.354898355572692
4,1.55948817765806,1,0.923458176432177,0.410345729331504,0.351042363374685,0.774619537208829,1,0.795177504117601,2,0.280871664563597,0.770523079733191,0.216418099989331,0.566189019561171,0.566189019561171,0.436261707063389,0.436261707063389
4,1.60214356236625,1,0.923458176432177,0.435265047748032,0.351042363374685,1.43091113734341,1,1.55948817765806,3,0.283203984444706,0.770523079733191,0.218215206287046,0.57089057572861,0.57089057572861,0.439884364601063,0.439884364601063
4,2.25415584422415,1,0.923458176432177,0.750564231323565,0.351042363374685,3.36811327452662,1,1.60214356236625,4,0.314442343057927,0.770523079733191,0.242285082571515,0.633861739670693,0.633861739670693,0.4884050997761,0.4884050997761
4,3.23875134479953,1,0.923458176432177,1.0852368456555,0.351042363374685,2.97187761231432,1,2.25415584422415,5,0.351378215543726,0.770523079733191,0.270745024791905,0.70831811269737,0.70831811269737,0.545775453626379,0.545775453626379
4,3.32750992094399,1,0.923458176432177,1.110203816138,0.351042363374685,1.82782131854145,1,3.23875134479953,6,0.354301614894008,0.770523079733191,0.272997571462574,0.714211183522059,0.714211183522059,0.550316200707304,0.550316200707304
4,4.02668251976138,1,0.923458176432177,1.28632445569265,0.351042363374685,-1.63597669005468,1,3.32750992094399,7,0.375626354336682,0.770523079733191,0.289428775372451,0.757198194462465,0.757198194462465,0.58343868476563,0.58343868476563
4,4.1992861496238,1,0.923458176432177,1.32508357041777,0.351042363374685,-1.00553214668486,1,4.02668251976138,8,0.380489004201555,0.770523079733191,0.293175559321997,0.767000461144436,0.767000461144436,0.590991557477788,0.590991557477788
4,4.42012820189353,1,0.923458176432177,1.37241463814721,0.351042363374685,-0.812640804931349,1,4.1992861496238,9,0.386512528728247,0.770523079733191,0.297816823991152,0.779142851696255,0.779142851696255,0.600347549641099,0.600347549641099
4,5.21847921890905,1,0.923458176432177,1.52574316023456,0.351042363374685,0.16115385666827,1,4.42012820189353,10,0.406688269230121,0.770523079733191,0.313362697698554,0.819813678180036,0.819813678180036,0.631685360118676,0.631685360118676
4,5.38290583731141,1,0.923458176432177,1.55439097967481,0.351042363374685,-0.951072224089999,1,5.21847921890905,11,0.410573048264412,0.770523079733191,0.316356009604139,0.827644725274282,0.827644725274282,0.63771936264327,0.63771936264327
4,5.42154654069105,1,0.923458176432177,1.56099626134306,0.351042363374685,-2.4355439651891,1,5.38290583731141,12,0.411474007048746,0.770523079733191,0.317050219141357,0.829460903390931,0.829460903390931,0.639118769799054,0.639118769799054
4,5.58191523545654,1,0.923458176432177,1.58791583855285,0.351042363374685,-1.26013833038034,1,5.42154654069105,13,0.41516632434741,0.770523079733191,0.319895234837675,0.836903980692756,0.836903980692756,0.644853832644349,0.644853832644349
4,5.82434393917443,1,0.923458176432177,1.62717612268013,0.351042363374685,-0.0528060960999546,1,5.58191523545654,14,0.420610784770729,0.770523079733191,0.324090317250537,0.847879077500433,0.847879077500433,0.65331039803697,0.65331039803697
4,6.21060831404058,1,0.923458176432177,1.68647366576299,0.351042363374685,-0.917035022200521,1,5.82434393917443,15,0.428969590569647,0.770523079733191,0.33053097003761,0.864728993875389,0.864728993875389,0.666293647495448,0.666293647495448
5,2.22384279405465,1,0.241698618512601,0.193174403297012,0.185521563079106,-1.12720829817515,1,0,1,0.286716304181226,1.22069927973463,0.349994386002198,0.577970808870303,1,1.22069927973463,0.705528550095621
5,2.55117816887563,1,0.241698618512601,0.226364117210702,0.185521563079106,-0.462796871363685,1,2.22384279405465,2,0.289891692609108,1.22069927973463,0.353870580368991,0.584371846381516,0.584371846381516,0.713342291975112,0.713342291975112
5,2.57588821534533,1,0.241698618512601,0.228693882378572,0.185521563079106,-0.0214637536590864,1,2.55117816887563,3,0.290115906692436,1.22069927973463,0.354144278339015,0.584823823451572,0.584823823451572,0.713894020058986,0.713894020058986
5,3.01449129321147,1,0.241698618512601,0.266697770231646,0.185521563079106,-1.55278872541424,1,2.57588821534533,4,0.293797943504341,1.22069927973463,0.358638938023265,0.592246177058369,0.592246177058369,0.72295448176074,0.72295448176074
5,3.23224980922416,1,0.241698618512601,0.283555605831181,0.185521563079106,-1.39127864264357,1,3.01449129321147,5,0.295446155237085,1.22069927973463,0.360650908898276,0.595568688734446,0.595568688734446,0.727010269370636,0.727010269370636
5,3.68402556183282,1,0.241698618512601,0.315176462503464,0.185521563079106,-2.6622132876927,1,3.23224980922416,6,0.29856274526658,1.22069927973463,0.364455328102508,0.601851198776588,0.601851198776588,0.734679324854004,0.734679324854004
5,4.004926728555,1,0.241698618512601,0.335362944622925,0.185521563079106,-2.93566272938036,1,3.68402556183282,7,0.300569520831691,1.22069927973463,0.366904997589428,0.605896513534325,0.605896513534325,0.739617437665074,0.739617437665074
5,4.20073391577695,1,0.241698618512601,0.346900178385712,0.185521563079106,-2.9551919819335,1,4.004926728555,8,0.301722510343748,1.22069927973463,0.368312451056338,0.608220742296989,0.608220742296989,0.742454622041597,0.742454622041597
5,5.07023303249385,1,0.241698618512601,0.392370341932085,0.185521563079106,-5.00847339690555,1,4.20073391577695,9,0.306309862241724,1.22069927973463,0.373912228214087,0.617468055576285,0.617468055576285,0.753742810701114,0.753742810701114
5,5.47269548618002,1,0.241698618512601,0.41083236806701,0.185521563079106,-2.21906141831931,1,5.07023303249385,10,0.308192290743143,1.22069927973463,0.37621010732992,0.621262708017528,0.621262708017528,0.758374940202982,0.758374940202982
5,5.64714537544642,1,0.241698618512601,0.418416605541054,0.185521563079106,-4.99409416050945,1,5.47269548618002,11,0.308968944435449,1.22069927973463,0.377158167932722,0.622828308425347,0.622828308425347,0.760286067493159,0.760286067493159
5,6.03296082614688,1,0.241698618512601,0.434389919060969,0.185521563079106,-5.81537588938136,1,5.64714537544642,12,0.310611078019335,1.22069927973463,0.379162719215799,0.626138567597605,0.626138567597605,0.764326898480469,0.764326898480469
5,6.50520888714818,1,0.241698618512601,0.452605612077384,0.185521563079106,-3.22581468506748,1,6.03296082614688,13,0.312494393250859,1.22069927973463,0.381461680762434,0.629935007534392,0.629935007534392,0.768961209976861,0.768961209976861
6,1.46136228570715,0,0.228608351200819,0.0867269382936171,0.851491934260518,-0.802087098727776,1,0,1,0.638958703836594,0.863606189688002,0.551808691588305,0.638958703836594,1,0.863606189688002,0.551808691588305
6,1.58591209892184,0,0.228608351200819,0.105424958325904,0.851491934260518,0.346677897726277,1,1.46136228570715,2,0.642935777023216,0.863606189688002,0.555243316609114,0.642935777023216,0.642935777023216,0.555243316609114,0.555243316609114
6,2.07618994516553,0,0.228608351200819,0.167006277678754,0.851491934260518,-2.68700341736569,1,1.58591209892184,3,0.65620999167717,0.863606189688002,0.566707010547516,0.65620999167717,0.65620999167717,0.566707010547516,0.566707010547516
6,2.37981488205027,0,0.228608351200819,0.198208630816753,0.851491934260518,-2.66882149159936,1,2.07618994516553,4,0.663040101374899,0.863606189688002,0.572605535558723,0.663040101374899,0.663040101374899,0.572605535558723,0.572605535558723
6,3.07088595872745,0,0.228608351200819,0.256490821566352,0.851491934260518,-4.25862549338464,1,2.37981488205027,5,0.675988897415481,0.863606189688002,0.583788195968377,0.675988897415481,0.675988897415481,0.583788195968377,0.583788195968377
6,3.11446190333692,0,0.228608351200819,0.259711979013288,0.851491934260518,-3.67326044125326,1,3.07088595872745,6,0.676711884819518,0.863606189688002,0.58441257236557,0.676711884819518,0.676711884819518,0.58441257236557,0.58441257236557
6,3.74197054628981,0,0.228608351200819,0.301674405090898,0.851491934260518,-3.29614292648575,1,3.11446190333692,7,0.686201286662158,0.863606189688002,0.59260767853331,0.686201286662157,0.686201286662157,0.59260767853331,0.59260767853331
6,4.22800819695229,0,0.228608351200819,0.329591748325139,0.851491934260518,-4.16861213078282,1,3.74197054628981,8,0.692588126091524,0.863606189688002,0.598123392597055,0.692588126091524,0.692588126091524,0.598123392597055,0.598123392597055
6,4.55754048772622,0,0.228608351200819,0.346749286201034,0.851491934260518,-3.62056339068781,1,4.22800819695229,9,0.696542830797635,0.863606189688002,0.60153870005964,0.696542830797635,0.696542830797635,0.60153870005964,0.60153870005964
6,4.82679828516208,0,0.228608351200819,0.359871464004584,0.851491934260518,-5.45824321710938,1,4.55754048772622,10,0.699582643049993,0.863606189688002,0.604163900736266,0.699582643049993,0.699582643049993,0.604163900736266,0.604163900736266
6,4.92773907236056,0,0.228608351200819,0.364602950453531,0.851491934260518,-5.37068087046819,1,4.82679828516208,11,0.700681964498173,0.863606189688002,0.605113281543371,0.700681964498173,0.700681964498173,0.605113281543371,0.605113281543371
6,4.9817627850594,0,0.228608351200819,0.367095587201646,0.851491934260518,-4.89685430859062,1,4.92773907236056,12,0.701261802454179,0.863606189688002,0.605614033191194,0.701261802454179,0.701261802454179,0.605614033191194,0.605614033191194
6,5.05447635397082,0,0.228608351200819,0.370408226474539,0.851491934260518,-3.94326815746106,1,4.9817627850594,13,0.702033132303429,0.863606189688002,0.606280158423297,0.702033132303429,0.702033132303429,0.606280158423297,0.606280158423297
7,1.5388039819547,1,0.746106776874512,0.321576109195069,-0.371488863012718,-1.37134216624756,1,0,1,0.408682489067816,0.85239679541377,0.34835964402313,0.823833682748486,1,0.85239679541377,0.702233191128734
7,1.8587160374294,1,0.746106776874512,0.462501105870883,-0.371488863012718,-1.3469328095062,1,1.5388039819547,2,0.428249114667753,0.85239679541377,0.365038172981577,0.863276638241208,0.863276638241208,0.735854239992378,0.735854239992378
7,3.11241874414263,1,0.746106776874512,0.847129750222157,-0.371488863012718,-0.659079952616657,1,1.8587160374294,3,0.486552898735464,0.85239679541377,0.41473613168139,0.980807049823643,0.980807049823643,0.836036786188907,0.836036786188907
8,1.63081236648373,0,0.0413976989220828,0.0202467151782904,1.50174234186983,0.822707232574933,1,0,1,0.434303797429706,0.794917998003875,0.345235905178303,0.434303797429706,1,0.794917998003875,0.345235905178303
8,5.5803388360492,0,0.0413976989220828,0.0711729730841823,1.50174234186983,-4.472095314166,1,1.63081236648373,2,0.441705939907816,0.794917998003875,0.351120001457941,0.441705939907816,0.441705939907816,0.351120001457941,0.351120001457941
8,5.64485375607153,0,0.0413976989220828,0.0716488310475154,1.50174234186983,-3.50526190046283,1,5.5803388360492,3,0.441775697574586,0.794917998003875,0.351175453082755,0.441775697574586,0.441775697574586,0.351175453082755,0.351175453082755
8,6.12164777987869,0,0.0413976989220828,0.0750056468770011,1.50174234186983,-5.77936365970247,1,5.64485375607153,4,0.442268097896345,0.794917998003875,0.351566870960744,0.442268097896345,0.442268097896345,0.351566870960744,0.351566870960744
9,0.79759046072606,1,0.75125927454792,-0.169904812841198,0.875243257187018,2.30326451821595,1,0,1,0.172754700130607,0.849742514044398,0.146797013201968,0.34824379470071,1,0.849742514044398,0.295917557609343
9,0.9313726109243,1,0.75125927454792,-0.0534114206141698,0.875243257187018,2.7522000645943,1,0.79759046072606,2,0.179563960374932,0.849742514044398,0.152583131120764,0.361970093463036,0.361970093463036,0.307581377228166,0.307581377228166
9,0.964080839043018,1,0.75125927454792,-0.0274811618958891,0.875243257187018,3.45333824534562,1,0.9313726109243,3,0.181115786303942,0.849742514044398,0.15390178358704,0.365098307918705,0.365098307918705,0.310239554044196,0.310239554044196
9,1.86255179455271,1,0.75125927454792,0.467243812662304,0.875243257187018,3.04403962562392,1,0.964080839043018,4,0.213430872528747,0.849742514044398,0.181361286197267,0.430239969734556,0.430239969734556,0.365593193524627,0.365593193524627
9,2.54352405571146,1,0.75125927454792,0.701338503655099,0.875243257187018,1.65404162692021,1,1.86255179455271,5,0.230672339713299,0.849742514044398,0.196012093868482,0.464995805344336,0.464995805344336,0.395126704653396,0.395126704653396
9,3.00944006266771,1,0.75125927454792,0.827702937638356,0.875243257187018,0.234960202362706,1,2.54352405571146,6,0.240551163577042,0.849742514044398,0.204406550494261,0.484909816985633,0.484909816985633,0.412048486970181,0.412048486970181
9,3.22854067378212,1,0.75125927454792,0.880498581358135,0.875243257187018,1.19770931113454,1,3.00944006266771,7,0.244802864392346,0.849742514044398,0.208019401434022,0.493480515350043,0.493480515350043,0.41933137374547,0.41933137374547
9,3.34955263308482,1,0.75125927454792,0.908142340732724,0.875243257187018,-0.0871481209806141,1,3.22854067378212,8,0.247058943052535,0.849742514044398,0.209936487386613,0.498028382315016,0.498028382315016,0.423195889653826,0.423195889653826
9,3.45563073508209,1,0.75125927454792,0.931565255041994,0.875243257187018,-0.468928731592837,1,3.34955263308482,9,0.248986812224116,0.849742514044398,0.211574679783221,0.501914635340202,0.501914635340202,0.42649820406966,0.42649820406966
9,3.95144906677073,1,0.75125927454792,1.03229211993735,0.875243257187018,2.97118317928695,1,3.45563073508209,10,0.25745026258315,0.849742514044398,0.218766433368797,0.518975497169507,0.518975497169507,0.440995543692258,0.440995543692258
9,4.2091276888689,1,0.75125927454792,1.07975146900124,0.875243257187018,-0.563161681401178,1,3.95144906677073,11,0.261537093362234,0.849742514044398,0.222239187229489,0.527213845867006,0.527213845867006,0.447996018826045,0.447996018826045
9,4.37887366453884,1,0.75125927454792,1.10945333882301,0.875243257187018,0.00644713190105858,1,4.2091276888689,12,0.264127728589638,0.849742514044398,0.224440560120595,0.532436121391749,0.532436121391749,0.452433608359473,0.452433608359473
9,4.50626433303347,1,0.75125927454792,1.13099717522843,0.875243257187018,2.30394729884638,1,4.37887366453884,13,0.266022852068302,0.849742514044398,0.22605092710978,0.536256364726012,0.536256364726012,0.455679831534591,0.455679831534591
9,5.10301582877524,1,0.75125927454792,1.22442618353252,0.875243257187018,-2.25881040027407,1,4.50626433303347,14,0.274400030348362,0.849742514044398,0.233169371642076,0.553143316866398,0.553143316866398,0.470029392700911,0.470029392700911
10,3.6516125515732,1,0.258368518203497,0.334630860469042,-0.918778798111016,-3.20415004003039,1,0,1,0.557612130892433,1.20428522738743,0.671524051845786,1.12405025325691,1,1.20428522738743,1.3536771148384
10,4.05759185646195,1,0.258368518203497,0.361868274764278,-0.918778798111016,-3.85960122997368,1,3.6516125515732,2,0.562675148088273,1.20428522738743,0.677621368660744,1.13425642605326,1.13425642605326,1.36596825796521,1.36596825796521
10,5.24450415379368,1,0.258368518203497,0.428163321970118,-0.918778798111016,-5.67886323327198,1,4.05759185646195,3,0.575191332396767,1.20428522738743,0.692694424526722,1.15948690322967,1.15948690322967,1.3963529489087,1.3963529489087
10,5.280183408421,1,0.258368518203497,0.429915094915099,-0.918778798111016,-4.0111458237286,1,5.24450415379368,4,0.575525807242635,1.20428522738743,0.693097227642534,1.16016114705325,1.16016114705325,1.39716493078509,1.39716493078509
