y,m,x,c1,c2
0,0,0,-0.78679388003093398,0
0,0,0,-2.8283054787454383,0
1,0,1,0.095418728000675149,0
1,1,1,-0.19666815037221058,0
1,0,0,-0.44497870773455533,0
0,0,0,-0.60105824608260205,0
0,1,1,2.507809638683447,1
0,0,0,-0.28158286575529157,1
0,1,1,-1.1905863539589681,1
0,0,1,0.67634332234166283,0
1,0,0,-0.62102240905813211,0
0,0,0,0.21282140928177859,0
0,1,1,-1.2845073345140403,1
1,1,1,0.9456071890699399,0
0,0,1,-0.35270648216821882,0
0,1,1,-0.56654660654010902,1
0,1,1,0.39957878746727715,0
0,0,0,-0.73575205518072562,0
0,1,0,1.1209712799185254,0
0,1,0,-0.071977623504690849,0
0,1,0,-1.0744893129771815,1
0,1,1,1.1411129478645625,0
0,0,0,-0.39876363014558425,1
1,0,0,0.12448220071174979,0
0,0,0,0.99795062848541694,1
0,1,0,-0.61805157597641247,0
1,1,0,0.10295817900416303,1
0,1,0,0.39657125650345609,1
1,1,1,1.2301526321925049,1
0,0,0,0.71848476902817338,0
0,0,1,1.2867399612421586,0
1,1,1,0.066326205845336023,0
1,1,1,0.57743749647620735,0
1,1,0,0.13115629681183083,0
1,0,0,-0.68914486724550972,0
0,0,0,0.92446073899736481,1
1,1,1,-0.53134325644028169,1
0,0,0,-0.39555755241271645,1
1,1,1,0.6322477848311695,0
0,1,0,-1.2593972850525108,1
0,0,0,0.92230926376272127,1
0,0,0,-0.29343580298098171,0
0,0,0,0.81849410599475481,1
0,0,0,-0.68723589132435059,0
0,1,1,0.49705881955320219,1
1,1,1,1.4368949420481116,0
0,0,0,-0.30951029139030839,0
1,0,0,-0.75009835950855841,0
1,0,0,0.56082148782385055,0
0,1,0,-0.56275844137757169,0
0,0,1,0.77960831083654603,1
0,1,1,-1.0259125527273689,0
1,0,0,-1.6593347398306073,1
1,1,0,0.12072337158034144,1
1,0,0,-1.3708362924405062,0
0,1,1,0.95710115356302572,0
0,0,0,-1.5878182434462369,1
1,0,1,-0.48240848834586147,0
0,0,0,-0.081002082261879729,0
1,1,1,-0.43141983848972931,1
0,1,1,-0.24865045891424303,0
1,0,1,0.51760540074807426,1
0,1,0,0.089222618208868024,0
1,0,0,-0.98767878827828881,0
0,1,1,1.5929206752951117,1
0,0,1,-0.42113512220147592,1
0,1,0,0.61944027080773578,0
1,1,0,0.31788737746907819,1
0,0,0,1.2017626602577165,0
0,0,1,0.68474232751383712,0
0,0,0,-0.67258989919099232,0
0,0,0,1.2007477084161025,1
1,1,1,-0.59924030089350644,0
0,0,0,-0.60278033651946916,1
1,1,1,-0.40388669404637512,1
0,0,1,1.1678542350272052,0
1,0,0,-0.59404746139675391,0
0,0,0,0.28659205834186036,1
1,0,1,-0.91708451874811037,1
1,0,1,0.97477943012881441,0
0,1,0,-0.048950917727184774,0
1,0,1,0.84399951610877177,0
0,1,1,-0.33569974207273701,1
0,1,0,-2.3256957710372386,1
0,1,0,0.25676068549516406,1
0,0,0,-0.42017435957930388,1
0,0,0,-0.48362819441705945,0
1,0,1,-1.1811380968453988,1
0,0,0,-0.62067965066455733,0
0,1,1,0.69860643773814879,0
0,0,0,-1.279323964006654,1
0,0,0,-0.67721563989832667,0
1,1,1,1.1457521601201228,0
1,0,1,0.29091037422285243,0
0,1,1,1.588827661766461,1
1,1,1,-1.0094869621288218,1
0,0,0,-0.099516985689995618,1
0,1,0,0.19931989926720139,1
1,1,0,1.0874024549215533,0
1,1,0,0.42535907468398809,1
0,0,0,-1.4301320282048062,1
0,1,0,0.27347217090434778,0
0,0,1,0.24637056380776884,0
1,1,0,-0.6642588525954366,0
0,0,0,-0.73431855828607817,0
1,1,1,1.2085228027542894,1
0,1,0,-0.2783966197793773,1
1,0,0,-0.45913829575224185,1
1,1,1,2.317527918262118,0
1,1,1,0.012108420543915709,0
0,0,0,-3.0818246456129392,0
0,1,0,-0.40701569972829177,0
0,1,1,1.3225518980222712,0
1,0,1,-1.6354567216843239,0
0,1,0,0.056525616852226665,0
0,1,0,-0.51042391270545528,0
0,1,0,0.55641780894708637,1
1,1,1,0.064893055445491163,0
0,1,0,-1.2574748658891031,1
1,1,1,-0.70065088222066207,0
0,0,0,-0.53900137499055711,1
0,0,0,-0.79413868677296628,0
1,1,0,-0.20593139131155364,0
0,0,0,1.5227946768940199,1
0,0,0,0.19187601143585201,1
1,1,0,1.5676464313408236,0
1,0,1,0.13888579272385104,0
0,0,0,-1.2520754289394918,0
0,0,0,0.38926856757504807,0
1,1,1,1.0065132926432632,0
0,1,1,1.272393464031869,0
1,0,0,0.85913547555997449,1
0,0,1,0.34426848534589499,0
1,1,1,0.33905272720062885,0
0,0,0,0.81238513005395163,1
0,1,1,-0.70638101476735071,0
0,0,0,-0.4276990769436832,0
0,1,0,0.7834628023388428,0
0,1,1,-0.064909584768007969,1
0,1,1,-0.328090430777423,0
1,1,1,1.0479757473259566,0
0,0,0,-1.5725924496942871,1
1,0,1,0.7277358212018743,0
1,0,1,0.20173312719183187,1
1,0,0,0.91652397213300196,0
0,0,0,-1.3367775420068779,0
1,0,0,-0.19165524544790621,0
1,0,1,0.70592767071585483,0
0,0,0,-1.2399772061588394,0
0,0,0,-1.0061411967131577,0
0,1,1,1.2501866992944277,0
0,1,0,1.2273313174077571,0
0,0,0,0.15817086070519928,0
1,1,1,0.18743245675888115,0
0,0,0,-0.67105725214414513,0
0,0,1,0.41605591365399175,1
1,1,1,-1.0590403916250009,0
0,0,0,-0.073036246418994186,1
1,1,1,0.047781946956247261,0
1,1,1,0.27033151631710861,0
1,1,0,0.40615016118733027,1
1,0,1,0.70505675963309933,0
0,0,0,0.36795367486738634,0
1,1,1,-0.17958184523284401,0
0,0,0,0.62351216995541925,1
0,0,0,0.19386569847188245,0
0,0,0,-0.21654241299271282,1
0,0,0,1.6152093365713756,0
0,0,0,-0.29665539496634957,0
0,0,1,-0.95814845543316729,0
0,0,1,-0.023073719895969427,1
0,1,1,1.0652946480116892,1
0,0,0,-0.3561391264913365,1
0,1,0,0.41792374104289653,1
1,1,0,1.8306875311849036,1
0,0,0,-0.48873227225828569,1
1,1,1,-0.41624589002169726,1
1,1,1,0.26519976415362528,0
1,1,1,1.7564075520266775,1
0,0,0,-0.45837927698825687,0
0,0,0,0.70989926680104154,1
0,1,1,0.28799481956812883,0
0,0,0,0.49286492873668802,1
0,0,0,-0.81368398383565621,1
0,0,0,-0.84418044044897667,0
1,1,1,-0.11804101713240035,1
0,0,0,-0.14349121362303652,0
1,1,1,-0.59858434049097098,1
0,1,0,1.8201653504305983,0
0,0,0,-1.2421149306645669,0
1,1,0,-0.64836821529481059,0
0,0,1,0.75994459246190804,0
0,0,1,0.53803264280615648,0
0,0,1,-0.27596287878375242,1
0,1,0,-0.80173066312805541,1
0,0,0,-0.2624325568171148,1
0,1,0,0.7031988461204387,1
0,0,0,-1.1890939417499538,1
1,1,1,0.68032939788500213,1
1,1,0,-0.66892838507741303,0
1,1,0,1.7571663639855084,1
0,1,1,1.9366921483244721,1
0,0,0,-0.7472498836474194,0
1,0,0,-0.67811423929752956,0
0,0,0,-1.3428900421014665,0
1,1,1,0.092443985537990075,0
0,0,0,-1.0522237740540146,0
1,0,0,1.4648003814690886,1
0,1,0,-0.41371420245508789,1
0,0,0,0.1935824975347202,0
1,0,0,-0.50945614307765008,0
0,0,1,-0.58967507845095157,0
1,1,0,0.53755617710542913,1
0,0,1,0.63568120589839783,0
0,0,0,-0.46566160995746464,1
1,0,0,0.92776363776698467,0
0,0,0,-1.8139869058635056,0
0,0,1,0.039555334289777894,1
1,0,1,0.50625600622388778,1
1,1,1,0.52986835631002593,0
0,0,0,0.33708152625931137,0
1,1,1,-0.28923737785910913,1
0,1,0,-0.74481852459280273,1
1,1,1,1.4793464625446062,1
0,0,1,0.99069002959236996,0
0,0,0,-1.2465341687756217,1
1,1,0,-0.27232223037942815,0
0,1,0,-0.35192137230345993,1
0,1,1,0.37737240463924743,1
1,0,1,0.12932915377767501,0
1,1,0,1.3984368659206601,0
0,0,0,0.54583216081214447,1
0,1,0,-0.21117571438835203,0
1,1,1,1.0267562314670182,1
1,0,1,-0.76876986209556719,1
0,1,0,-0.80898495636274659,0
0,1,1,1.0248573324941996,1
1,0,0,0.6674800442876655,1
1,1,1,0.14344371894361352,0
0,1,0,-0.90213995144441428,0
1,1,1,0.36355147672936722,0
1,1,1,3.0333263697201609,1
1,0,0,0.99017458940371528,0
0,0,0,-1.0429295306979314,0
0,0,1,0.28659776463662973,1
1,1,1,-0.070872311285443676,0
0,1,0,0.50074140434281311,0
1,0,1,0.29322911068592339,1
1,1,1,0.74326981132791103,0
0,0,0,0.3316214808881548,1
1,1,1,0.24516447165738642,1
0,1,0,-0.90873722780666411,1
0,0,0,-1.7540166083122721,0
1,1,1,-0.4993457989768969,0
1,0,0,0.80502280706105012,1
1,0,1,-0.6087579238285461,0
0,0,0,-1.1137277104882879,1
0,0,0,0.39351520399671147,0
0,0,0,-0.51191563949590568,1
0,0,0,-0.50149452473746725,1
0,0,0,-1.6921663811839009,0
0,0,0,-1.5827635284486155,0
1,1,0,1.4298152359007068,1
0,0,0,-1.6118819174355705,1
1,1,1,-0.56484189069902069,1
0,0,1,0.42782766707525388,0
1,1,1,-0.26438712236554818,0
0,1,0,-0.79633490596096179,1
1,1,0,-0.36054310054678113,1
1,0,0,-0.43099681101235593,0
1,1,1,0.85387910752820506,1
