y,m,x,c1,c2
0,0,0,-1.4875896538811022,1
1,0,1,0.57486373918810629,1
1,2,2,-1.1121439228701939,0
0,1,1,-0.46386639369572019,1
1,1,2,-1.2948023710574776,1
0,0,0,-1.3276328884749549,0
0,1,2,0.41582325655330765,1
0,0,2,-0.76884909577043403,1
1,0,0,0.67777573895589727,0
0,2,0,-2.0778823057041453,0
0,0,1,0.19066337508842091,0
1,0,2,0.19787044175524243,1
0,0,0,-0.084160673926755983,0
0,0,1,0.37414314813072935,0
1,0,2,0.21032576335608053,1
1,1,0,0.8631628425198633,0
0,0,0,0.45925046107862827,1
0,1,1,-0.67935342019629152,0
1,0,0,-0.11681695249744396,0
0,0,0,-0.67994094651918391,0
0,1,2,0.0085848715271881933,1
0,0,0,0.49565478745662961,0
0,2,0,-1.0053931406913221,0
1,0,0,2.1337009863999445,0
0,1,0,0.9336439571295595,0
1,2,0,0.096032475708647175,0
0,0,2,-1.0078308183777465,1
0,0,0,-0.16856126700890978,1
0,0,0,-1.130913148401929,0
0,2,2,-0.23062142532339105,1
0,0,0,-1.6423854424081947,0
1,1,0,2.1860813017014293,0
0,2,1,-1.6198206333155309,0
0,0,0,-1.4944609311550012,0
1,1,1,2.2684317011115707,0
0,1,1,0.71243529665641747,1
0,0,2,-1.6245905461804773,0
1,0,0,0.65956667738564678,1
1,1,1,1.9977452985630111,0
0,2,1,-0.090529082494039778,1
0,1,1,1.227695406289125,0
1,1,1,0.96526558640306692,0
0,0,0,-1.3773084763906012,0
1,2,1,0.54536144109253737,0
1,1,0,0.60836671754176319,0
0,0,0,-1.5010500806203806,0
0,2,0,0.71141092063771916,0
0,0,0,0.52739650971186403,1
0,0,1,0.93546726173601802,0
1,2,1,0.31306679708675328,0
1,0,0,0.63137262235072733,0
1,1,2,1.1072663190964975,0
0,1,0,1.3174943596876232,1
1,0,1,0.81344227902992328,1
0,1,2,-0.36973692238849182,0
1,2,1,0.37268835730933048,0
0,2,2,0.1311944860268266,1
0,0,0,-0.97119027939319347,1
1,2,0,1.7188467863758483,1
0,0,0,2.1658228150457624,0
0,0,0,-1.1896797268915957,0
0,0,2,-0.80590993087239793,1
0,2,2,0.48799914497092756,1
0,0,1,0.70948872817959752,0
0,0,2,-2.0678135476053416,1
1,1,2,0.28571749053099016,1
0,1,0,0.051219558287343543,0
0,2,0,0.018826276874974283,0
0,0,1,-0.71236139593673375,1
0,2,2,0.53833674040647117,1
1,0,2,-0.18200748590355195,1
1,1,2,0.47494666316404488,0
1,2,2,0.02033699632489213,1
0,0,0,-0.95612996533596595,0
0,1,1,-0.91191957338817053,0
0,1,1,-0.19793684836997952,0
1,2,2,1.098711133360222,1
1,1,1,0.45919131096746207,0
0,2,2,-3.3411491563904621,0
0,2,2,0.46620639403662034,0
1,0,2,-0.87458438667078475,0
1,2,1,0.34409266716595466,1
0,2,2,-1.2912702017656477,1
1,0,2,-0.11839878841689055,1
0,0,0,0.1784881688584315,0
1,0,0,0.4981497259044872,1
1,2,2,-0.52134248327229293,0
0,0,2,0.45152320061939005,1
1,0,0,-0.62287815049360462,1
1,0,0,-0.4782845494456065,1
0,2,2,-1.7675928785874262,1
0,0,0,-1.6747191323399435,0
0,0,0,0.85833504531141713,1
0,0,2,-1.1960047860830418,0
0,0,0,1.1651413703804969,1
1,1,1,0.032338669305307224,0
1,0,1,0.66005266428199005,0
0,1,1,1.5881212260245465,0
0,1,1,-0.64221716398253881,0
0,0,2,-1.5261540180710713,0
1,2,2,-0.06308711479947339,1
1,0,0,0.18479823810460649,0
0,0,2,-0.066753055475010703,0
0,0,0,0.49565421882810434,1
0,1,2,-0.053529718418536917,0
0,1,2,-0.40671085232082554,1
0,0,1,0.11248846124500669,0
1,1,1,0.94512382419038699,0
0,2,0,-0.010216444151723561,1
0,2,1,0.47200248929457433,1
1,2,2,-1.1975347797405795,0
1,2,0,-1.5451547794555549,0
1,2,0,-0.87676919568872924,1
1,1,2,0.7454610053799855,1
1,1,2,-0.84952790169704939,0
0,0,2,-0.66501245718136659,1
1,0,2,-1.3020779084761358,1
0,0,0,-0.8354201199773561,1
0,1,0,0.37965893843864534,1
1,2,0,-0.69091413134764623,1
0,0,1,1.0277579164348498,1
0,1,2,1.8183826182642679,0
1,1,1,2.1623016201063421,0
1,0,2,-0.86729176941305863,1
0,2,2,-0.21245756065352919,1
0,0,2,-2.2706586695249138,0
1,0,2,-0.11059336603150761,0
0,0,1,1.4375127109177803,0
0,2,1,-2.4207009966446127,0
1,1,1,0.96335164567972065,0
1,1,2,0.73074399036687909,1
0,1,2,-0.29857011128088801,0
0,2,0,0.90802622847444636,1
1,2,2,-2.0521315001244087,0
0,1,1,-0.26516843005415741,0
0,0,2,0.10563195523988021,1
0,0,0,0.92162331558623722,0
0,0,0,-2.2876589360693425,0
0,1,1,-0.57293663534525474,0
1,0,1,2.0157435082017403,0
0,0,1,0.118609019890088,1
0,0,0,1.0339160281708912,1
0,1,1,-0.51195666627202685,0
1,2,1,0.5499574458828268,0
0,1,1,1.5461226359965807,0
1,0,2,-0.96292727605111594,0
1,2,2,1.4464561867777919,1
0,0,2,-1.4404993573597853,0
0,2,0,1.2999818213727259,1
0,2,0,0.84997371879777917,1
0,1,0,0.030582573342154577,1
0,0,1,0.12848188760310461,1
0,1,0,-1.0308188701160199,0
1,2,2,-0.32742771877952359,0
0,0,0,0.12695407706334247,0
0,0,0,0.031666556110402359,1
0,1,1,1.1466459588512774,1
1,1,0,0.74479273339744467,0
0,0,0,-1.7032405347028103,0
0,0,0,-1.3750438277147592,0
0,0,0,1.3621871431080703,1
0,2,1,-0.83870432950547646,1
1,0,0,-0.56779198127849173,0
0,0,1,1.6807500017341042,1
0,0,1,0.0089820553739808594,0
0,2,0,-0.23455534747610962,0
0,1,0,0.9293032418686944,0
0,1,0,1.5073603449694097,0
0,2,2,-0.13328287539125175,1
1,2,2,-1.2226105061682848,0
0,0,0,-1.2566622294099927,0
0,0,1,0.70086088401151181,1
1,2,1,-0.20315681578323216,1
0,0,2,0.28024763504633843,1
1,0,1,-1.0257100166735167,0
0,0,1,0.10806316304291079,0
0,0,2,0.8730376506557801,1
0,2,2,0.38601191032026905,0
1,0,2,-1.0166069674692146,1
1,2,0,-0.95421582168465424,1
0,2,2,-2.3089790247969262,0
0,2,0,0.4369386402919177,0
0,2,2,-2.5092423141359417,1
1,2,2,0.67073043925396214,0
0,0,1,-0.29838876584079027,0
1,2,2,-1.5070991827685329,0
0,2,2,-0.68855885705228859,1
0,1,1,1.5575255843366578,0
0,0,1,0.74829425394811189,1
0,0,0,-0.45701376773335806,0
0,0,0,0.17605666750571886,0
0,0,1,0.18736317322788404,1
0,2,0,-1.5218904974996432,0
1,0,0,1.9126235857540448,0
0,1,1,0.31718219233320905,0
1,2,1,-0.80016536487988499,0
0,0,0,-0.93701730155444551,1
0,1,0,0.55579132703523693,1
1,1,2,0.52798200446692423,0
0,2,2,-1.2755116491904186,1
1,2,1,0.27436855472393845,1
1,2,1,-0.04384418868323163,0
0,0,1,-0.3328134934903707,0
0,1,1,-0.22903212804222209,0
0,1,2,-1.3674398533969672,0
1,1,2,1.2467910371194582,0
1,1,1,-0.62772471022615783,0
1,1,0,-1.1099248264672179,0
1,2,0,0.83877483302957012,1
0,1,0,-1.0845639044551156,1
1,2,2,0.54079308680279714,0
0,2,1,-1.3043703253068681,0
1,1,0,0.48971474081870725,0
1,2,0,-0.3410652326142512,0
1,2,1,0.32996291827518581,0
1,1,0,0.57501506376165112,1
0,1,0,0.10972899032585916,0
1,2,2,1.5630057660352279,1
0,0,2,-0.48435796928685737,0
1,2,1,-0.33513738274842786,1
0,1,1,1.3776429775898678,0
1,1,1,-1.0768495617132838,0
0,0,2,1.4441335624733724,0
1,2,1,-0.16548829396676715,1
0,2,2,-1.1798171867951981,0
0,2,2,0.10974318200917388,0
0,0,1,-0.98858352786589265,0
0,0,2,-2.084739254221665,1
1,2,1,0.13316170609630579,0
0,0,2,-0.23334755731417284,1
1,0,0,0.54455319489401743,0
0,1,2,-1.5806723903018975,0
0,2,2,-1.7422449060551763,1
0,0,0,-0.94552036872236822,1
0,1,2,1.2246289933811156,1
1,1,1,-0.61717283183973537,0
0,2,2,-0.027218689939001062,1
0,2,0,-0.17389500498056765,1
0,0,1,0.31818438017463219,1
1,2,2,1.4246100019787822,1
0,0,0,-0.67453179206550229,0
1,1,1,0.45544133691886574,0
0,0,1,-0.73342718234292492,0
1,1,2,-0.51970573054111491,0
0,0,2,0.53567630914268727,1
0,0,2,-0.72119109275643167,0
1,0,0,0.10782512016720887,1
0,1,2,-1.7213702022855728,0
0,1,2,-0.38206500131523591,1
1,2,1,1.1340376159080543,1
0,0,2,0.57919863495992907,1
0,0,2,-0.54596672739264518,0
0,1,1,-0.97740532783600942,0
1,1,0,1.9990644113629705,0
1,2,2,-0.27747414273240323,0
0,2,2,-0.12258303162179848,1
0,1,0,0.59944739243372813,0
1,1,2,0.26187912169287286,0
0,1,0,1.2472029367581898,1
1,1,1,0.040480806918750036,0
1,1,0,1.4344322787488848,1
1,1,1,0.32301690637528874,0
0,0,0,0.76178580347050651,1
0,1,0,-1.0010033975492434,0
0,2,0,0.48524461889513182,1
1,2,2,-0.90798449539740356,0
0,0,1,-0.45326243746972283,0
1,2,2,-0.65774735709607923,1
0,2,1,-0.39006908886752184,1
0,0,0,1.6033622826726519,0
1,2,2,0.52701363946595481,1
1,1,1,-0.44768790707463085,0
1,1,2,0.79224239003643315,0
0,0,0,-1.3971300920506462,0
0,0,0,0.084024013620692284,0
0,0,2,-0.21945366490051005,1
1,1,2,0.93376111365053305,0
0,1,0,-0.066858360279660939,1
1,1,0,0.95195460158736256,1
1,0,2,-0.58030384007798963,1
0,0,2,-0.7860851443754534,0
0,2,1,0.19098669330682472,1
1,1,0,1.8550606298772667,1
0,1,0,0.75066128168332458,0
0,2,1,0.3580776012293953,0
0,1,0,0.42266306759582911,0
0,2,1,-0.34132174288265321,0
0,1,1,-0.2475368894463762,0
0,2,0,-0.74079168418643893,0
0,2,2,-1.9485180844442762,0
1,2,2,-0.84700363222971242,0
0,2,1,-0.63045147149841529,1
1,2,2,-0.27366484883959763,0
0,2,2,-1.1250929689309921,1
0,2,2,0.010575485602293534,0
1,2,2,-0.73564934231976631,1
1,1,2,0.37401481333579184,1
0,1,2,-0.0025714553782487303,0
1,2,2,-1.0351379984557283,0
0,1,0,0.082984415141339821,0
0,1,2,0.96740816752478409,1
0,0,1,1.3430532591016879,0
1,0,1,0.17969378213907908,0
0,0,1,2.8796226497197037,1
0,1,1,-1.0475760622518475,1
0,0,2,-1.6882126024830546,0
0,1,1,2.0518518671058428,0
0,2,0,0.63609635227871153,0
1,2,0,-0.5839142920716005,1
0,0,1,-0.30434699632490353,1
0,2,0,-1.4567137798907548,0
0,0,1,-0.042721420024501973,0
0,2,2,-0.75171112841035093,0
0,0,2,-0.56705958282185365,1
0,2,2,0.41421048360729307,0
0,0,2,-0.49944600775312553,1
0,0,1,-0.27079209288202255,1
0,1,1,0.70776842326568501,0
0,1,1,2.7769982962430393,1
0,2,2,0.24628995730324832,1
0,2,2,0.2651405944036539,1
0,2,0,-1.1313060615662869,1
0,0,1,0.2744065083995626,0
0,2,0,0.19014199815879632,0
0,0,0,1.420316021525601,1
0,1,1,-0.57734627094314384,1
1,2,0,2.1092468114138501,1
0,2,0,-0.21021820042533476,0
0,0,1,-0.3775650477542859,1
1,1,0,-0.31153606150389013,0
1,2,1,-0.74812018289705273,1
0,0,0,-0.22859383358554414,0
0,2,0,1.0356085511203397,1
0,1,1,2.1724529690526175,1
1,2,2,0.40712890109072813,1
0,2,2,-0.62646525035849521,1
1,1,2,0.41262979813029382,0
0,2,2,-0.51971703590167095,0
1,2,0,0.82557494050632918,0
0,1,1,1.8210583707433428,1
1,0,2,-0.37833390127326905,0
1,1,0,0.88943307370452007,1
0,2,2,-0.47529651642050563,0
1,1,1,-0.31853187039260145,0
0,1,2,1.2409451513971232,0
0,0,1,-0.19172908182537821,1
1,1,2,0.23281061210428766,0
1,0,2,-0.26101037432757918,0
0,2,0,-1.3413938045704055,0
0,0,2,0.38395330871537658,0
0,0,0,-0.78344748396211017,1
1,2,2,0.0040743503139205458,1
1,0,1,-0.97907060951619529,0
1,2,0,0.018927885428444601,0
1,2,1,0.27418522804539436,1
0,1,2,1.5323233682333841,0
0,0,0,0.30158430303951522,1
1,0,1,1.2887811347809195,0
0,0,1,-0.51763337150669697,1
1,1,0,1.6009205974398941,0
0,0,0,1.9945274404910913,0
1,1,1,-0.58636577351585584,1
1,1,0,0.11587984914552839,0
1,1,1,1.5290075006746204,0
1,2,2,-0.87957280357530754,1
1,0,1,0.045662296697409614,0
1,0,1,-0.20632090948199033,0
1,0,1,1.489485823347269,0
1,1,0,0.58176356540025109,0
0,0,2,-0.66205308184240108,1
0,1,0,-0.78568440529515193,1
0,0,0,-0.36533713860543321,0
0,0,0,0.57251620553889182,0
0,1,0,1.1720146260429776,1
0,1,1,1.6456387652110087,1
0,0,0,-0.2092595684227205,0
1,0,2,0.47742684680961472,0
1,0,1,2.1005056225430061,1
0,2,2,-0.0091139872100657968,1
1,1,2,0.61534426001442444,0
0,0,0,0.45790055453546019,0
0,0,2,-0.60283460581518811,0
0,0,2,-0.9756136864152205,0
1,2,2,-0.4726453315571052,0
0,1,0,-0.35907927716251126,0
0,1,1,-0.53558467082397154,1
0,2,0,-0.34934491413665181,1
1,1,1,0.42521641900358215,0
0,2,2,-0.098356397831361381,0
1,2,2,-1.2675753363158786,1
1,0,2,0.60437334411435617,0
1,0,2,0.9900872816174352,1
0,1,1,0.46866031996274876,0
0,2,2,-1.1978806316530288,0
1,2,0,1.2292980157219797,0
0,0,0,0.8778183130607129,0
1,2,1,-0.021629098332783748,1
0,0,0,-0.4123356007707159,0
0,0,1,-1.0144227913857762,0
1,0,0,0.011967391110446833,0
0,1,2,0.8617702693021545,0
1,1,2,0.67188932122639733,0
1,2,0,1.4982974458437501,0
1,2,0,0.25631702081974206,0
1,2,2,0.55729238193161557,1
1,1,0,1.064629873350935,0
0,1,0,0.87880611498136507,0
1,2,2,0.31598721314430667,1
1,0,0,-0.49403560480626746,1
1,1,1,2.1486784576913456,1
0,0,2,-0.2951430570025661,0
1,0,0,-0.14337333425813076,0
0,0,2,-0.071864886696638944,0
1,0,0,0.053739196131590006,0
0,0,0,1.7102414979908325,1
0,1,0,0.23723824368291291,1
0,1,0,2.1301243628982567,1
0,0,2,-0.74235048244442559,1
0,0,0,-0.021014610992307572,1
0,2,0,-1.9535061937051694,0
1,0,2,-0.032212633627305677,0
1,1,0,-0.86900767345574259,0
0,2,2,0.2273301413869937,0
1,2,0,-0.87200213600551757,0
1,2,0,1.1624496005501737,0
0,0,2,0.049313922900167118,0
1,2,2,-0.030532277101487849,0
1,1,2,1.0065005623503871,0
0,0,1,-0.50348510356608422,1
1,1,1,0.25524513201087168,0
1,0,1,0.12775773384210981,0
0,0,0,-0.69874545820265666,1
1,2,1,-0.10034624732704546,1
1,2,1,0.49964038188211662,1
1,2,2,0.0085889388636947207,1
0,1,1,-0.74550519821659589,0
0,0,0,0.77387904137948371,1
1,2,2,-1.1359475547243847,0
1,1,1,1.1911999760522856,0
0,0,2,0.42639367208559675,1
0,2,2,-0.56685395540448558,1
0,1,0,-2.091110552613233,0
1,1,2,0.15848171307114484,1
0,0,2,-0.038619482929258306,1
1,1,1,1.7181817114374189,0
0,0,0,0.57352059950093159,0
0,1,0,0.2497249254120795,1
1,0,2,-0.79357205605229908,1
1,0,0,-0.83393466371750824,0
0,1,1,0.63423780606872282,0
1,2,0,-0.46473084196721948,0
1,1,1,1.8333506036171801,1
1,0,1,0.92180438089812067,0
1,1,1,-0.0049246232075718507,0
0,0,1,0.833347162006984,0
0,2,0,-0.17079409132209328,0
0,0,2,1.0428840233963892,0
0,1,0,3.8036037797266395,1
0,1,1,0.18288749624645242,1
0,1,2,-0.38609091440472421,1
1,2,2,0.26781561239596213,0
0,2,2,-1.4785898019906218,1
0,0,2,-0.86962656215071854,0
