y,m,x,c,z
-0.486302242009595,-0.0848247196046895,0,-0.111163195635261,-0.699638693761495
-0.807246352465128,0.0632281799423363,0,-1.56382503201278,0.758089898814702
0.967012967915459,0.342745131703099,1,-0.802707645775803,-0.629157141268708
1.52422704600826,0.289000801682789,0,1.18696184190554,-1.08205823122674
0.98444890063107,,0,0.911709623349747,0.776991621975781
0.839930570427591,0.561614066040138,0,0.280284366913456,0.155429274416513
0.173478976277196,0.125502200241806,0,-0.195603749047162,-0.248138386703584
1.26268373522843,0.420288283346083,1,-0.462800524415235,-0.766275419394656
0.235529233046097,0.362248281279386,0,0.994370642911152,-0.791306378237514
1.48345246913445,0.821226037347117,1,0.893042350208,-1.14662367317542
2.74647122430077,,1,1.39614286248211,-0.359808212787731
-0.946505249456813,0.33163251268117,0,0.270710101034778,-0.254885514153601
0.350474030438585,0.0327255999152502,0,-0.472608638235588,-0.19018275068861
2.24030958899305,0.968720965383701,0,-0.253021005025246,1.33196439571829
1.02414078967635,0.487788970537021,1,-0.624043560901894,-0.511620776467503
3.11855073803618,1.26137353004184,1,1.30786295688793,-0.685754182832243
0.0697692772872148,,0,-0.52300833534065,-0.156641316066205
2.285473663886,0.887610278225704,1,0.493436662845637,-0.69897494555424
-0.892880727168939,0.059011162386189,0,-1.97635521968107,1.08794729316849
-0.620279759609374,0.0868682356796351,0,-0.171441003405694,-0.338151477796005
0.964292600054085,-0.258570110311477,0,0.751014245739386,-1.72095731071673
1.39107449679179,-0.35689620377314,1,-2.49018151302255,-0.520571859841806
1.49301940796254,,0,0.463159394636468,-0.50601717935129
2.37730756491139,0.743282263762754,1,0.815184892902794,-1.22463806917001
1.08990545203912,0.196235280816492,0,-0.672018951115993,0.270261470579434
-0.48204805972424,-0.320331730929993,0,-0.695337421702666,-0.649872529388715
0.619424074724165,0.285366952957287,0,0.571608672565439,-0.585194453994837
0.251039132777496,-0.0997132920290086,0,-0.588801446508873,-0.335913892909119
2.23990751267101,,1,0.460222566679789,0.716661428876481
1.88781769119936,0.10886180607009,1,0.106833675996986,-1.7985697238701
1.2736030820108,0.49844949625811,1,-0.166258684933357,-0.866789264585236
0.85860313779695,0.0362162379966356,0,0.522362719794816,-0.99790361074733
0.843475797542627,1.05092558941532,0,0.593364611081444,0.788930026233954
-0.154649662731932,0.467702849405819,0,-0.228436962042348,0.400908149681592
3.71915402020533,,1,0.740828827743884,1.81787286383327
2.15486113526544,0.454816404916579,1,-0.969567629304347,-0.288869385266299
2.60384302196757,1.14541103891241,1,-0.167240556460038,0.310307798762586
1.75373743493641,0.517195424153895,0,-0.382175016736632,0.616680330337053
2.27027393366769,,1,0.767216278822504,0.604368097675007
0.433137697107794,0.0209448334764246,0,0.48074259029184,-0.99161696755437
2.25018841149993,,1,0.716668325814722,-0.186642039655141
3.13522284240036,2.17318004525524,1,-0.577659231248769,2.51477581694034
0.998299208027535,0.780703883650012,0,0.951576377509468,0.00453547958318496
2.20847768828463,1.01141426410815,1,-0.203435360711576,0.0962912298697449
-0.0623647930786462,0.39159142419831,0,0.0855529012874611,0.00562294294354995
2.73384059995853,1.61295234709894,1,1.20981715265428,0.0336993243718407
2.74861826895717,,1,0.209711524874284,1.44239150838195
1.83794260741113,0.628658392849803,1,0.157262828034325,-0.894745235937533
-0.475722885658932,-0.324576954809285,0,-1.19253691418447,-0.250791533502319
-0.868703993066068,-0.0518416832468514,0,-1.27005579167144,0.308515314555087
1.98414581509833,,1,0.696206835185589,-1.72806961175035
3.78795167386018,2.56810423632929,1,-0.084809156378942,2.82957883036329
-1.04262222558378,,0,-1.82479498113768,-1.76912775175482
-0.179868303058549,0.357524443463357,0,0.0741003807390242,-0.0469467779440063
1.069038881787,1.43714551074498,0,-0.220241130946436,2.15682549031068
0.224925205672613,-0.703501075497441,0,-1.38200091540018,-0.784728479213384
2.70269844857349,0.862916038498191,1,-0.492097380155237,0.062472471941905
3.47202039196109,1.52824282383522,1,1.48504307126228,-0.345502833150555
-0.810640980800067,,0,-1.19583898119327,-0.156492176568127
-2.6123526684802,-1.43285275436273,0,-2.2183210392405,-1.42656052128092
-1.16020884078228,-0.0726366749249676,0,-0.502406058126626,-0.357370815941793
1.47805185682138,0.266664413087855,1,-0.348834849949875,-1.13883618988127
0.257027733542651,0.199798088202083,0,0.241650260316748,-0.470808234437188
2.22971800311792,1.04616274488046,1,-0.176896358164673,0.137756556462848
0.469769527250238,,0,0.567063067963168,-0.691521859912721
-0.169200164323203,-0.608227005396157,0,-1.5311042569568,-0.489509254119268
-0.352937138503345,0.449306447353871,0,-0.711667401011191,0.762830505107104
3.74212190547448,1.30399401697729,1,0.333262693476988,0.189137827113904
0.352406187176013,-0.177130705259071,0,-1.04151322012638,-0.106272284004001
-1.07111805175939,0.436131151245971,0,-0.642203713351135,0.682041495007241
0.976790898103276,,0,-1.4201526171881,1.74465668569341
0.576933020761162,0.565467142939121,0,0.267262073577057,0.173089472417174
3.20227464521329,1.05273873422376,1,0.0819782563078306,-0.0620936020268387
4.46826680332503,1.59947544708589,1,1.42814386343549,-0.16943507538196
0.740098660618345,0.637673416629927,0,-0.922210606695152,1.27757852662317
-0.607910420975434,-0.238697113195941,0,-2.2481813255441,0.769062696907102
0.540849076885676,,0,0.499523302163387,0.0754074322880496
2.86902841213309,1.57572440341275,1,0.666805490192797,0.410294423319987
2.05956957191365,1.1573892783012,1,0.0647318154727385,0.14229083879722
0.118572726384354,-0.290209531481552,0,-1.64376607303537,0.180882184335206
1.0666944212228,0.546948128524637,0,1.07390846332083,-0.520564872672247
1.30206424145129,0.901844950042252,1,0.189813395659614,-0.424674687281043
2.09842759674256,,1,-0.496214565118934,-0.837879747675208
2.25977596521484,0.691849537606607,1,0.271384367540813,-0.873224414157743
0.311532574015386,0.408847945250145,0,0.0861784115295224,0.0364866546579264
-1.80847360853994,-1.75078242582353,0,-2.1244119245383,-2.08144919960236
2.06439890894037,0.0131105258522717,1,-0.164836864065501,-1.750387064215
-0.0278018407687274,0.386321910538468,0,0.257618904904103,-0.144739266669779
4.62075828525522,,1,1.53195791299184,1.26426565816597
0.740538530647128,0.319647940058774,1,-0.184965062813556,-1.17657778486386
-0.471394524303764,-0.594933709191429,0,-0.908652638417692,-0.974618221642669
-1.03538494641622,-0.79086986107801,0,-2.23786659915182,-0.243327075381253
0.518267126802732,0.676307941495879,0,0.245335185881607,0.392558377907557
0.814626444500341,1.05868534590185,0,0.347813563763498,1.00394407674232
1.07956300963483,,0,-0.37463640668735,1.69128868673849
2.2512479092189,1.53676339760025,1,-0.166416955269966,1.02118368631225
-0.184736274396381,0.0275483986990216,0,-0.901144053977523,0.151024041798012
3.02826994136756,1.90942413033203,1,0.745560042817487,0.952585656480295
0.788678494519494,0.61607941955579,0,-0.502424763549552,0.894855569369251
3.75278511565544,2.18434816923808,1,0.189090511183412,1.90774079855554
1.40631991901647,,1,-0.829876999483868,-1.34409510979362
4.14542659531758,2.32374308443964,1,1.50495706796983,1.08456800700585
1.20751163124546,0.984330231747779,0,1.35127663182689,0.0477377225921461
2.13422064966777,0.593420718486023,1,0.6606038130023,-1.37063817702729
3.49670439625905,,1,1.47830991995991,-0.216046149842814
2.73741663937112,0.496479314080747,1,-0.491892509888023,-0.603943739035714
1.09317441494118,,0,2.00345984941996,-1.23967639880346
2.81922562031144,1.61476221438388,1,1.73201114246509,-0.39025963586439
1.01082925429213,0.910702733778256,0,-0.199257768018605,1.18248859888478
3.75472993753421,1.55700473194298,1,0.599463498267197,0.431356650404976
0.520268164174258,0.338855292768747,0,0.0826383408255052,-0.0878762920049651
0.581648263247644,0.469164702157243,0,1.23250503927774,-0.791750119123165
2.02840904479395,,1,1.17943565273957,-0.610539029638612
0.98298704882904,0.490450418478786,0,0.703815548715232,-0.320484688078306
3.16439808736073,2.55266500695424,1,0.593821355193499,2.24626435839484
2.4214165880958,0.932361821051293,1,-0.206036628272561,-0.0453121749564621
-0.263903002675779,-0.60103448404093,0,-0.383523185173515,-1.415361910387
-0.647916092256954,0.765831823145981,0,-0.565531923070891,1.21876579732342
-0.0202304514056593,,0,-0.838157398250325,-0.0997472852689446
0.050150577524371,0.226163113225365,0,0.10314127349626,-0.309546290632641
-0.107131086156282,0.14715720591371,0,-0.0422519753017142,-0.334235282182762
-0.355308517072179,0.0508496530382321,0,-1.9621216337789,1.06146252407043
0.142275127411434,0.152882918999112,0,0.254131167459285,-0.566320193377393
3.3853007934218,1.98166732947798,1,-0.177724817840225,1.83935181364742
-0.289085703492479,,0,-0.710858170670667,1.50433436357459
1.39953107630269,0.366911159291212,0,-0.55599080482623,0.485649129932755
-2.18460678959104,-0.622584100028327,0,-0.783287773378381,-1.12746291274192
0.86683048247713,0.714640967352279,0,-0.265439522825794,0.880161368407067
2.44512853797832,1.65888173810259,1,-0.539207830741155,1.54822774897475
0.965928062092368,0.946798823667685,0,0.447108930606797,0.719272372535685
2.25653982141388,,1,0.0928258700675534,-0.595447766845083
2.48509573722383,1.50253156172201,0,1.28542659032542,1.04379926559195
0.426463649759022,-0.0235062206860482,0,-0.965520237566814,0.110868884034579
0.373701165577553,0.323452076485339,0,1.44835492215881,-1.23328661542932
0.340608853148619,-1.07633854104639,1,-1.44315458281959,-2.68530723414104
1.71601234332456,1.35228145282153,1,-0.965646937376325,1.33967740843797
1.93578286560535,,1,0.667259040363181,0.215800080920796
-1.53010332581535,-1.3649726741433,0,-2.91981857268945,-0.72918966624191
1.91223146675562,0.398439603688351,1,-0.287062647515234,-0.949785827145079
1.18199890151234,-0.0880239028034174,1,-1.53859032449765,-0.810287739599042
0.698110358221524,0.186774462184359,0,1.09864092465665,-1.19566173438388
1.96451870881726,1.09104155075294,0,0.870521201497623,0.635103654689115
2.61341804929945,,0,1.28448310327298,3.12192499881902
-1.10452267827019,-0.638110039171975,0,-1.32539646787948,-0.712148415684019
0.012160085580915,-0.162534118026096,0,-0.100883226911883,-0.849339392574089
2.1219474033367,0.81362029296269,1,0.424368884803014,-0.776992191270303
4.24094555167947,,1,1.56155312023969,1.146711665658
0.320140808137072,0.445175949316588,0,-1.03966193483637,1.02367967271446
-0.397206564786349,,0,-0.379652139134194,-0.688414091406178
1.59379790738886,1.03580517446696,1,-1.36572694548515,1.09160418170051
-0.138233538454633,-0.256043751138186,0,0.781631918339894,-1.74141475343843
0.698290056773078,0.176365324210066,0,-1.37699499597881,0.810932858910052
1.43697341142196,0.996651857824079,1,0.0666042671315163,-0.15149102251837
-0.111065896412608,-0.295444969886749,0,-0.475980490268262,-0.784097725938237
0.164594876991662,,0,-1.08578430559549,1.84698413281972
-1.30461362162982,-0.253667697737788,0,-0.748844635542833,-0.484886566806388
0.454698607787849,-0.172194872555699,0,-0.0222331498812312,-0.931254463834809
2.98092592178392,1.52167197762106,1,0.448581794148286,0.490563945916973
-0.463149229300506,0.444843742460809,0,0.383214217443351,-0.141095737070361
0.594696223391992,1.19251008413345,0,-1.07668663350333,2.41276194401809
2.89210776413776,,1,2.54868327643291,-0.213259211968695
3.4895390344096,2.24667464007763,0,2.3132013717273,1.55588004145517
-0.481477924191134,0.430222254176436,0,-0.341277901888735,0.425086018229758
1.21357620266726,0.309682950320466,1,-1.0195781308662,-0.511830710526808
0.484286167515119,0.820851937188345,0,-0.360351344297161,1.15092734931285
1.00984151631801,0.184174205422577,1,-0.550148014719194,-1.12410761446143
-1.07878212629885,,0,-1.56064385366023,-0.879849699920035
0.0500784547353099,-0.231934736369131,0,-0.970618633800321,-0.263920638470885
-1.94041824471933,-1.26213223143746,0,-0.81464264722746,-2.26462370942745
1.55621047648292,-0.29414656828353,1,-0.172264186496747,-2.30295942610908
0.75482610122795,1.31878055335044,1,-0.110505554552045,0.579105550725194
0.304204553455446,0.419449758259024,0,-0.265507297420068,0.343505531087373
2.30580890500248,,1,-0.207068691272683,-0.259031974661724
0.725361158962494,0.88209041961546,0,0.650509713604986,0.435201906351302
1.88070913329473,0.592396846805589,1,-0.701628067552563,-0.257946405083196
0.418118094881255,0.466901909396203,0,-0.294705813882045,0.453671864805679
0.271224663086801,0.594133020833655,0,0.0756014255320576,0.382022507898598
0.925033989535607,1.58585808779125,0,1.05790825719422,1.38145340373428
1.51739772660929,,0,0.881980284443477,0.172477868988765
2.98109551296,1.17174721294509,1,0.27844389780423,-0.00645916557602768
1.78832093889103,1.27469681210066,0,-0.227338386995336,1.86727106590647
1.23711615863376,-0.0890930786065678,0,0.454709096277326,-1.17038576714793
3.66607352990102,,1,0.94994480156288,1.11596626541048
-0.281158024560542,-0.0592477655410817,0,-2.62783872071247,1.40596301596278
-0.275247943184923,,0,-1.05396066183952,-0.254083584153375
0.143821536369982,0.400931017103117,0,1.35442518282263,-1.01556420939466
1.66107277063177,0.975957146401162,0,1.00474801412924,0.316037345532734
1.50342646482176,0.609831876255644,0,1.62990440653017,-0.86113655760533
1.94050391999253,1.33264614980757,0,0.42683031110826,1.43740456328882
2.03746078566839,-0.0180148965395541,1,-0.532800032047472,-1.50591796748762
-0.508531252204201,,0,-1.45851802994778,0.0792173783167702
2.03243651088403,1.16254261757363,1,-0.876077999652298,0.921414031667572
-3.00397407678222,-1.67041883347454,0,-1.79375266971693,-2.20587296745804
0.991702175084732,-0.254965445168539,1,-0.578786093198805,-1.89911218768923
-0.193075289404192,0.517899589662191,0,0.314591755326654,0.0478787268458121
3.19416962957063,1.16381039849668,1,1.54849284368465,-1.06002069302075
-0.134218821949157,,0,-0.938646230666996,-1.5910840986948
0.994835389706769,-0.0969932061256292,0,-0.0210792606826005,-0.795468252397198
2.29278245981265,0.686309331610252,1,-0.4688335270702,-0.277664693105741
0.702909991800643,-0.287051060063762,0,-1.85750821588942,0.36150479470269
0.734245717300462,-0.241193630030263,0,-0.00866353875778629,-1.0678091592532
2.36032705365402,1.15282578388881,1,0.00865087473493385,0.179877982287438
2.01494008318686,,1,-0.168365888889006,-0.888555696371191
1.32454433541983,0.861294463301278,1,0.105784885843041,-0.429652246051073
1.7170395578564,0.729737220652574,1,0.0933236069316122,-0.658651640848457
2.50558420273953,1.32064627721003,1,0.397278619171543,0.167037997423332
1.98074146886876,1.1831462482447,1,-0.208919398088861,0.413018140699439
0.0217482411259294,0.141451743240371,0,-1.09069682393891,0.513209661841605
2.24443209304875,,1,0.536486485418634,-0.741461166399715
-0.129589079786783,0.118773128448217,0,-0.173101616982836,-0.278783898017284
-1.47994787691915,-0.325452070100725,0,-0.0637168341721468,-1.17596271767865
0.131176897665284,0.73532943812484,0,0.652787544586587,0.166500078292501
1.16182486422563,0.539540852871979,0,0.109480467340294,0.25504480467063
3.00695033353183,1.21590496683092,1,1.40668694120077,-0.849280284926225
2.47737001390463,,0,0.383922082928388,0.822086044779011
1.69373901793853,0.539662339572316,1,-0.529100216421912,-0.494986478250588
1.5932703458306,0.472575599622597,1,-0.356236467926712,-0.758396345109787
3.02726575248137,1.42913521175168,1,0.653941485981717,0.154293714654383
1.20013755551947,0.122287341341728,0,-0.888529414698081,0.31295559628339
2.54106052800552,1.28973598478071,1,0.898150761985423,-0.298967014750426
0.234449685012539,,0,-1.64032309185755,0.668576498033531
-0.243377354342119,0.0497454524598468,0,-0.244818273093724,-0.345611499359959
-0.0643734521044704,0.254377358855303,0,-0.182905303789725,-0.0242095535260373
0.331229231555088,0.678168860396965,0,-1.00889289622989,1.4221284794553
1.230694398465,1.30205828324333,0,0.460318396206792,1.35439091809141
0.450743775472959,1.24533960873461,0,-1.06443725803405,2.49879340881805
1.34827428809957,,0,-0.033349380007605,-0.102962381670763
0.729569712440145,0.26496182660068,0,1.16802821676953,-1.11027431081019
-0.559987877466759,-0.421143099184656,0,-1.90721226271027,0.158368034609027
3.2772376970957,1.64138288904489,1,0.197697499129531,0.913489117157449
0.195406371589036,0.36345884051517,0,-0.788923630838688,0.66995358980469
1.9399682914913,0.11032738475058,1,0.943794606019688,-2.48069125083324
-0.340530860569137,,0,-1.41344666374351,0.759452136816724
1.31372403790115,-0.0605797506808127,1,-0.955978926069164,-1.23707133445398
0.50119903172889,-0.0950650982022961,0,-0.949540778465084,-0.0323122688963788
2.10485161790539,1.31865424262722,1,0.246928231882078,0.286430069600526
0.694703576666243,-0.0778039032747273,0,-0.451377899491825,-0.408516088188011
2.20253534971315,1.00309147618058,1,-0.412337558810689,0.252078868446164
-0.645231651539579,,0,-1.57008334696744,-0.605672136494221
0.443820803387092,0.333977107943066,0,0.223639557562079,-0.212110350836127
0.711477578955019,0.844968575698702,0,-0.461033241306344,1.27715188052101
0.035745602040722,-0.153271552053079,0,-1.16974268299327,0.0420230096252619
0.819182893282481,-0.0227412323490225,0,1.08466109876445,-1.56516132144187
0.0710673411720753,-0.186918413094365,0,0.742818320561961,-1.58397574063136
2.14783427322297,,0,1.38249249849558,0.119096138871164
3.92531820818977,2.08717628318436,1,1.06617925479311,1.01344657914084
0.408420667685116,-0.174157761576458,0,0.201212389044984,-1.11764243026673
2.00875200278484,0.765498532688739,0,-0.209573174060198,0.926920838210596
-1.5861401182487,-1.56068444676269,0,0.0629092696838507,-3.52544294203713
2.25064377910799,1.46256469620431,1,-1.64019980348688,2.09209928686074
0.647896722175362,,0,-0.880586834547351,0.828440001175066
1.11347884201842,0.345208025297424,1,-1.51695882441886,-0.0402918249347108
1.86501114340745,0.809933428382181,1,-0.862536549625719,0.269227046752281
0.801763302061218,0.321138320772861,0,0.800046460282831,-0.707059247917115
1.07566719141942,0.535396352162719,0,0.96440915355479,-0.451977758067157
2.09844454173069,1.21128422734642,0,-0.0483078567326794,1.60549593250205
1.99660576548578,,0,0.657040616169853,1.66437026380793
4.2164157615635,2.71404232371186,1,0.527158122704972,2.59422030635385
0.822668185395442,0.666509221843398,0,0.469278519874639,0.191516159817837
0.815139534868926,0.133286183669135,1,-1.45242882630603,-0.478401535442095
1.2755666310331,0.670079608747984,0,0.976025720084008,-0.216603573254218
0.486025084798853,0.293978343836724,0,-0.239126791398744,0.0937916363021062
3.61345126549154,,1,0.273737070772361,1.99577718174061
1.43759362717313,0.801161263883206,1,-1.23208632645651,0.55563656507025
0.559933172147267,0.163465122687637,0,-0.0797460914301308,-0.273907520306917
1.8477966924526,-0.246314381121462,1,-0.401721853543063,-2.02825372186742
0.0351645844548453,0.257403489330053,0,-0.166773226566451,-0.0319064703909893
-1.17638016835586,-1.04761370552423,0,-1.20028263364503,-1.55906640069811
0.399657743605628,,0,-1.12413249267237,0.577792818711128
1.76074056255427,1.49927631985291,1,0.360406430349193,0.521988047628684
4.01561265089248,,1,2.25593869269009,1.17801593663404
1.49398879940146,0.21433327847253,1,0.170016914441836,-1.65849878732054
2.38364632352471,0.95827364679801,1,0.558402623964192,-0.623650061792502
2.60454901250432,1.71084040784124,1,-0.0805629422129745,1.26744314879469
0.772519213015767,,0,-0.502915286366629,0.0332094412526374
-1.12205133551227,-0.353731045631882,0,-1.72088809577731,0.128488359032558
0.672236722078595,0.103063244043832,1,-0.702259139558553,-1.14712753300876
1.39083112508673,0.922767391037603,0,0.948096216708017,0.265680170034536
3.2607073727667,1.57279218321071,1,0.312511852845542,0.694839726236757
3.09432149032644,1.50047028783867,1,0.037940195246387,0.787994909050545
-0.507248310106635,,0,-0.801583332718225,-1.31164094064332
-0.73925977710909,-0.676585862460999,0,-0.788750893242237,-1.22117811000362
-1.6640559585353,-0.616463899244052,0,-2.64964704250098,0.410685945238889
3.36498174163413,1.47755636418282,1,-0.0746941232597858,0.838488581181322
-0.712350339801124,-0.554386391906372,0,0.106429048024055,-1.7314172063949
1.09293678025729,0.652026098336626,0,0.699573216180795,-0.0232397253540584
2.22159784311927,,1,-0.247262051268311,0.793186954735903
1.18725824497565,0.430860723020251,0,0.450376005036718,-0.221469962265948
-0.81537535703761,-0.00481412723374428,0,-1.33481811984109,0.447007321263178
