c,x,m,y
0.20664930120678,0,0,-0.0719718067484065
0.646836044499576,1,0,0.847392537765735
-0.310224923303855,0,0,1.18904819920284
-0.525425939746044,1,0,1.22156917786684
0.0746927712978247,0,1,0.766839989275959
0.742264750316137,1,0,1.13517215085735
-1.7902925069971,0,0,0.549960841596278
-1.69786522629773,0,0,-1.77489927252833
2.52595852643568,1,1,2.24252942216844
-1.11419719596531,1,1,1.73002027001197
0.115796034597701,0,1,1.58755677881618
-0.354540440864086,1,0,0.717533098444357
0.636624317046194,1,0,1.60706424695003
0.0290468933646741,0,1,1.22016112615131
-0.95356109695305,1,1,1.53469220503049
-0.223266350436097,1,1,2.15329835695373
0.694502362821854,1,0,0.703731194530045
-1.36024246200891,0,0,0.24744525228332
0.984249328791588,0,0,1.71376593955933
0.962552358859015,0,1,2.01730379947162
0.596853498171343,0,1,2.14751870313742
-2.40200389642013,0,0,0.689614628393956
-1.26430869582649,0,0,-0.875676299458727
0.343710681754717,0,1,2.51643840591168
-1.2868730346337,0,0,0.225584764381056
0.762620895901862,1,1,2.04730150921579
-0.107468227075763,1,1,2.04875071776089
0.713523516880926,0,1,1.39981304666637
0.216243941748349,0,0,0.315151859429893
0.726491187047286,1,0,1.34469886075636
0.601949866372111,1,0,1.4987137839012
-0.183394540880941,1,1,1.81508849158871
0.511699960949014,0,0,1.17458279709439
-0.43103119102341,0,0,0.57196109416582
-0.351544040677345,1,0,0.616300534330072
-0.112809723182605,0,0,0.945493303349888
-1.51755743420198,0,1,1.35827091351855
1.03237075288924,1,1,2.67826740692816
0.380891629651709,1,1,2.1476697274175
-0.901425096996782,1,1,1.01963669200231
-0.553160514811119,1,0,1.11748875511078
0.795854189648499,1,1,2.21480577646277
-0.829448582593094,0,1,0.366744335817876
-1.81790429509321,0,0,1.66770494603744
-0.296291222511747,0,0,0.406277119976685
1.27802930412732,1,0,1.71584125585491
-0.486926766325686,1,0,0.56822544648529
1.40695003842854,1,1,1.59777124658876
-0.901743736503457,1,0,0.768259446903176
0.164407355522628,1,1,2.01874534985438
1.30323100545838,1,1,2.73958658046304
0.915940366640311,1,0,1.73007020426102
0.505510546804927,1,1,2.04390899778713
-1.86367857583488,0,0,0.19179788381288
-1.37672635864139,0,0,0.214935723589596
-0.572447632356706,0,1,1.95879725021119
2.13417773067742,1,1,2.18988060579358
2.47722282040325,1,1,2.04823482226291
1.30812435843715,0,0,0.766241546825759
0.687067539135945,0,0,0.556912627862246
1.74051856567307,1,0,1.05572231206094
1.29520486936194,0,1,1.47465364560933
-0.441995911548605,0,1,1.24891691956353
0.567744873725557,0,0,0.688806033610471
-0.631156306522951,0,0,0.62675078643313
-0.181142758562841,0,1,1.62629194150486
0.189880622988438,0,1,1.80569161357031
-0.549272372821495,1,1,1.37384012908557
0.60214496795497,0,0,1.16465245795382
-0.133146142083512,0,0,0.262010666568992
0.182792163815108,0,1,1.12048644931804
-0.826493933752985,0,0,0.815393804616964
-0.0292290442019565,0,0,1.08399679292591
-0.420556616318629,0,0,-0.567633157463709
-0.59458042952738,0,0,1.84216127503444
-0.417416953181135,0,1,2.03626797250403
0.466285297546365,1,1,2.07835284635472
-0.971839713656347,1,0,0.281051220426877
-0.107618356822182,1,1,2.41469729106183
1.11114170001894,0,0,1.50327815691708
-1.28795761962395,1,0,0.561895023224843
-0.466964552326406,1,0,1.71271053246715
1.22601450153507,1,1,3.47341343778571
1.10563091945972,0,0,1.18073018503912
0.274275983180347,0,1,1.29000180100209
1.47549882383185,0,1,3.00679374556383
-2.02715101073277,0,0,0.0371278118667347
0.831844790656278,0,0,1.12909001527538
1.20581607886199,1,1,0.535411426316936
1.45973645725019,0,1,0.812934738554588
0.0835784766103493,0,0,1.04189417141814
-0.558903729100064,1,0,1.2169401004381
-0.27880310031915,0,0,0.51709644000168
-0.626005998794257,0,0,0.508220128363039
0.196983255363509,1,1,0.972667108427404
-0.00396795682284672,1,0,0.609179174614379
0.0077619196438654,1,1,1.51955636509426
-0.608580932623747,0,0,1.50478275801518
-0.430146833842721,1,0,1.49104384867135
0.634069143599114,0,0,0.885213246004952
-0.316945510816778,1,1,2.31242953807486
0.167851121687665,1,1,1.32968932157463
0.605268580759435,1,1,3.01788832799159
0.204778312001469,0,0,0.749655692414778
0.960692436893939,1,0,-0.124526990990804
0.280004366293885,0,0,0.602923253696942
1.02421005096418,1,1,2.26503300396741
0.0139154657958711,0,0,0.222347802763235
-0.514352334910131,0,0,1.0385985232503
1.01167576833892,1,0,1.78446847756577
-0.221162792037898,0,0,0.561234698540019
-0.975214959811713,0,1,1.50393271473228
2.03193329314591,1,0,1.58452798617336
-0.262654034703281,1,0,1.62585172543979
-0.333705950759008,0,1,0.175869109143647
1.80271702066254,1,0,2.15057177993394
0.672217983197255,0,1,1.61165871122637
-1.12652753040761,1,1,1.89649788476522
1.1559635731652,1,1,1.89827230621191
-0.454687501148488,1,1,1.41823590539895
1.60886424124049,0,0,0.750986333587871
-0.33493548572161,1,0,1.46819335484124
0.340173315116831,0,0,0.394176715877045
-0.340443216035372,0,0,0.350246005452731
1.27289667683574,0,1,2.0976078966783
-1.06987971955808,0,0,0.252199465187196
-0.497634253623776,1,1,1.23679279996535
-0.875050482903245,0,0,-0.473300387297318
2.43781731046664,1,1,2.32216797580293
1.02541608047054,1,0,1.18974255543682
-0.783508620850131,0,0,0.599061196500652
-0.600560675270728,0,0,0.189621956383875
0.889762975666164,0,0,1.45254810706734
0.724078142608305,0,1,2.05614007725361
-0.408766125188258,1,1,0.914115246986892
-0.1786853621666,1,1,1.75855092860307
-0.834299158896745,0,1,0.915374837080302
-1.95286893647919,1,0,1.35709407372464
-0.23762877528531,0,0,0.462582265830067
-2.25590027670849,1,0,1.41324725255282
-0.0778101730577129,1,1,1.14752358604659
1.08242909716428,0,1,2.16013770405074
-0.825322146969905,0,0,-0.119575452857917
-0.14772473925305,1,0,1.4792769445463
-1.235921673094,0,0,0.0683552780457717
-0.797607261490282,0,0,0.222697113295037
0.764108928100563,1,0,0.762842347230698
-0.333205775505055,0,0,0.603770175736617
-1.34917063677156,1,1,2.08973358000312
1.52879100205641,1,1,1.81692375580577
-0.808456388539744,1,0,0.842943730213948
-0.405013747816173,1,0,1.58211204649835
-0.0516518998055323,1,0,1.31342892954235
-0.829330839530966,0,0,-0.319009860162495
0.510271744575276,0,1,1.69297323213288
1.34531469072454,1,1,2.77812224419591
-0.110938576725445,0,0,0.635757132821243
-1.07854359706164,0,0,0.148380684185163
0.184699333714325,1,0,1.41631492201233
-0.278829179872888,1,1,2.28925988980547
0.601446498345085,1,1,2.42929230064211
0.432609745048346,1,1,1.67286372654658
0.0846200919055723,0,1,1.26990775414547
-0.659891934630643,0,0,-0.6706537861867
-0.313123823984998,0,1,1.2766898103657
0.0781783385820974,1,0,1.00918931728314
-0.139403665888377,1,1,2.05213014146777
0.566952315840939,1,0,0.537747062445779
-0.219471433235052,0,0,-0.151664008491696
-1.5890228881088,0,0,0.553234270203448
0.219853343448724,1,1,1.98539079869243
1.63413252881333,1,1,2.70141143870691
-0.941181587461577,0,0,0.258896244917667
-1.71350434169929,0,1,1.03222060873223
-0.875510488541756,0,0,0.0267339851971037
-0.381227401091981,0,1,0.989317991218435
0.249958517348205,0,0,0.467709803237261
-0.600310389219742,1,1,2.32656062105846
1.21678265724867,1,0,1.74652190543812
-0.498624656688511,0,0,0.538387611128157
-0.635018026022893,0,1,2.05490460887054
-1.81559938408629,0,0,0.712605122163133
1.07836873893664,0,0,0.64398202028777
-0.280196088919886,0,0,0.261489570051309
-0.0577339465050203,1,1,1.99446504210521
0.967921230153417,1,1,2.56347693485653
1.37207444426907,1,0,1.67371185092434
-2.09472796734914,0,0,-0.397013951363313
-0.720608586691477,0,1,0.872400878181601
0.893906831997329,0,1,0.936553081468258
0.158298076403528,0,1,2.25042760152921
-1.28617472146786,0,1,0.588607908817108
-0.456136783508998,0,0,1.15879764402214
-0.644056192925591,1,1,1.47833428992744
-0.749415998919525,0,1,0.652489605444304
1.00864712694903,0,0,1.63425937053501
-0.380342841780671,0,0,0.0904100704139115
-0.786474222117949,0,1,0.930467577050108
-0.541335000500283,0,0,0.792785710907341
-1.35434223672751,0,0,0.751947764987001
-0.841825471115807,0,0,0.212984539225742
-0.236979704969645,0,0,0.545705411916702
1.4470848232592,1,0,0.944845092824459
-0.592358129913302,0,1,0.178896893521051
-0.729524608878495,1,1,2.34388482774999
2.10637725439933,0,1,2.80509132130402
-0.413081125622101,1,0,0.901928137261348
0.0493963657135814,0,1,2.34208581694078
-0.274046833412989,0,0,0.64772576405471
-0.502131182786608,0,0,-0.173156208125221
1.24234508275305,0,1,1.65394318622083
-0.250780921583431,0,0,0.761102899392438
-0.886374627715844,0,1,1.06192655616694
0.089933904689321,0,1,1.73894454951587
0.0378870455738129,1,0,1.70041492093807
0.186221604060656,0,1,1.97898225100594
1.86477818373462,1,0,1.72345930611086
0.0577521028477384,1,0,0.748864102664161
0.178396190605179,0,0,1.35154498046324
-0.182245022717987,1,1,1.41264484059911
-0.426877682957156,1,1,1.51384231669817
-0.0484558686659167,1,1,2.56633841894041
0.546951743006262,0,0,1.42771171034122
-1.48896547457356,0,1,1.56756080173117
-1.01041664008071,0,0,0.499743360965396
0.0732622038150308,1,1,1.90866851905525
0.948400101799256,1,1,2.1249757429702
-0.725738439187175,0,0,1.51977055599596
0.160431040502261,1,1,2.11978067148108
0.702499808952232,1,0,1.30721911354348
-0.730820550235107,0,1,0.531833437047481
-2.06717679417138,0,1,0.63932838794799
-0.335126754254864,1,1,1.44479938889769
-0.703504294401288,1,0,0.856416586791078
-0.462025476781354,0,1,1.27766494287441
1.01689833459061,1,0,1.55942148928636
-1.02632134473236,0,0,-0.209137382929273
0.855957986662682,1,1,1.33955035946018
-0.0898249699047338,1,1,2.1063576590825
0.256698570583178,1,1,2.18419656887719
0.560850860240363,0,1,1.83520201734734
0.2195480809667,0,0,1.5812228663011
-0.322220795407496,1,1,1.51532975720306
0.615157342512746,0,0,0.438020228612512
0.239824775125567,1,1,2.24813698804564
0.363953961227915,0,0,0.462985441390619
0.402129721637801,1,1,2.95765790472336
-1.06459431712039,0,0,-0.0881810490538862
0.0966284384469326,0,0,0.810808097532307
1.91527233257351,0,1,2.63582367719583
1.55065479335744,1,1,2.81782473510974
0.481929982182529,1,1,2.08706756947192
1.1928716104623,1,1,3.67639700373694
0.349261983469093,1,1,2.06208185175928
-0.566970482354664,0,0,-0.0688243437685734
-1.44177678161237,1,0,0.352723961824907
0.583950511804304,0,0,1.07387813355003
0.0183231957947495,0,0,0.79836326780634
-1.20969577743663,1,1,0.714635451565286
-0.916749699850617,1,1,1.78148623991476
-1.59636954523787,0,0,-0.774050292377952
-1.27538693980054,0,0,-0.583238555182676
0.0688174606130408,0,1,2.06187030268654
1.27384706007175,1,0,1.16129666539139
-0.867995595413372,1,1,2.21492934649144
-0.730637310967182,0,0,0.755229260881141
-0.334209441336804,0,1,0.273142717252928
0.0304875510010134,0,1,0.993165193077981
1.52412773724369,1,1,2.45375654087548
1.53848621838873,1,0,0.762659782985214
0.779964946358001,0,1,1.73021722209066
-0.014194857787801,1,1,1.68751344753255
1.67005187110592,0,1,2.62329072868838
1.5670028887735,0,0,0.418877795117839
0.906139570433413,1,1,1.23346154151966
1.08609878044732,0,0,1.13472874995204
0.54944834955499,1,1,1.96939978791218
-0.0446848898840802,1,0,0.836301016520807
-1.35626928189416,1,0,0.35692985484058
0.701479271074929,0,0,1.29627513242587
0.914688506223769,1,1,3.07843030238431
-0.658964020676029,0,1,1.71555087728744
0.688261744146299,1,1,2.2676730183491
-0.287808083387729,0,0,1.99009211425381
-0.203728354085398,0,1,1.68644435882685
-0.958232185149327,0,1,1.21109435979703
0.290062048093599,1,1,1.88664740523583
-0.843965509401473,0,0,0.455959279459038
0.206142995268062,0,1,1.41710070031506
0.634217372977417,0,0,1.36668077532869
1.66717513357847,1,1,3.18165509488677
0.525138045061097,1,1,1.91493605935081
-0.731791121569447,1,1,1.38395385781455
-0.634233131958035,0,0,-0.656113087458176
1.50208321957,1,1,2.06991518212398
-0.0482847289216775,0,0,0.554000481921296
1.47425309857456,0,1,2.39207845341299
-3.19667769119317,0,0,0.0533504670396827
-0.143679164795726,0,0,1.00121319595227
-0.63203450781152,1,1,0.902596371840067
-1.27044866629403,1,0,0.388839761439757
-0.69323764820619,0,0,0.198617104387944
0.270961283856056,0,0,0.575692401138446
0.272089034910015,0,1,1.17363361325562
-0.352528141646693,1,1,2.19935157636213
0.28925943690604,0,1,1.14895334111095
-2.0879095253228,0,0,0.184060788631694
1.0284188220951,1,0,0.163476430477605
0.121075046526146,1,1,1.3299959646269
-0.90854630044446,0,1,1.32479021524497
-2.1788675687022,0,1,1.05457177888804
0.194817081408065,0,0,1.64880987171477
-1.55669810329032,0,0,0.203525639806489
0.363134538069538,0,1,1.55128549132593
0.535425174438751,0,0,1.59057547639193
0.159480036363936,0,0,1.13924332810487
0.711643088532316,1,1,1.81781231750854
-0.0782601870845986,1,0,1.18495921904524
-2.58576469320245,0,0,-1.39216141943053
1.7526800247119,1,1,2.47630033299978
0.535905763457837,1,1,1.77595764938278
-0.690116927313698,1,0,1.54259122334044
0.32790534985732,0,0,1.32069646749319
-0.386570492570855,0,1,1.05762750449748
1.15308331703431,0,0,0.791349306414712
-0.174599006425377,1,0,0.774358040285236
-0.324729888371431,0,0,0.936992872068902
0.0126792777136606,1,0,0.0305909616853108
0.333323363532625,0,0,0.89118298663955
0.494935250927459,0,0,-0.361976003872215
0.831038758571093,1,0,1.94241765975172
0.268795575755417,1,0,1.8213763954325
-0.277489214989252,1,1,1.21622535686185
-0.589514366255203,0,0,0.749297092414742
-0.0415527834581349,0,1,1.21808195454576
0.125398350013287,0,0,1.49573124301616
0.0265704865462062,0,0,-0.265235145341299
1.5877787567866,1,1,2.35971196860498
-0.786227717680488,0,1,1.68247685749163
-0.898435165378768,0,1,1.47208437111584
-0.560527040142565,1,0,-0.191811046051073
1.06447521843337,0,0,0.557498902564317
0.38984084944262,0,0,1.25856284396179
0.550914917328704,1,1,1.25318086292109
-0.338420074159538,1,0,1.38213114633753
-0.399733397981747,1,1,2.04308688987555
-1.39605053057053,1,0,0.466673771656227
-1.18801423261563,1,0,1.22343621378414
0.755388304945751,0,0,1.51555426714909
0.867250310691137,1,1,2.50464336639526
1.87455578118374,1,1,2.86104601607583
-0.248592578294668,0,0,0.463319630695673
-0.937254398266344,0,0,0.365095390687916
-0.476554553726312,0,0,0.227429372849184
1.14317315803131,1,1,1.69478653836809
2.13799356283056,0,0,2.23476124547344
0.715400828069373,0,1,1.2636274838931
1.23669459784785,1,0,1.5033725524489
-0.363474400153669,0,0,0.965817632991373
0.295296244282404,1,1,2.22022030142975
1.26802081894838,1,1,2.44202643914867
0.890750593083056,1,1,1.62469798160914
0.673712074035336,1,0,2.20690106603098
-0.112365560182626,0,1,1.68679800216174
0.354077969795992,1,0,0.982253571879055
0.5827763381857,1,0,1.40922060944748
1.88551809327027,1,1,3.30500306612448
0.987722052964239,0,1,2.27648619114645
-0.241743568407839,0,0,1.24478116950167
-0.441859358388329,1,1,1.46899825471071
0.550285569476484,1,0,1.87739166921934
0.990681555695442,1,1,1.89945405235979
0.494153623354987,0,0,0.628117095028052
1.58544603373508,1,1,1.78155662439627
0.677381817925971,1,1,0.681574955472396
0.328788081987703,1,0,1.46389975058843
2.31024959790606,0,1,1.68950806405362
0.273351680937189,0,0,0.157132254697927
1.09384021126594,0,0,1.68645595899251
0.270272990102411,0,0,0.0445655892508694
1.50296549507922,1,0,2.39296255183921
-0.0689790070684015,0,0,1.59948588084042
-0.0379162767585842,0,0,1.37001911111693
1.22180389225492,1,0,1.17799770592007
2.22265754487179,1,1,2.74634560239547
1.78387206834161,1,1,2.7611266793787
-0.375246337414501,1,1,1.21937299331394
-1.98305726459695,0,0,-1.33405825529256
0.0282717790735514,1,1,2.2429873593477
0.0775861858644735,1,0,1.14657320169295
-0.560460883143312,1,0,0.978715926755623
-1.4138503753321,0,1,0.0897759173051293
0.937569394375458,1,1,2.07888560678744
-0.278742994407056,0,0,1.86328089784458
1.05618564890991,0,0,1.65478821566861
-0.791240933596374,0,0,-0.0555919336153555
-2.10951609850421,1,0,0.65194509034742
0.248557917311633,1,1,1.49761766078219
-0.226144602760766,0,0,-0.641495911232193
-0.0528483010285993,0,1,1.20154307303572
-0.29997550750172,0,1,1.37293719401141
-1.06212197056217,0,0,0.138093545090962
0.427729466349285,1,0,0.951781376251824
-0.471109186539266,1,0,1.66978194989914
-0.154260665739981,0,1,1.14370470476219
1.50819927486862,0,0,1.75641986060964
0.5396532194654,0,0,0.711234759122547
-0.867110392957349,1,0,0.318245468447047
-0.583815357072675,0,1,1.11961976971077
0.309841408225229,0,0,0.660291867926968
-0.509273114803167,0,0,1.69471040382174
-0.932488667152851,0,0,1.22446705873854
0.91811713566258,0,0,1.09323908494307
0.325757626269368,0,0,0.613766970047689
-0.594769259596349,1,0,1.63180788863325
-0.0514688463444712,0,0,0.296871380629679
-1.0851652784213,1,0,1.69447935100912
-0.322018864703621,0,0,0.834785676162427
-0.58417634092606,1,1,2.97796520636778
-0.504930978707592,1,0,0.723673421613081
-1.48870497482329,0,0,0.907000796405561
1.04723490218314,1,0,1.45481371595402
-0.41567181672845,0,0,-0.252559854002147
2.12288784562573,1,1,2.42875823956082
-1.33343984312966,0,0,-0.333453798716462
1.44056052098478,0,0,1.98252168684659
-0.593229269643039,0,0,0.210711950720694
1.60493229268087,1,0,1.67424942826136
-0.886515620452821,0,1,1.20768269580646
-0.178650691097872,0,0,-0.262661981138699
0.118757715083283,1,0,0.893008683879776
0.631231961486928,1,0,1.666496330651
-1.05032185384929,0,0,-0.129787759900144
2.27095580651153,0,1,2.37353525132288
0.30279480260299,1,1,1.75449326397024
-0.913498995452082,0,1,0.666919352393845
0.128689528416169,1,0,2.02045279737558
0.0176906196387832,0,0,0.60271818763737
-0.1814563171117,0,1,1.1254259420947
-0.367286070617752,1,1,2.84193818247196
1.79643976284962,1,0,3.38577568666757
-0.258786325043488,0,0,0.0767390663082771
0.423834608476237,0,1,1.76922151233508
1.03965261237527,1,0,0.978003179951114
-0.644541543371516,0,1,-0.0368025871479691
0.0786510177578108,0,1,1.60344897301013
0.449555879203296,0,0,0.201095188813085
-1.64519205316381,1,0,0.884670228844925
-1.01727870786941,0,0,1.36137549196131
-0.505429733305489,0,0,0.311356915664313
-1.54993308589462,0,0,-0.531859859559659
-0.972279195607064,0,0,0.224763566358631
1.6651656420998,1,1,2.24218579986157
0.126162234960379,1,1,2.11785106999208
0.160326808661861,1,1,1.47865008741706
0.602847025451606,0,1,1.98933226549518
-0.526388858986089,0,0,0.558342680022927
1.2475963949284,1,1,2.04159849220272
-0.441384058338106,0,0,0.610410438133488
-0.872071126750182,0,0,-0.708387044015141
0.683271147532899,0,1,2.23134070845356
1.93880748056285,0,0,1.14720222625116
-0.492756093419275,0,0,-0.22497208509395
0.912013433493787,0,0,1.79341512504997
-0.956059951900471,1,1,2.13811370903988
0.555713634408226,0,0,0.967247764555129
1.75327445565418,1,1,3.39870004768381
0.603375370801804,1,1,2.02679052141942
-0.0393224634564818,1,0,1.18382627490344
-1.21745934969476,0,0,-0.571130287882289
0.542212566574738,0,1,1.7034226427294
0.603817171906106,1,0,1.62466091814039
-1.0631419074602,0,0,1.32582039515462
-0.877971483658616,0,0,0.205825022124723
1.38982731321653,1,1,0.785381442924161
-0.954063161016994,1,0,0.791171866687059
-0.176555722541962,0,0,0.648594735035457
-2.00435611356173,0,1,0.537341060656383
0.998327557428517,0,1,2.25120347000657
-0.767476508829752,1,0,0.578948947002177
0.499160263895693,1,1,1.68041328770966
-1.97614371400174,0,0,-0.792729105351956
1.05748931875919,0,1,2.00796542661654
0.681010455788649,0,0,0.84808787112752
0.563794356448195,0,0,0.123781068385432
0.814656467859818,0,1,2.57105674114391
-2.04208859405026,0,0,-0.501127896080846
-1.48260686212005,0,0,-0.589141495762019
-0.44635931275976,0,0,0.655867396509059
-0.173373878613207,0,0,0.230772020972105
1.17238754434047,0,0,0.770105036447561
-1.33973398280228,0,1,0.90032237518866
-1.28276513863875,0,0,-0.0201759244407814
1.67154028741987,0,0,1.08320972106301
-1.75475191863569,0,1,0.352049381235152
0.896323134171586,1,0,2.09925482929456
-0.613261970762714,1,1,0.255310734946492
-1.13010158177971,1,0,1.79915659204629
-0.63354254412876,0,1,1.63991632442062
1.56861106804081,0,1,1.4151392716211
-0.510756610651397,1,1,1.38091583267428
-1.23098018685236,1,1,1.42300132334192
1.58466235398479,1,1,3.18064392071568
-1.10749475748167,0,1,0.626539411331597
-1.22651824943349,1,1,1.84428265785999
-0.223052822703798,1,1,2.48982281585203
0.220453501122729,1,1,2.07229433864493
-1.60784244071761,0,0,-0.44099857668944
0.721683449244275,1,1,2.43246471530457
-0.504687472224891,0,0,1.01627536714004
1.24884598708901,1,1,2.68513271484434
0.636231596588112,1,1,2.11705737897668
-1.56172647979522,1,1,1.49295558574668
-0.725722603777879,1,1,1.2063408315176
-0.751020068594969,0,0,0.60083157998133
-1.20123927502642,1,1,1.86505692412095
-0.364824981389234,1,1,1.41461578266995
-0.0772541312480198,0,0,1.15874025479237
0.978987055445603,0,0,1.57060139293944
2.31002846529967,1,1,2.83464745355253
-2.58341823053101,0,0,-0.404153033203544
-0.223369076055511,1,0,2.66995265407736
0.280521744631997,1,0,1.77290119421279
-1.6562656834405,0,1,0.341588912651328
0.862554116245081,1,1,0.933445456546758
-0.58610759899823,0,0,0.837542415897148
-0.834771750742066,0,0,1.49079480757374
-0.573665120152024,0,0,-0.0895166591641363
-1.82268096035195,0,0,0.568378443476311
-0.0527946641593617,0,0,-0.190687191093805
0.451638755775278,0,1,2.61434073651679
-0.907840407907976,0,0,0.244937343894111
0.596290579794233,1,0,1.09793510182867
-0.0860539217124875,1,0,2.40095163587267
-0.00631729389357377,0,0,1.24988928285262
0.416867602752423,1,0,1.1628574945748
0.860121422666168,0,0,1.16262700629776
-0.125968121807783,0,0,0.831104652367492
1.17741255301205,1,1,1.76665139971362
-0.364582793366811,1,1,1.80658958326305
-0.103502257853729,1,1,2.23220073042342
-0.954131415883081,0,0,0.504876135015645
1.2287495332216,0,0,0.901369453401407
-0.863165841918827,1,0,0.459927848171165
-0.446826428267214,0,1,1.26418717992308
0.51932811948289,0,0,0.0326821614729621
-0.563828409565113,0,0,1.15764973757823
1.56323564927707,1,1,2.88597991248354
-0.0541235276262641,1,0,2.35893993599907
-1.34120412822476,0,0,0.0342657816456322
-1.29139248672908,1,0,1.43776889709237
-1.36559644736997,1,1,2.3966493914255
0.268809522644214,0,0,0.565388826545567
-0.00041922499491195,0,0,0.277361366991231
0.399114544656854,0,1,1.27519651473048
0.0292098145953498,0,0,0.557595267980525
0.388218350427692,0,0,1.46988228140778
0.0731814537223788,1,1,1.20193713344374
0.517972365654939,1,0,1.20069915480616
0.19684040653735,1,1,1.55077997744638
-0.90033996503102,1,1,1.76844866292355
0.354657600998988,0,0,0.391337998471605
-1.34735293011175,1,0,0.890082888852096
0.0738757623753699,0,0,0.966593114566976
-0.62318590191024,0,1,0.182777360698985
0.939214150266439,1,1,2.54275962864235
1.13893922498194,0,0,0.75094417414931
-0.556881682151537,1,1,1.19170872857616
-0.185479794666699,1,1,1.40749594018908
0.242443221929582,1,0,1.41780524263578
-0.156979024412887,1,0,-0.192181247988233
0.120053753023925,0,0,0.864840543277488
-1.12479909741251,1,0,-0.0884861606974545
-1.24360126843825,1,1,1.20283437436601
0.418417727117353,1,1,2.40071254560166
0.399321821233728,0,1,1.23713005326432
0.341836858928452,1,0,1.03457297632603
0.679081156112688,0,0,1.60173833859443
1.57068410394858,1,1,1.87066271079632
1.2279264724769,0,0,0.275257580326362
1.02208106635517,1,0,2.03112613515622
