"time","Lambda0"
0.271952650865137,0.12537793859928
0.276768689876458,0.125804842965865
0.277187770617893,0.126231629368731
0.284564071208442,0.126650167471796
0.284729568847635,0.127064865336509
0.285278722938655,0.12748371473481
0.286202196857684,0.128467994812673
0.288299359228596,0.128884183966441
0.288682152350142,0.129296407986103
0.288707709412784,0.130282935258942
0.288936668509661,0.1307007460417
0.289906696422224,0.131691383888778
0.292281330886064,0.132105586225884
0.29248830248331,0.133075936707146
0.29274596673708,0.134056138483219
0.29348639569123,0.135033583829216
0.295641914821799,0.135444105798936
0.297909387672322,0.135851333210422
0.298498296707177,0.136820382607071
0.299056719359074,0.137227876440285
0.299848959346121,0.138189694544999
0.301427472490088,0.139143787750536
0.304961356404335,0.139550603616841
0.306556235549318,0.139954684403793
0.308119175153649,0.140907989743874
0.311414759795357,0.141307243377279
0.311765990293091,0.142255075818898
0.315806969632295,0.143187538550596
0.315907344589983,0.143584736687353
0.317447899431232,0.143975120774426
0.317692284594305,0.144365622915128
0.318632113967315,0.145299653828234
0.319055385795641,0.14568945172081
0.319703381865296,0.14608355207743
0.322866784263229,0.14647020478067
0.323092605580254,0.146860707812178
0.323448728117744,0.147787208078014
0.325272700473364,0.148711341900521
0.325404533715847,0.149097153343542
0.325462389965457,0.149482584626714
0.326227449474286,0.149872323698116
0.330168720987608,0.15077710812867
0.33057771519328,0.151679778875934
0.331456156639409,0.152583525584964
0.331782779292844,0.152970471786267
0.335376475595302,0.153351468158357
0.335447348951791,0.154253655546276
0.335972844192666,0.154635219411759
0.337048353313899,0.155537229087712
0.340156382191623,0.155915845244116
0.343093015263394,0.156296135003637
0.343463198893382,0.157193681268816
0.343689317677642,0.158084694543208
0.343850738305948,0.158986648606889
0.346431691868202,0.159367666694314
0.346774204051512,0.159745068049469
0.347598104852943,0.160122567319309
0.348569250209061,0.160504103418773
0.348959647451623,0.160885688685326
0.351041353811753,0.161261247955942
0.352752221693702,0.162127874561516
0.353934626290149,0.162507037521275
0.356097876138387,0.163372419464078
0.357778580608918,0.163746280355287
0.357993760944459,0.164601547496489
0.359647172743282,0.164979061026599
0.362160676713226,0.165353586961461
0.362200057269487,0.166221939627011
0.363348735293518,0.166597428996617
0.363687665036328,0.166973038011709
0.365266489646473,0.167341825218781
0.366258860760868,0.167714608068991
0.366946733341738,0.168082382827931
0.368027674182284,0.168449691620632
0.369393441265669,0.168815900020764
0.369989095869808,0.169182001185938
0.370036703250914,0.169552726997039
0.370047610590915,0.169923561855413
0.370393716972311,0.170294515730135
0.371541910285413,0.170659809698502
0.371773931401145,0.171504498169409
0.373343284626391,0.171874087711726
0.376379958111524,0.172718474866411
0.37696838375011,0.173086363107701
0.377134821621603,0.173931962227209
0.377988814460265,0.174779033856843
0.378356395677172,0.175148271188755
0.380342624520159,0.175511051855781
0.382164741162593,0.175872114501934
0.383717013953628,0.17672351583199
0.386104699763841,0.177577274760095
0.388857099040464,0.178424917540899
0.389586266126286,0.178783530852672
0.392232028411515,0.179145667288267
0.394765038806136,0.179506395492406
0.395064561429787,0.180336581061454
0.395288735324411,0.180698107934626
0.395847102318449,0.181525434800565
0.396619339018783,0.182344787968237
0.398875579927862,0.183170367859266
0.398961205838015,0.183997428426108
0.399929043096292,0.184825855180505
0.400093737956461,0.185183994385742
0.40159436095393,0.186002049079015
0.403079546749723,0.186357894884643
0.403143876372138,0.187183178840292
0.404123903779163,0.187539958937636
0.405030511153486,0.187900335837366
0.405368995574966,0.188726999839432
0.406406722777553,0.189087097665863
0.406633336841807,0.189447013501984
0.40900488796456,0.189806123933274
0.409925829793348,0.190160785002838
0.413822070558073,0.190973415167472
0.414198183704065,0.191778037098818
0.414773456658305,0.192131188433222
0.416254259644389,0.192483729198174
0.416531455976552,0.192840177203333
0.419078004204029,0.193194452154106
0.419230859955557,0.193994951233768
0.420639136884922,0.194783747849164
0.424271607874513,0.195569637425211
0.42661354000595,0.195916677075481
0.428241030716442,0.196264101721754
0.430211361983703,0.196610987555002
0.431099783833328,0.196961523759365
0.432879617371274,0.197311250615845
0.433770206565667,0.19765627352263
0.435174335282464,0.198433318218784
0.435322742594788,0.199222730922048
0.436639478287418,0.199572362589944
0.43713315084895,0.200362008923435
0.437298977357931,0.200708079847467
0.438856635841588,0.201058230288599
0.441842556372202,0.201839800286501
0.441907445561212,0.202186737334875
0.443776781389842,0.202537244729264
0.444765810437375,0.202883381797627
0.44521208401644,0.203233839520929
0.447451700025764,0.204006750095742
0.449144698532396,0.204357092290939
0.452441616651703,0.204706182153438
0.452727633302482,0.205486516252299
0.45406856187102,0.205835337088281
0.455050185004204,0.206604048403841
0.456469950648925,0.207379275586173
0.456489907089333,0.208147084085865
0.458846610557947,0.208494452642991
0.459221831960673,0.208841569146687
0.461034911047973,0.209184195071248
0.462187642788224,0.209951148460446
0.462589471067994,0.210297349002077
0.462771274322832,0.210638282018604
0.463417063690301,0.210984681093726
0.464913062887794,0.211325008330525
0.466599932545042,0.212077307965588
0.46924714275963,0.212420152893148
0.4696292948113,0.213179276483241
0.469905411074565,0.213522726999447
0.47230620612182,0.21386614173581
0.4723332357951,0.214209715645398
0.474401520740523,0.214552213444594
0.474624346079714,0.215308586029929
0.475320599362139,0.215651326352158
0.477577226523924,0.215992677689071
0.478909643671363,0.2167357534247
0.479058036652095,0.217490777278225
0.479147410603216,0.217832338901681
0.480366332130248,0.218168841506657
0.481216669007717,0.218912286026007
0.481822437492871,0.219254254063989
0.483042636910605,0.219595227881373
0.485365654485615,0.220345186582939
0.486197722435137,0.220680624394574
0.486445301318704,0.221016127567422
0.488316943984445,0.221356481958079
0.490820950517267,0.221695758851103
0.492427206826705,0.222034423391689
0.493533588192182,0.222368471701461
0.493894215780614,0.222706101340737
0.494817485556438,0.223042762094169
0.499387830160657,0.223373436555224
0.49989779148963,0.224103808138405
0.499996339705329,0.224834758048881
0.500070909616985,0.225166026122022
0.500358182935756,0.225499894688338
0.500701246716886,0.226237118783578
0.500910056699244,0.226571602345159
0.501262880202958,0.226902596939149
0.503024902816384,0.227236158508873
0.504197351492325,0.227566877524154
0.505748412646306,0.228301552577012
0.50715307242569,0.229035642522331
0.510549958311314,0.229763376570426
0.512013251610273,0.230490695957903
0.512057317860594,0.231218701394676
0.514127562239163,0.231549421918009
0.51675701295436,0.231876610897384
0.517732618673212,0.232612070650318
0.518709818488534,0.233340167366315
0.520994855408962,0.234075287617791
0.521823149582987,0.234406441619445
0.525779694733519,0.235127530214786
0.52678424150381,0.235453659909697
0.527131828237906,0.23577997907686
0.527823023750918,0.236106727918599
0.527823902225483,0.236436651926974
0.530019967868318,0.236763617353924
0.530714016833398,0.237090650540067
0.531279691696894,0.237420501315647
0.531316411095252,0.237750413946758
0.533194230546255,0.238080520746039
0.533944232038259,0.238807456028411
0.536484237284319,0.239531905766733
0.537888706260755,0.239861176659071
0.538548442407603,0.240581939909093
0.539497066140358,0.240907809769544
0.540018697138536,0.241627590251414
0.541227242264966,0.241957465130034
0.544501219310838,0.242672811224375
0.545702784994049,0.243373651498699
0.548410062117454,0.243698302067612
0.549151850281636,0.244028295260316
0.550808116126172,0.244729305187374
0.552779904844749,0.245439959370704
0.554679355277847,0.245768964558579
0.556523180017095,0.246463312546795
0.560831410723765,0.246790729569183
0.562189119204261,0.247117526849643
0.565810928265856,0.247442973167139
0.567720895709634,0.248149576890372
0.567880814285391,0.248468768047559
0.567909854750788,0.249176315499785
0.568056618000246,0.24949600742301
0.57292322588524,0.250186146592055
0.573681592582481,0.250510761969166
0.574460959225084,0.251215282246269
0.577414478926453,0.251538765899579
0.57996939689781,0.251854396913224
0.581145857049145,0.252175969250466
0.581510348027481,0.252850687288558
0.581817001673025,0.253173303766729
0.582567908269156,0.253862982760983
0.583480647162508,0.254185408649929
0.583736262635451,0.25450139609374
0.583853834057355,0.254823648358423
0.584171329910048,0.255145707205819
0.58439506991525,0.2558199882362
0.584481511378169,0.25649374383293
0.586559392524682,0.256816109433713
0.587137165104965,0.257132155189505
0.587452353658285,0.257454885383925
0.588067175224611,0.257771277033509
0.588452979848434,0.258452537136601
0.589349216914841,0.258769436744465
0.589983711942224,0.259449382155326
0.590081270867183,0.2601162883787
0.590661822518039,0.260440368159201
0.591525494302164,0.261120745063444
0.592545528290551,0.261801012796151
0.592791654387305,0.262126013828081
0.593521681583203,0.262450595517903
0.595973431888703,0.263126038240421
0.597386695948961,0.263451607900121
0.598613397649409,0.26411426755545
0.598664905242611,0.264790851218609
0.59907712771045,0.265467770588045
0.601342038461499,0.266131798067741
0.602238931680978,0.266457784358754
0.603452256328528,0.26677721312758
0.604337155239217,0.26710200808524
0.605384634220254,0.267420759523318
0.605966215273849,0.267745143806872
0.607068359878484,0.268063785668107
0.607487061088403,0.268382502747566
0.612273728248206,0.269034327534491
0.613854118885797,0.269683514160929
0.614683534706934,0.270000634557864
0.615077601054051,0.270323004769539
0.615236543507102,0.270645514202409
0.615364930019388,0.27130452609223
0.617500857492394,0.271961569625449
0.618389530138266,0.272619976688272
0.618502894140561,0.272943406245744
0.620803194535369,0.273603982462395
0.621272788743967,0.27392721916228
0.621569877562321,0.274587279070467
0.624186716445545,0.274904832154876
0.625340907638781,0.275564749303333
0.629385420441835,0.276212984979622
0.631987354425056,0.276536564844695
0.632849160990805,0.276859874819207
0.633744650351379,0.277176857662553
0.634045246207018,0.277821406679281
0.634160104571986,0.27813868421941
0.635867729040073,0.278796080792097
0.636806187635807,0.279438054745656
0.640193134241744,0.279755262585654
0.641365288543425,0.280078195100785
0.642947589384813,0.280401201182773
0.643524495267574,0.281054801071718
0.643604243780057,0.281378044366256
0.645372690174171,0.282032672546145
0.645551449279181,0.282687982335099
0.648467535213619,0.283325450500827
0.649158400616251,0.283976403082793
0.652115712167922,0.28462798829775
0.652610808423865,0.28494583736667
0.653012838580577,0.285579845064539
0.653366995234795,0.285898094662785
0.654360185490222,0.286222527692627
0.654408286499747,0.286870522746396
0.655149272382803,0.28719518785562
0.655880659340684,0.287519962610633
0.655950724288827,0.287844810396259
0.657792535237404,0.288170057191182
0.658412251776969,0.288488697674658
0.658967049169863,0.288807368029419
0.661368968905009,0.289131265425871
0.661699799643608,0.289449217219899
0.662407859227848,0.290098066236487
0.663368069429765,0.290416285890354
0.66347633867471,0.291053936522283
0.665755711034825,0.291371770867095
0.668321804754285,0.291694962119416
0.670632052577319,0.292342876194775
0.671679404043881,0.292980892662114
0.671823724693053,0.293630027505363
0.672540807941829,0.294269517435552
0.672682688946449,0.294588196674609
0.673023476700385,0.29490708821281
0.674081564466566,0.295225402476904
0.674306818315144,0.295549161811607
0.675961624082314,0.29586778196079
0.677039203565805,0.296190911773792
0.677049245872848,0.296509240623497
0.677721807918087,0.296832568094844
0.67804779709262,0.297156006545938
0.679280254061074,0.297479583494346
0.679294058900312,0.298116014283306
0.680673064565537,0.298439766973589
0.682203598334148,0.299087086926787
0.683372019121698,0.299735453521035
0.68383489739254,0.300058291385614
0.684345162288648,0.300707638444647
0.684665860924458,0.301030925288093
0.688514028826746,0.301680304677548
0.689068735480623,0.302320324874618
0.689115522377982,0.30264439131962
0.691466709656216,0.30296795477585
0.692667614931842,0.303286288612406
0.693471795966583,0.303604709589358
0.694063293756372,0.303927852172016
0.695093235673834,0.304245692299735
0.695741884652516,0.304563595968434
0.696502139045576,0.305212575394863
0.696902622942464,0.305536121516224
0.699058570003003,0.306186940442056
0.699993380328646,0.306828410413158
0.700089576961286,0.307152587234098
0.704505488715275,0.30780069446384
0.706158948995993,0.308449490587518
0.706700216004607,0.308768338404276
0.707143869501155,0.30940859256613
0.707228871795434,0.31004962404893
0.707829299430338,0.310691629184923
0.70968389008058,0.311012160537036
0.709755571581031,0.311660196611175
0.710682657802659,0.312308732758688
0.711447545105324,0.3126292455137
0.711981001656877,0.312954652386479
0.71410871136041,0.313593892116465
0.714112139229889,0.314243350482373
0.714190588893703,0.314564211870999
0.71501000931461,0.315214605631988
0.716848324386265,0.315863798371083
0.716966862590912,0.316189907975634
0.716994384070997,0.31683997597164
0.717623209942652,0.317166628096614
0.720391252179755,0.317816283187486
0.721069692039215,0.318137899939628
0.721118578855103,0.318779513989085
0.723437837485544,0.319428769446749
0.726154638016506,0.319754673294269
0.726507828769847,0.320075955961452
0.726864972073455,0.32071728833014
0.729612049726296,0.321038975317095
0.729681075881907,0.321677372599201
0.73043283695892,0.322326782927805
0.731944384128295,0.322966898002293
0.737104671253433,0.323293734306737
0.738671607466253,0.32362130179616
0.739813305224989,0.324267644577209
0.740353467609325,0.324595842252966
0.7418164102385,0.324918532930622
0.743208420694815,0.325563077490915
0.743553148482118,0.326198800938178
0.748694134950613,0.3268344023045
0.749997667003117,0.327161034789983
0.752743195312352,0.327486858357673
0.753226948431601,0.328128341822829
0.753959897846912,0.32876195932069
0.754025041463072,0.329404896858819
0.757848147991282,0.3300508638059
0.762191427867106,0.330370966405659
0.762723690231698,0.331005823379803
0.762758364408811,0.331332813166957
0.766371592376185,0.331652241377865
0.766537117271271,0.33229814607302
0.767161477816067,0.332624378448071
0.767599696627882,0.333258252102103
0.768638715654078,0.333584780687407
0.768923075199348,0.333911450263671
0.769046442789193,0.334546291910675
0.76909222381662,0.334873546554642
0.769610513381807,0.335509481423594
0.769664227547287,0.335830460392871
0.770038737955437,0.336151504132534
0.770647845211919,0.33647895309059
0.774196592779857,0.337121942097939
0.775241671992705,0.33775334201736
0.776172833547532,0.338397927807138
0.777026774633176,0.338725654909574
0.777465170476216,0.339047248228339
0.779115040642042,0.339693065332424
0.780549604930899,0.340014091104165
0.782576839714351,0.340648135611865
0.783942523404791,0.341284651976223
0.789356815839193,0.341931378446021
0.793395980233413,0.342252663442895
0.794772610769927,0.342574236234364
0.794810966221561,0.34289590225423
0.795147731697605,0.343217606845598
0.798194092655285,0.343852783228245
0.798275279192175,0.344502793331139
0.801925992090842,0.345135788619266
0.80253203500163,0.345464334882046
0.803066339798483,0.34579308153345
0.803611324497871,0.346121971043676
0.807052377827548,0.346451888529148
0.80733516479304,0.347083389778251
0.809332598689766,0.347412662469211
0.811094372725748,0.348044027260542
0.811295712741754,0.348365596095196
0.813215959645883,0.348695365451145
0.813889307545824,0.349342424308513
0.815143048810601,0.349663920085104
0.819835810147986,0.349984823591636
0.822789065809631,0.350312798075136
0.82647971793181,0.35063253165273
0.826531051512984,0.351271793227138
0.827683181488114,0.351598475470808
0.827903098983685,0.352237349298931
0.828092619736739,0.352564498374191
0.829653133564255,0.35320485223457
0.830455198737642,0.353532680612196
0.830894608460697,0.353853128243549
0.830936679796551,0.354479532886614
0.831572980098442,0.35510639753766
0.831628178110759,0.35573382668273
0.833901837068075,0.356363091474364
0.834245308756176,0.356992995717918
0.834856118291849,0.357314879529847
0.83506566416129,0.357959892048786
0.835166779843858,0.358282201152616
0.837200948825513,0.35860426546745
0.837777659540982,0.359250314429364
0.838238844529846,0.35958002346194
0.840774300762849,0.360212533849458
0.843149932728968,0.360542694137526
0.845621020221955,0.361172113753904
0.851021298582268,0.361494502874621
0.85194600308634,0.361816631061066
0.852406187024594,0.362138473514939
0.852714042060073,0.362466941622129
0.853718303811671,0.363105374900463
0.854451003023643,0.363427607729893
0.859995387399794,0.364049074270062
0.860295036276393,0.364670981664142
0.86053010281479,0.364991477866934
0.864201833266414,0.365318861197129
0.86421848502906,0.365638736496971
0.866698708459531,0.366259986270298
0.867177315225932,0.366587756301868
0.86721180861347,0.366915658316048
0.867672628861303,0.367536884020438
0.868436357161401,0.368171919794278
0.869758553960469,0.368500612364354
0.871190717067123,0.369136226205097
0.871593378850096,0.369457349130124
0.873237772664631,0.370092579259705
0.873658521063874,0.370421864933806
0.874132141403839,0.370743078452364
0.87478781224986,0.371072601476785
0.875726791914417,0.37139407086686
0.876250644427103,0.371715382651433
0.877401548037665,0.372347756335126
0.879620861931943,0.372668627805656
0.882175473101428,0.373280604801109
0.884296445868612,0.373908857239442
0.884719416254,0.374523682137878
0.884750407462073,0.374853403205775
0.886162813643762,0.37518344230945
0.886844330023043,0.375810677482691
0.889985038982312,0.376140508092106
0.890613125465344,0.376463965067466
0.890675981874851,0.376794062390905
0.891010294142606,0.377123612264119
0.891437046922734,0.377446488058023
0.892740413654271,0.378055574016712
0.895005932968889,0.378384609619022
0.902896194363978,0.378992605594455
0.903431464480489,0.379319329582114
0.904459294652087,0.379640273113799
0.906311404255341,0.379961304443071
0.906672165638141,0.380582136358892
0.907148059724851,0.381203589276371
0.910238893761263,0.381821354856268
0.91060852987865,0.382149194698862
0.911752319581363,0.382471184744849
0.913273794211804,0.383076721833903
0.913555142951872,0.38340470471412
0.914448193727504,0.383732417280123
0.9190792319026,0.384054481545048
0.921462699123333,0.384382320214272
0.922655112367175,0.385000016073939
0.925474749646265,0.385328634462438
0.925701667486196,0.385651455273291
0.926917001836777,0.385979957559779
0.92891141460449,0.386597857030539
0.929851082038962,0.386926952148088
0.931402993765195,0.387533386646148
0.932323988318087,0.387862694649411
0.932633238692981,0.388192087056899
0.934096249976404,0.3885156684106
0.934472218354708,0.388839343747189
0.934612701107064,0.38945837991049
0.934633360762756,0.389788437438173
0.934938745588199,0.390112250832681
0.935051503971125,0.390436116183306
0.936998124256939,0.39104487667824
0.937052472147756,0.391374689546853
0.939724957650153,0.39198416701036
0.941468289675189,0.392607869454627
0.941552854020422,0.392939288089679
0.943323472513897,0.393271187745522
0.944893957950865,0.393603873436607
0.945249688087625,0.393936670778724
0.948912650928407,0.394544242989742
0.949132967802766,0.394869589683448
0.951250378665825,0.395478144806213
0.953328150160826,0.395802682790285
0.954140531194295,0.396136290157321
0.954671875516292,0.396740265151019
0.955050608997136,0.397074659445359
0.957188408265171,0.397400117611555
0.957434776937968,0.398002292953028
0.95839745579916,0.398328298142938
0.95863892641709,0.398931590257638
0.960650229912568,0.399551232713661
0.961241698033102,0.399886352224985
0.96242254930997,0.400221187337573
0.965871189591329,0.400547587568979
0.96681972509695,0.4008835906948
0.968885081793552,0.40149049942655
0.969097637911554,0.401826659742772
0.9698072600506,0.402153323868786
0.974064470233423,0.402761165885133
0.976942372840368,0.403096777812019
0.97790119632803,0.403432489263163
0.978660714241964,0.403759555159004
0.979107709943519,0.404095019920014
0.981036283961688,0.404430511570034
0.981223199405257,0.404757762706496
0.984338670226296,0.405092661822989
0.985231018679617,0.405419373560391
0.987744346063654,0.405746315534545
0.987759899528244,0.406363123492976
0.989357065561374,0.406979676842984
0.991695299095613,0.407315453535388
0.991798967566379,0.407651301962235
0.992296571669147,0.407986926941814
0.992552047276657,0.408322682657303
0.993159375027085,0.408923834916585
0.997353525279266,0.409250741761052
0.997600905217634,0.409577749568305
0.997972350787235,0.410178349155696
1.00108447405143,0.410780210759771
1.00121743556433,0.411107532996582
1.00605551185777,0.411724307821192
1.0070897491837,0.412059940889903
1.00807445020795,0.412661406554171
1.01022735338262,0.412997478453933
1.01727444912388,0.413610395300386
1.01810921083962,0.414209701891451
1.01861977797232,0.414545517845067
1.02039451805507,0.415158827939047
1.0255210420753,0.41548763209468
1.02752898108497,0.41582265264852
1.02835738122724,0.416157828853648
1.02855954231179,0.416486122252639
1.03123028345784,0.416814584204271
1.03164139355002,0.417150159020482
1.03165187554437,0.417761412503677
1.03172213984689,0.418373947529199
1.03580584615082,0.418702177739586
1.03729160375368,0.419307591062538
1.03764039573501,0.419913527803981
1.0376914601865,0.420249157196552
1.03781496014176,0.420843534851076
1.04002116626923,0.421437253715869
1.04033055573651,0.42176669644841
1.04220812979452,0.422095383861094
1.04536338253449,0.422431138065205
1.04554866152396,0.422767053158695
1.04630890902919,0.423103092350694
1.04764104875632,0.423431878521724
1.04823034757807,0.424022435845933
1.04915020791674,0.424351618551211
1.05084866129087,0.424687219749206
1.05213696620412,0.425015910660219
1.05260568483775,0.425351718438033
1.05307430822409,0.42595217360454
1.05862584563076,0.42628756984242
1.05866225684045,0.426616923533018
1.06019537387437,0.427216655191529
1.06127843824935,0.427805970180981
1.06153346090419,0.428135548006123
1.06252793181134,0.428724112342273
1.06259312847084,0.429313106550466
1.06290929629415,0.429649526090944
1.06692953170218,0.429985875897975
1.06858500761016,0.430314449144962
1.06869297243975,0.430650553229571
1.06928846278768,0.430979346683784
1.07236730438116,0.431315231637103
1.0741735498309,0.43164413594649
1.08016242954413,0.43223828706819
1.08487095803436,0.432831731046073
1.08673024184451,0.433167977559431
1.08726302362096,0.433497232140574
1.08892163917258,0.434079423104161
1.09605535753434,0.434414877650597
1.09622898410754,0.434750400337429
1.09643429359345,0.435341801040338
1.1004334302621,0.435932087705349
1.10125721303653,0.436269127287678
1.10223538579018,0.436847472920198
1.10267154466627,0.437177592117381
1.10273530714069,0.43750777130943
1.10463992311606,0.438086860763463
1.10585257893672,0.438666326017349
1.10900469493791,0.43925762464309
1.11023408607146,0.439587822932851
1.11307633704436,0.440178895935779
1.11314305172819,0.440517721018439
1.11409905113993,0.441096681002158
1.11600652945216,0.441428265908081
1.11636975734112,0.442018684232989
1.11814752021049,0.442350695040322
1.12029380773049,0.442939024821558
1.12564946149994,0.443271461894559
1.12623840745441,0.443859048949752
1.12769639320401,0.444446221832545
1.12946373528005,0.445021708804255
1.13157686136758,0.44535423702627
1.13201357904076,0.445941533853363
1.13303559014425,0.446280526446669
1.13309534068848,0.44661968585362
1.13472981808264,0.446952527131943
1.13591362767421,0.447285474750398
1.1367132936232,0.447618527360292
1.13884371019178,0.44795100609262
1.13885771156383,0.448522332864163
1.14059206633737,0.449103482097389
1.14193977444407,0.449685295803066
1.1438337984828,0.45025833638012
1.14388356429815,0.450841363010734
1.14435402478842,0.45118208788412
1.1460061191089,0.451522414120772
1.15295346344158,0.451862502320377
1.15330521099167,0.4522027236913
1.15404678270047,0.452783474896661
1.15718155057255,0.453125139596339
1.15730567574529,0.453706892495478
1.15959692714526,0.454277595825175
1.16077557472529,0.454848249637633
1.16804876084782,0.455419789073682
1.16920446885952,0.456002814176436
1.17023501275226,0.456339489386848
1.17177978647363,0.456912206379823
1.17340313728501,0.457249044259187
1.17733232958895,0.457818141583968
1.17776250033418,0.458154949527366
1.18222950864499,0.458722148186303
1.18231835191236,0.459300996638453
1.18588333529711,0.459879476883551
1.18637796528167,0.460223812299637
1.18716293229198,0.460568245658275
1.18739132773195,0.460905956205941
1.18807494355113,0.46124373230996
1.19066523136768,0.461822988130906
1.19088576350567,0.462160875160221
1.19150965369082,0.46250601349687
1.19417238161366,0.463085530084986
1.20090762304286,0.463668241668211
1.20233122624801,0.464251578417481
1.20639514261398,0.464820769988541
1.20960765955629,0.465390131752621
1.20986168082417,0.465735966772346
1.21171645257918,0.466073646350172
1.21656464632788,0.466658914958572
1.21715885481331,0.467005135957583
1.21762875183623,0.467351495508082
1.2208369486962,0.467697596689531
1.22891503630365,0.468042907392861
1.23766578805234,0.468387813414101
1.2376961694517,0.468957409420432
1.24033657116613,0.46952635351238
1.2462004115249,0.470104031216352
1.24762575985977,0.470451990864064
1.25106962405593,0.470791606344302
1.25303678977638,0.471358149309533
1.25687885556226,0.471940610006676
1.25783259976296,0.472524558120622
1.25830881576786,0.473093814968937
1.25996405210221,0.47343379729297
1.25998860722311,0.473773860830988
1.26134305374215,0.474122850275667
1.26236760982558,0.474471927569665
1.26860066715012,0.475055951742696
1.2688850282511,0.475640494372469
1.26949691098659,0.475990966809769
1.27204211374285,0.476577273501964
1.28570738801162,0.477163802120446
1.29296691835813,0.477735820004969
1.29341316145965,0.478325051577585
1.29583053162704,0.478916580667287
1.29589954325064,0.479490430974419
1.30534923973815,0.479834289794693
1.3079316192798,0.480178301456506
1.31029508936541,0.48076812572983
1.31048518561393,0.481123986418789
1.31182359178415,0.48148070067921
1.31279586311058,0.48205460531405
1.3158655537441,0.482648410129074
1.31866525726681,0.482994715407453
1.32080827319778,0.483340623943382
1.32498179973867,0.483686210379536
1.32537366867733,0.484042896127315
1.32542219628508,0.484635317516198
1.32760434176946,0.484980570925358
1.32849608010802,0.48533502538989
1.32952665402348,0.48590910435106
1.33002185458341,0.486483534456685
1.331726833027,0.487076022064811
1.33272699459921,0.487651956088337
1.33395735129603,0.488007920268778
1.33399284875675,0.488353547706685
1.3348265340742,0.488709715362967
1.33977056314103,0.489301508576274
1.34086250699514,0.489648119354411
1.34327085329069,0.489994849294574
1.35034059540289,0.490341563738408
1.3507770637588,0.490699991958341
1.35181311049373,0.491271908450977
1.35579918141219,0.49184432251885
1.35865007949612,0.492191784178363
1.35936260566354,0.49253929858038
1.35951469617213,0.492898568684491
1.362689282651,0.493257991526178
1.36461987796621,0.493617521284924
1.36780891093588,0.493965015403619
