y,treat,x1,x2
0,0,.1221732781788844,-.4332322883391897
1,1,-1.792355220967923,1.708486788763479
0,1,.7265161886980357,.3504086700702096
0,1,.2233880622423347,.793912632380481
1,1,.0382327103888611,.4196058116898267
0,0,.2919864977693691,1.383701500980111
1,1,1.179437338697417,-.3597374997195424
1,0,-.2936624639985127,.7876533126281909
0,0,-.2572946954583846,.8869249892690609
0,1,-.3777841679455774,.7828779772016369
1,0,.5436367580440856,.786179835729174
0,0,-.8344322415172,-.8321729860134432
0,1,-.6537217743586514,-.0454627750868653
0,0,-.4103598087830822,-.24202335902528
1,1,2.485683180857365,.4476905537064265
0,0,.8467836262074264,.6401547375024044
0,1,.0857622035595414,.3290153078941159
0,1,1.623400288005041,.9106086872310365
0,0,.311580555054971,.1142622873505657
0,0,-.0670057716924237,.1619766692998222
0,1,.4687283229735314,.1713045601963496
0,1,.5361244451332626,.3580004952274739
0,0,.2174920281252077,.9914700622288289
0,1,-.1189880221998956,.4073347772504257
0,0,-.444752030611985,-1.317183304466757
1,1,-1.646692152592149,.5803924448131369
0,1,-.0084725942484129,1.125433887737729
0,0,.033100904688608,-.5131062184896705
0,0,-.8083838609862385,1.600428253336948
1,1,.6655267371545839,1.050418186397647
1,1,.6594971214274105,1.020844120541716
0,0,-.0495039396634875,-1.148324523764598
1,1,.516562652156598,-1.022219616120072
0,0,-.5001341263502839,.9434198249901251
1,0,-.9789515864328544,.8860973271328444
0,0,-.5645093533149577,1.292774796140176
0,1,-.1282691224279383,-.921653696912406
0,0,-1.157989862603609,-.4085716887355303
0,0,-.7576027074520137,-.0176988955603318
0,0,-1.401089475323977,-.7695368974963169
0,0,.3128641631107132,-.2321052407310527
0,1,-.7964594887560879,-.1922753971707383
0,1,1.089876908169063,.2642733465451083
0,1,-.1932779817121097,-.3064876061836775
0,0,-2.116876383568441,.2671140296617953
0,0,.592529846837575,-.600478163932888
1,1,.8252595715644588,1.191582755392014
0,0,-.7480659278761954,1.205400226457184
0,0,.4767665358434586,-.6766381463505593
0,0,-1.259207590348655,.7605385500830089
0,0,-.6017727449059389,1.143592197238734
0,1,.1449731547744547,.0672077578564424
1,1,-.9858864097719232,-.3286039575382205
0,0,.6731030469699496,.0127924486910792
0,0,.2462199547820006,-.0532197232347849
0,0,-.7772868819863198,-.7229295821147834
0,1,.3422214187415897,-.3523332510839872
0,0,.5496843195752487,-.7357128695024987
0,1,-.4644561774250213,-.6426282838658796
1,1,.3764906882279482,1.60926758119779
0,1,.2808760617593867,.7142975226828793
1,1,-.2405982606090748,-.1133899203977941
0,0,.6096859804506789,-.8892114779439748
0,0,-1.868978230542348,-2.237367192306019
0,0,.3630660027403784,-.0880872671594911
0,0,.8875817476488613,-.4258026723591788
0,1,-.6082025331042815,.1728491153294274
0,0,.4318551186478346,1.117222734484843
0,1,-.4315946034613214,.4125489867900315
1,1,1.375860188821896,-.8626307821415612
0,1,-1.230946121983697,-.0927777599293781
0,0,-1.881422528056663,.1940592951051235
0,1,.3128190825641887,-2.015494023095516
0,1,-2.462964924817616,-.8565634541303128
1,0,-.323569925187749,.305096255526665
0,0,-.2148458136905818,.3315516527343177
1,0,.0074423815570664,2.547569987842215
0,1,-.5330886482457228,.2166548439887765
1,1,-2.245997113763243,.403396483944521
1,1,.3903353691156247,.850911676281725
0,0,-.6013795160704105,-.0204224809125521
0,1,-.3399872337078066,.0939806438662092
0,0,.4337985627625022,-.1322661822072927
1,1,.9216955771431247,.6339608788037772
0,0,-.9042896774437125,.1825024088658707
0,1,.8244467231664202,1.14408580308573
1,1,.0198411203409941,2.214344149115555
0,0,-2.165340100281751,-.9003336412151587
1,1,-.4114287937510545,1.576484346997273
0,1,.441915398187719,-.2931200175518865
0,0,-.7770939920196254,-.8430036178874
0,1,.4381455933724061,1.333886618152805
1,1,.657579921002068,.2484602007448614
1,0,.6126899043208899,-1.472240463956272
0,1,1.044936556927444,-.5283357303778541
0,1,1.567782163089874,.0119138668367983
0,1,.751415834815306,1.363297049729436
1,1,-.2574793322201596,.089795838050561
1,0,-.5814918426665163,.2406070586529599
1,1,-.8746687375329869,.1695344197516533
1,1,-1.167491381629959,.4317731931708482
0,1,.3930254856262507,-1.427526717122305
0,1,.5131033826865056,1.042312156114029
0,0,-1.310607799313973,2.206505367075777
0,0,-.3110611812027779,.3489971605683283
0,0,.1720149114363738,-.7189488690180863
0,1,-.7442666687896629,-.6681367794173442
0,0,.9506608389439104,-.6080274525099921
0,0,-.317265018408244,-.7282196805238385
0,1,.0107305368011406,-1.063152511424151
0,0,-3.185401011706278,-.7661505347962259
0,0,-.0795817221144839,.0517715428483859
0,1,-.453865620273998,.2903365838129197
0,1,.503399816978009,.2121921613855599
1,1,1.749207525902614,-1.526715435304917
0,0,1.018473447446665,.761738598496307
0,1,1.346150324064328,-.5808561727515628
1,0,.8250280938680274,1.004107846152166
0,1,-.9699233134299373,.4576996457631068
0,0,-1.713315517961117,1.307965192614503
0,1,-1.189931993872113,-.1361488598962283
0,0,-1.528664080286442,.6588545201667935
0,0,-1.459853132118044,-1.100127367712876
1,1,-.3058542740301752,-.9243723375098252
1,1,1.070023344251256,.2119952145364403
1,1,2.984846948142934,.5924692100070654
0,0,-.576225315229257,2.896924252094095
0,1,.6360719675108366,-.6656203267496842
0,0,-1.371210393997552,-.8037556779049853
1,1,.1915764284156768,.5439255649558
0,1,-.0038952083720108,.6554462923747966
1,1,.6183869199265997,.7582079800350754
1,1,.2471971866607591,-.2661959883619676
1,1,1.436513928834062,.5211929778065402
0,1,.1199116580910527,1.459497139280358
0,0,2.149958777671457,.9328684596353178
0,0,.8846858656155314,.4921839973569033
0,1,-.2663403515775065,-1.126296669722276
0,0,1.484594242260958,.4942751845637252
0,1,-.9073096048684192,-.4336066864327227
0,0,-.9367108756054571,-2.386395585128545
0,0,-1.241944179211162,-.4169474122193651
0,0,.4041530280498816,-1.038740423991817
0,1,-.3708423861389106,1.294959146025629
0,0,-.677934452771541,-.2962272188630414
0,1,-1.008439611039462,.1910733644372563
1,1,2.116951432480435,-.8547027428975927
0,1,-2.248414077293034,.2109493600066939
1,1,-.0295599324430814,-1.138485364206078
0,0,-1.773345022790612,.1983501293850708
0,1,2.109745830735506,.4689514689382092
1,1,-.2528130509981874,2.377132874054178
0,0,1.167637921107809,-.4193301127011985
1,1,.7451072404527999,-1.472235244855555
1,1,-.4497440161094889,.2756026385368913
0,1,-.6772161083190911,-.4838343771506541
1,0,.7250910208161969,-.1271646356550359
0,1,-2.475583774185105,-.0227180660356723
0,1,.6461364079453709,-1.801086137133929
0,0,1.176572425197429,1.134025173733033
0,0,-.9162962068599947,.0361114606160452
1,1,1.022378488300638,-.0962233061664513
0,0,-.8524456615373301,-1.234799289565039
1,1,1.453854836553617,-.2038515875260251
1,1,-.9385544023805404,-.3912569966649012
0,0,.0283458792021054,.331079410526637
0,1,-.0258553041326806,.0013397071651622
0,0,-.1205910035186881,.8130185550398525
1,1,.7619417741246821,.4911091280511749
1,0,-1.329302536665434,-1.569869915301607
0,0,-3.899311897700686,-.0516985854281438
1,1,.8204362657075787,.121652147000008
1,1,.5691811228889857,-.8106798072211102
0,0,.4063476278888417,-.4811222414913817
1,0,.0606606489435579,.542308320032648
0,0,-.7717622683434596,-.0003205573070956
1,1,.6794095617857109,1.0980138058262
1,1,2.316655428663388,-1.660411841517609
0,0,-.523423889314098,-.5335752402508884
0,1,1.195720740680871,2.389142231480958
0,1,1.365486184660335,-1.699814359737788
1,1,-.5542877796348415,.2915696631655595
0,0,-.4117809443134289,-1.505244294894609
0,0,-.4765867251969653,.3481142159688444
0,1,-.7766071828445462,-.4383015050695082
0,1,.1598347759596124,.9452814376633306
1,1,.8172354517236325,-.4868588996637668
0,1,-.2736996729587264,.916327825737533
0,1,-.9668054841193643,-.8322817242314999
1,1,1.056050990045157,-1.166641333318413
1,1,-.48283439765827,3.124724693008415
0,1,1.41581361101488,.4682118132213416
0,0,-.7046286256261122,.4376683719085074
0,1,.6866789853337376,1.022754426230743
1,1,.0729953733096075,.0453538111209942
0,1,.6568800955745149,.7615417198708041
0,0,.6859465249407608,-.7711860873543985
0,1,-2.396920108207802,-.4223797892168353
0,0,-.4454036180967246,.8782925622311546
1,0,1.053767823502235,.6889248001367125
1,1,1.264904770779015,-.8786983729904279
0,0,-1.303305221328111,-.2251554991715753
1,1,-.5871927437373027,2.555972902115382
0,0,-.6683924404002016,1.106998835114692
0,1,1.175162418276582,.0641583404073103
0,0,.0223630461628611,-.6575363576915194
0,0,-.1222905818468788,-.30771240006513
0,0,-1.431518095463526,-.6742569837519784
0,0,-2.009902467976243,1.161882963226425
0,0,.6761688345277692,-.6174340741900513
0,1,-.6863632474567734,.065908681362387
1,1,.6903022265611567,-.0271487275500032
0,0,.4713251114177628,-1.394968381053542
1,1,1.512281542309878,.8528225893432799
0,0,-1.042207862369929,-.3469924574159592
0,0,-.1948761829123264,-1.068476104095065
1,1,.2663875773823654,-.7289466138904883
0,0,.4611674706113447,.1986876210689578
0,0,-1.640409416563997,.1419599819280841
0,1,-.4432271118988665,.7811676934585605
0,0,-1.920806265679242,.6201646569396623
1,1,.6272253206688367,.9785405890577342
0,1,-.2842529772703049,.72848853614394
0,0,-.9823198156109373,.4047063886058958
1,0,1.514754002361712,-1.113669562346239
0,0,-1.879837150821724,-.4564281146797692
0,1,-.499213163032464,.0192680580772863
0,1,-1.506869757378767,2.382358729339018
0,0,-2.18057618018866,.7476517671229833
0,0,.0905805550990367,-2.085413809823419
0,0,-1.53048657726671,-.4180126802295193
0,0,-.36290590759112,1.681018586208455
0,1,2.009184116000826,-.825369929665061
0,0,.1817313083185054,-1.674222201439933
0,1,1.111382443045989,-1.162407430600925
0,0,-.2414622968147527,-2.280849960056451
0,0,.7361582688905914,.437331172679701
0,1,-.2683186919994776,.455894404857184
0,0,-1.018145394847891,-.7263478318406361
0,1,-3.716694607815828,-.4160713288314867
0,1,-.5634772816586003,-.2556619168100974
1,0,-1.208790722458999,1.053179098870863
0,1,1.273999959950624,-.6086188702430156
0,0,-1.098068741980657,.0804727757537142
1,1,-.5289881501688561,1.075397026228209
1,1,1.62783531328693,.6327184700198856
1,0,.1233051934571904,-.3066394659417374
0,1,.8005190399850082,-.8721671178708302
0,0,.3441820648678477,.4802701039704425
0,0,-.9011606536759826,-.9296469420491382
0,1,.8639812833285441,-2.188641755723114
1,1,-1.459839428339177,.2005885813851097
1,0,-.7525220394866491,-1.327853267434369
0,0,-1.24299049397766,-1.395073032270283
0,1,1.633996759240848,-.3866003950109899
1,1,1.131136435574809,-.4744876903468749
0,1,.5973618770971743,-.6131849071452949
1,1,1.256526431806975,-.0772702983272017
0,1,-.0188786852446556,-.0040360638504451
0,1,1.442558146534696,-.1083937281830258
0,0,-2.1283031724416,-2.147668360448531
1,1,.3336269252167359,1.944638184884727
1,1,1.073056154491626,-.8609481300638786
0,1,-.5952677547851933,.154682238124932
0,0,-.4731390406669479,.1735442067919765
0,0,-.5142582940222298,-.5958022441188239
0,1,-1.017713955298048,-2.358966839418875
0,0,-.9046261430988017,-1.703051958593599
1,1,-.1932005490975859,.413412179714601
0,0,-1.1759950847768,1.458010828008054
0,0,-1.204226247366451,-.9174582173544098
1,1,.143829352822667,-1.272667666812551
0,0,-1.458670135653497,.7029550930958339
0,1,.3207866583680017,.0790084281814095
0,1,.2076173838623482,.5209845905213496
0,0,-1.717397247549975,1.325520147808638
0,0,-1.826562625767697,-1.162876249243418
0,0,.1450995034090281,1.119705761065269
0,1,-1.350277609369462,-.0546805480642442
0,1,.4695037650091313,-.6432724826351063
0,0,-.2064194158769898,-1.347748590167889
0,0,-1.777417842392086,1.862810970213664
1,0,.3319486995331024,.4109802252114987
0,0,.268882816574096,.7544839786963887
0,1,.3025783473107331,-1.414468274306012
0,1,-.0523444822976604,-.4746987508836537
0,0,-.3306042107447933,.6599113356577498
0,0,-.9354896028634595,.2268785417163505
0,1,-.9507114046577274,.0976044379881808
1,1,.9516875804391596,-2.286445836420766
0,1,-.120983914472864,-1.46631532542159
0,0,-.0269286275713904,-.7910723738705809
1,0,1.528909120814352,-.0290164135102037
0,1,1.639199905343527,.2119070903983318
1,1,.1487457822223517,1.463223168993781
0,1,.2971463555236513,-1.583570841193624
0,0,.125150039285769,2.563441104963805
0,1,.0478113399280588,-1.685419008274317
1,1,-.0494978265579614,-.7843723530662539
1,1,.6043178689703756,-1.087495014259644
0,1,-.8371222753273402,-.7243394821192698
0,0,-1.299228893242691,-.9905719241803431
0,1,2.005852783284614,.6289263778576997
0,0,-.1890058612691334,-.2646219773364937
0,0,-.5698375527233112,1.163584106427275
0,0,1.157438879717101,-1.728179560214556
0,1,-1.018208413387495,1.593227174466754
1,1,-.2230771083789004,.3584592483682067
0,1,-2.366416647256994,.803999399938338
0,1,-1.049186781592688,.7245741937910539
1,1,.2366049698805242,1.799561322428807
1,1,.633478460046207,-1.292012168958787
0,0,-1.290011840992614,.7236496818053407
0,0,.361382840863185,-.5415905824222058
0,0,-1.86597775875094,1.270444698420782
1,0,-.142634450996479,-.1149317661352365
0,0,-1.024756759340935,-.8157896204858401
0,1,1.305400994931817,1.447964527426239
0,1,-.348778334787374,-.1653551910265409
1,0,.5948504294442034,.2084834302184203
0,1,.032438246585164,-1.211870607167298
0,0,-.2235084771556146,1.257681626048462
1,0,1.063500956999066,.7597742876535146
0,0,-2.542822235941467,1.310133400677733
0,1,-.6999888823280173,-.624974667789903
0,0,.6761367692041034,-1.274791790779247
0,0,.2938160950831475,.9945000940259763
0,0,-2.197069818603087,-1.913406984490137
0,1,.2250789835828833,.1573945060342145
0,0,-.5412438380742556,.2613306795997086
1,1,.0350014207931584,1.83802442217921
0,0,.164074878796489,-3.214023439294374
0,0,-1.360460577622534,.1988348438623805
1,1,-.6995080062689274,.4426373737544101
1,1,-.8801084630681618,-.2735254922396346
0,1,-.7183138477174461,-1.834523778195836
0,1,1.838292427011716,-.6149218789310582
1,1,-.0594094552717419,-.2295469608815053
1,1,-.5312288306910294,1.796211129657143
0,0,-1.789570224538087,-.9094561829162916
0,0,1.112833518017276,-1.414627948604018
0,0,.7911763421792654,.1868830201557474
0,0,-.9602935517647713,-2.151154048130942
0,0,1.027261761359135,-.5912388476475233
0,0,.8946936904127706,-.8726627047135538
0,0,.804167863669493,-1.444685977764939
1,1,.767962291621994,.339490569810974
0,1,.6249389822526156,1.977182651355437
1,1,-1.359246207744706,.3945731127111768
0,1,-.1646376609189533,.0367479490903672
0,0,.6414373229038531,-1.412088637295398
0,0,1.162691514329711,-1.545229003293969
1,1,1.376174866085862,.2329143807867465
0,1,1.411859407472138,-.9672900121589439
0,1,.6138303816410543,.3530240033091125
0,0,-.086221061900763,-.181457587914116
0,1,-.1511437897190659,.2509491448762347
0,1,-.2811215400748117,-.0429156521535316
1,1,.4394950928234366,-1.179720479268146
0,1,.7481471210469876,-.5920047373979892
0,0,.8386514695693452,.2846184105525166
0,0,.7695110301721623,.6964175788448718
0,0,-.6284563259997096,.6025801945555452
1,1,-.9107228156766637,-1.575197057243096
0,0,.9314838667257953,.2721363192158641
1,0,.2310619937751451,-1.084845414487327
1,1,.6132086222777368,.1139556402124589
0,1,-.0423073050124004,-1.546245538195739
0,0,-1.799965767595057,1.785692917195324
0,1,.2346579042070626,.5077124167349564
0,0,-.4566889807493416,.2581747950182839
0,1,-1.001799698305673,-.6867491129970636
0,1,-.9469360691855231,.1485867374206911
0,1,.3831593833830139,-.3218259574823997
0,1,1.022898224688771,.3766395535518957
1,1,-1.229855124796138,-.9866993384114575
0,0,-.2524540041938871,-1.075384008046404
0,1,-.1065097002110799,.7380144816571452
0,0,.2560611130420857,-1.667238977470059
0,1,.4868381134907141,-.928579876785902
0,1,.6831563599109909,.7234972098980845
0,1,.2109761115076966,-2.475197150426549
1,1,1.046089170695764,-.401266449973834
0,1,.5288591804587656,-.4813370696200179
0,0,-1.639970013581486,.3471003591418426
1,1,1.507278874027839,-1.115673360956759
0,1,-.4649400229190948,.0918038296781314
0,0,-.7937131903178211,1.663823940728898
1,0,-1.005659887499901,-1.332284127460879
1,1,-1.360287561222262,-.5792569511925237
0,0,.8423196530930698,-.2305943954230668
0,1,-.055389595909889,-.605691095799769
1,0,-.1328817024888249,-.9185747350026255
0,1,-1.070646115718875,.3588847498334863
1,1,.7838881004489372,-.5824306296926171
1,1,1.700594181473887,2.019776606991791
0,0,-.5178375286570487,-.9681937780979231
0,1,-.3015317304959574,-.4667375005718179
0,0,.0577245781279757,-.4519602191196591
0,1,.2618872366842423,-.0126941379769738
0,1,-.3780603934475025,-1.846551704707463
1,1,.4329080035708708,1.276107727327735
0,0,-1.161518819890597,.9185764065103935
0,0,-1.0933901760486,-1.485244967102277
1,0,.8656079323211541,.4910339876621898
0,1,.0202257055937728,.6775794806026232
0,1,.8685327371896995,-.1530693683785781
0,0,.8192270374496228,.853935576271476
0,1,1.146467396764312,.0586167756306534
0,0,.3191498015875939,.2879348113447617
0,1,-.220346377250542,-.113048664038216
1,1,1.072493010544648,.3955155225507079
0,1,-.1107201310337757,-.9020166952301321
0,0,-2.231405742729432,-1.103833801220878
0,0,-2.290795192954619,-1.738984667100685
0,0,-.8648468888228495,-2.109482331748123
1,0,-.341786387140277,.66838582797739
0,0,-1.908506024604448,-1.124397215492635
0,0,1.409781343635357,-.3695355939322423
0,0,-1.906919032411165,.399404419427668
0,1,.0369700507072292,-1.35821034054172
0,0,-.7902609527699694,-2.572469587501946
0,1,1.350830739747434,.2410009307222958
0,0,.7002954317799641,.0959319700888981
0,1,.5881345936021356,-1.467144519245523
0,0,-.9575674851667172,-.068188574446644
0,1,-.5490214147158067,.8528048799587978
1,1,-.3237562222679085,.1603382230095686
1,1,1.066772187496316,-.5742604053211822
0,0,-2.288758359017209,.7930262598586517
0,1,-.9386529378321153,-1.855662198123635
1,1,.3156152830484031,.5913371906759141
1,1,.7394753923372177,.1027957539214529
1,1,-.419644352795965,-1.345514288821677
1,1,1.1793268670171,.5771154152757916
0,0,.5184745605449355,-1.267959372426895
0,0,-3.367586199382235,-1.152336437109314
0,0,-2.203500334933789,1.972774897664852
1,0,1.712784857304486,1.098802465231506
0,0,.1586037630357456,1.090103627130648
0,0,-1.008076710731498,-1.150696892979151
0,0,-.5654858750621586,-.4462412927577894
0,1,.4146504892717959,1.315331945504426
0,0,-.8168971451937148,-.273059320576407
0,0,1.125187013132632,-.4039980515896987
0,1,1.343526286872542,.756345480841267
0,1,-1.409993224481723,.9227075425284889
1,1,.5417302434373931,-3.409772468414709
0,1,.0605765029097883,-1.138494854860965
0,0,.5935273810099755,.4507638819368008
0,0,-.4246254642751141,-.6839809460966578
0,0,-.9881627245593155,-.7891125080490102
0,0,-.7376406297646709,-.668586741562974
0,0,1.314536746456714,-.5117011404059744
1,1,.7676662592218353,.9903510208794347
0,1,.051494093364441,-.0261072930361304
0,1,-.6163231822025561,.7091444360948882
0,1,.1340625773392287,.1954488939865145
0,1,1.179629003279989,-1.620492956875762
0,0,1.125690133383995,2.272026948361805
0,0,-.0377949653391312,.8199750197442746
0,0,-.6419951443740646,1.699304204976229
0,1,-2.021891006750641,.7725843520904712
0,0,1.344980910511646,.2981955521737367
0,1,.7479557745640126,.7625610499021136
0,1,-.6562615206703191,-.5563374484837855
0,1,-.7582013566008237,-.2496903561959897
0,0,-1.229523152598212,-.8609570645032343
1,1,.2753025553507961,-1.277415596773337
0,1,-.6199846142644114,.2322912755877757
0,0,-.4558483926563848,-1.703133938497866
0,0,-.1515196814246165,.5144242858156814
0,0,.2801132895609107,.4559690643311859
0,0,1.494213668685524,.3915215405295865
0,0,-1.433941680120841,-.5631266521982677
1,1,2.029865291429083,-.8087393095607917
1,1,.0164001596751639,1.379803266649452
0,0,.5000725650174439,-.3526025922237204
1,0,.6985052025121141,-.6257925471510197
0,1,-.1447993014976702,.4303007415781996
1,1,.104314499789839,-.9490748050419726
1,1,1.724928761101954,-1.141057270929167
0,0,.4428651857531958,-1.058006354908585
0,0,-.2118545209892546,.1513713657645714
0,1,.0253871477393531,-1.579532004751094
0,0,.194918252445243,1.245120936056311
1,1,.2857229418530827,1.958097410212265
0,0,-.9543600577813126,-.9470468521376963
0,1,-1.118134058993655,-.2623477383136055
0,1,1.626548544496201,-1.212947576708588
1,1,.2752680608215808,.1829270040555099
1,0,1.964215211670553,.7168494379948692
1,1,1.400717033292515,.7127101944181311
1,1,.1562606459847702,-.6032151194516134
1,1,1.172030244747298,1.281007362268165
0,1,2.19071308462281,-1.879614564816356
1,1,.5455894025659908,.4192587090975369
0,0,-1.234228521886271,.3232371857538173
1,0,2.231507433935351,-.323792973466688
1,0,.8486574053041941,2.099713922714182
0,0,.4018093333132494,.3652511490617736
0,1,-.2796175249785516,1.463469619455701
1,0,1.716945939363831,.7115094590868587
1,1,-.4180931340486346,-.7006144717506925
0,1,-1.97664844550505,-1.405738127419665
1,0,-.0741375824845843,-.0762669764466184
0,0,.05901028280848,-.293983672341704
0,1,1.040411951519164,.2915628831043659
0,1,-.7366043956625896,-.9637097734250917
0,0,-.0037061853596591,.3976517190663202
0,0,-1.03166939766463,.0461069599650299
0,1,.7013905966464535,-.668649356989802
1,0,.4096572662864334,1.0102089027908
1,0,1.004507510119875,1.085197094428761
0,0,1.358167395473178,-2.294888100951248
0,0,-1.625525216946065,-.1072788852768303
1,1,2.263593857212706,-2.430794682041893
0,1,-.0878806443725487,.0048577480038085
0,0,.6291876948789537,-1.795415730949489
1,0,-.8003433423529491,-.3373916182757281
1,1,.5543072986378759,.178532549680917
0,1,.8204965460251606,.1503844480200668
0,0,-2.258859002438496,.55832684460759
0,0,-.3143189489443836,.0339819151911765
1,1,-.490398966313379,-1.217558922241006
0,1,.4964395463821691,1.045131161299534
0,0,.4160031476774986,.2902353113548977
0,0,.3307254280239855,.2932834239180835
1,0,.6732452181265031,-1.2021312101306
1,1,1.03172695497409,.850501081224324
0,0,-1.366029156005661,-.1545898466815537
0,0,1.357202862394493,-.7212492635275766
1,1,1.745507595128992,.1096822557651424
0,0,-1.556479091082804,-.2816493969388246
0,1,-.5632053084013579,-.7426694975183918
1,1,1.198495083690619,-.2758623338743911
0,1,1.487293090288099,-1.187014741503944
0,0,.7654121606436457,-2.196892661548698
1,1,-1.616871338632247,.5126524063389603
0,1,-1.682803833797846,-.6717887683711871
0,0,1.285610084605729,-.4442310362876556
0,1,-.5317416283865868,-.2661832942670845
0,1,.4523026184780767,.0341202472233099
0,1,-.6319518466909896,-1.080537072945717
1,1,.4280007229033805,.8459091907236862
0,1,-.6578830609671813,-.2454281211208021
0,0,1.274023085559733,-2.180565908180591
0,0,.3625403618036548,-.6321645957484449
1,1,.9672442513018137,.4361976633463792
1,1,.659398857788583,-.1825866003824785
