"id","period","r_manual_weight","r_denom_pr","r_numer_pr"
7,2,0.496198196422642,0.536555321679749,0.463944384200925
7,3,0.564478847977685,0.528786896630988,0.463944384200925
7,4,0.456309395606891,0.371013463060978,0.299917223998563
7,5,0.432213517120247,0.489809256685134,0.463944384200925
7,6,0.426101164600385,0.470599591605734,0.463944384200925
7,7,0.431036775351391,0.45863196303068,0.463944384200925
8,0,0.716362766674736,0.382692058014774,0.274146341463912
8,1,0.578792316088634,0.574217164621941,0.463944384200925
8,2,0.413500316085247,0.64940082080278,0.463944384200925
8,3,0.493321113821707,0.55067974923064,0.463944384200925
8,4,0.499405481857221,0.308446488132141,0.299917223998563
8,5,0.509727636295084,0.314094133427487,0.299917223998563
8,6,0.489131853505432,0.270438970464332,0.299917223998563
8,7,0.517331930451068,0.283568554418654,0.299917223998563
9,0,1.07937842215234,0.359555428296008,0.308717948718114
9,1,1.1398055186856,0.311118660455329,0.328536089730174
9,2,1.06126041950196,0.459881240668006,0.497101346051947
9,3,1.11210400584409,0.359234327591044,0.328536089730174
9,4,1.13405960768238,0.341535754088906,0.328536089730174
9,5,1.12058305408601,0.320460812005975,0.328536089730174
9,6,1.17710443936211,0.360777978471942,0.328536089730174
9,7,1.16928915822335,0.324048167135168,0.328536089730174
10,0,0.737398422619529,0.371775058170095,0.274146341463912
10,1,0.711892478902557,0.480566753030382,0.463944384200925
10,2,0.67713625517922,0.48775784078243,0.463944384200925
10,3,0.566018391322056,0.555023595956788,0.463944384200925
10,4,0.422667091563016,0.621295244532087,0.463944384200925
10,5,0.331483073418146,0.591565721577097,0.463944384200925
10,6,0.437483266085027,0.593828205960228,0.463944384200925
10,7,0.332331800013797,0.394812553913285,0.299917223998563
11,0,1.31880985819016,0.207874046255713,0.274146341463912
11,1,0.996423754574606,0.290507249141376,0.463944384200925
11,2,0.934514481449839,0.253538471555716,0.299917223998563
11,3,0.891230368783953,0.265916517993405,0.299917223998563
11,4,1.01169385107455,0.383276838173567,0.299917223998563
11,5,0.968401098568023,0.268619747776855,0.299917223998563
11,6,0.936935959097143,0.276406329818268,0.299917223998563
11,7,1.01321741739441,0.352623912775706,0.299917223998563
12,0,1.70725320701935,0.180827277083928,0.308717948718114
12,1,2.11235740270236,0.40176812227661,0.497101346051947
12,2,2.43879019948124,0.564414481121752,0.497101346051947
12,3,2.19865175626998,0.364419055234618,0.328536089730174
12,4,2.15149631838119,0.486079060753106,0.497101346051947
12,5,2.23963741281954,0.354961601104592,0.328536089730174
12,6,2.31614898267794,0.350717200816823,0.328536089730174
12,7,2.52737547632539,0.384653975143587,0.328536089730174
13,0,1.52716859488237,0.202150535148932,0.308717948718114
13,1,2.17400839561372,0.349197163035783,0.497101346051947
13,2,1.83857545484756,0.405351630827381,0.497101346051947
13,3,1.8975282042381,0.349397251919236,0.328536089730174
13,4,1.80902930463915,0.295687635021951,0.328536089730174
13,5,2.12710698205144,0.279408332053075,0.328536089730174
13,6,3.02826316990049,0.34917300269151,0.497101346051947
13,7,2.68316888382707,0.432421313051583,0.497101346051947
14,0,1.21389107592283,0.430523821293971,0.308717948718114
14,1,0.963812083861163,0.413780895799071,0.328536089730174
14,2,0.978701151819113,0.489538898915149,0.497101346051947
14,3,0.883230075899029,0.550834570999698,0.497101346051947
14,4,0.800019155699139,0.548805433564,0.497101346051947
14,5,0.616425835187311,0.645155631811797,0.497101346051947
14,6,0.443336574452868,0.691181666640014,0.497101346051947
14,7,0.332109631129637,0.663585717658862,0.497101346051947
15,0,1.08376115925677,0.362145390266651,0.308717948718114
15,1,1.12070650625974,0.350671650669929,0.328536089730174
15,2,1.07647148268311,0.30094388466069,0.328536089730174
15,3,1.03724363411307,0.303141781463501,0.328536089730174
15,4,1.06350487511678,0.320423512503038,0.328536089730174
15,5,1.13136108264603,0.527263949266715,0.497101346051947
15,6,0.91507721155747,0.40618752327227,0.328536089730174
15,7,0.806724531107444,0.429556087356046,0.497101346051947
16,0,1.09417111952484,0.368213948489078,0.308717948718114
16,1,1.30400764129167,0.436585802754409,0.328536089730174
16,2,1.32397930085294,0.33866483465462,0.328536089730174
16,3,1.27438709489482,0.30240637085202,0.328536089730174
16,4,1.34146226155813,0.362110313158146,0.328536089730174
16,5,1.3661061966059,0.340648993567902,0.328536089730174
16,6,1.72410049690284,0.260318461015068,0.328536089730174
16,7,1.31692689631361,0.34161279446059,0.497101346051947
17,0,1.58278071415702,0.56324837351202,0.308717948718114
17,1,0.975909960327788,0.532836642588238,0.328536089730174
17,2,1.10113835427416,0.554294150668422,0.497101346051947
17,3,0.770457583132839,0.469543939971552,0.328536089730174
17,4,0.625295088321867,0.612503614380094,0.497101346051947
17,5,0.474920300071109,0.654499355024265,0.497101346051947
17,6,0.574964271832904,0.584605876679974,0.497101346051947
17,7,0.732032120727596,0.472608172102289,0.328536089730174
18,0,0.852969025099336,0.189557849182882,0.308717948718114
18,1,0.805315335044821,0.288802917306468,0.328536089730174
18,2,0.931126470526844,0.284145236495822,0.328536089730174
18,3,1.10779037109686,0.577300669060963,0.497101346051947
18,4,0.893095075200709,0.40751441460934,0.328536089730174
18,5,0.891959705856252,0.496461209831317,0.497101346051947
18,6,0.817825499387009,0.267669261540176,0.328536089730174
18,7,0.740858386358559,0.258778306558843,0.328536089730174
19,0,0.794122261665562,0.129501734617014,0.308717948718114
19,1,1.47440506739958,0.176951251989003,0.328536089730174
19,2,1.89764878492325,0.386229922761911,0.497101346051947
19,3,2.11984394752173,0.444996796307582,0.497101346051947
19,4,2.97023632425346,0.641083553155807,0.497101346051947
19,5,3.52542643786848,0.434279361133245,0.328536089730174
19,6,3.35066705704692,0.293514819277182,0.328536089730174
19,7,2.96461663384833,0.241098502096538,0.328536089730174
20,0,1.30855233889431,0.471719983423818,0.308717948718114
20,1,1.17218079271947,0.366757987588435,0.328536089730174
20,2,1.02209101760081,0.423252789926569,0.497101346051947
20,3,0.945755890281631,0.274339987324278,0.328536089730174
20,4,0.871566303170372,0.356501784089361,0.328536089730174
20,5,0.895946601966537,0.483574335265679,0.497101346051947
20,6,1.0155679979754,0.556336610609487,0.497101346051947
20,7,0.71611234013339,0.465919549505026,0.328536089730174
21,0,1.12576881461737,0.243519218070621,0.274146341463912
21,1,0.923647312453008,0.34663947263116,0.463944384200925
21,2,0.83262789469599,0.223387087236051,0.299917223998563
21,3,0.782918576081094,0.25546734270535,0.299917223998563
21,4,0.796201031795492,0.311596207191642,0.299917223998563
21,5,0.811769388946229,0.313343621741916,0.299917223998563
21,6,0.824388932010873,0.295326164879361,0.299917223998563
21,7,0.94832811409164,0.403310425706607,0.463944384200925
22,0,0.770304444049457,0.400773942176937,0.308717948718114
22,1,0.943739449413867,0.405746921191652,0.497101346051947
22,2,1.1282328817932,0.415813222781027,0.497101346051947
22,3,1.57142781433266,0.356902225532798,0.497101346051947
22,4,1.61807684467024,0.482769952676404,0.497101346051947
22,5,1.36799367888498,0.587976530824813,0.497101346051947
22,6,1.13446106381388,0.599431325459615,0.497101346051947
22,7,1.17732731762711,0.515411786164659,0.497101346051947
23,0,1.1117032199926,0.37817752179715,0.308717948718114
23,1,1.00148677418139,0.254639591455466,0.328536089730174
23,2,0.967133402340822,0.304685140800907,0.328536089730174
23,3,0.955752556292663,0.33244820969665,0.328536089730174
23,4,1.05428458801654,0.544101583642376,0.497101346051947
23,5,1.1484334930925,0.383582892466389,0.328536089730174
23,6,1.30455997221621,0.408895213420728,0.328536089730174
23,7,1.25404895540467,0.301490634515839,0.328536089730174
24,0,1.12290267115455,0.244140786647199,0.274146341463912
24,1,1.25969177029201,0.41356496928261,0.463944384200925
24,2,1.02381089396641,0.570834834924381,0.463944384200925
24,3,1.34152650799116,0.590899191363142,0.463944384200925
24,4,1.61092224649403,0.416992593008153,0.299917223998563
24,5,1.7992131454213,0.37318214847528,0.299917223998563
24,6,1.7430878097125,0.277375398734174,0.299917223998563
24,7,1.72006563129026,0.290546982371587,0.299917223998563
25,0,0.887878751888765,0.182485607418811,0.274146341463912
25,1,0.798211979483607,0.221273750142029,0.299917223998563
25,2,0.767522842163662,0.271924654569007,0.299917223998563
25,3,0.702547668190184,0.235170015764695,0.299917223998563
25,4,0.66517903002804,0.260587752143679,0.299917223998563
25,5,0.698096580226992,0.332928429862021,0.299917223998563
25,6,0.689264102446259,0.29094611184901,0.299917223998563
25,7,0.766421288861481,0.370395977706293,0.299917223998563
26,0,1.02721142090218,0.327030407552572,0.308717948718114
26,1,0.886011374984906,0.221527604694065,0.328536089730174
26,2,0.767256310497518,0.22460766467318,0.328536089730174
26,3,0.840754119505744,0.299815822751889,0.328536089730174
26,4,0.72596696749225,0.575701131345879,0.497101346051947
26,5,0.678128546499151,0.53216924518617,0.497101346051947
26,6,0.728671663145132,0.531984087639416,0.497101346051947
26,7,0.84110629182042,0.418293824459097,0.328536089730174
27,0,1.13815565554965,0.362254490414537,0.274146341463912
27,1,1.21709971050785,0.345326299908119,0.299917223998563
27,2,1.12791895777419,0.244564037043637,0.299917223998563
27,3,1.35372059697151,0.249890799820717,0.299917223998563
27,4,1.20942455472972,0.39998776658572,0.463944384200925
27,5,1.60086141343728,0.471098939275758,0.299917223998563
27,6,1.11851787668157,0.429251888712739,0.299917223998563
27,7,0.992733092676659,0.522728708595369,0.463944384200925
28,0,1.00374206369958,0.276852405825511,0.274146341463912
28,1,0.950987359855387,0.261081103695142,0.299917223998563
28,2,0.895778861139746,0.256769834931421,0.299917223998563
28,3,0.902257293154748,0.30494399264162,0.299917223998563
28,4,1.00403566852836,0.269514830177358,0.299917223998563
28,5,1.00580728510108,0.464888585964943,0.463944384200925
28,6,0.883436350309664,0.341460851955334,0.299917223998563
28,7,0.771653340968241,0.386290460182139,0.463944384200925
29,0,1.81240435774821,0.170336132441039,0.308717948718114
29,1,2.27218079931836,0.396512744979328,0.497101346051947
29,2,2.94376171889773,0.383694144320038,0.497101346051947
29,3,3.09145799091541,0.521127632874898,0.497101346051947
29,4,3.47871508070825,0.291962835799034,0.328536089730174
29,5,3.79890438113358,0.539487979680357,0.497101346051947
29,6,4.16644526736007,0.299554442827772,0.328536089730174
29,7,4.19056875198822,0.49999633922973,0.497101346051947
30,0,0.666943104619919,0.462884984610566,0.308717948718114
30,1,0.718950515176163,0.461142050875908,0.497101346051947
30,2,0.762112682534904,0.468948066380517,0.497101346051947
30,3,0.666313251526877,0.424796908473186,0.497101346051947
30,4,0.67164647152572,0.333867860098323,0.328536089730174
30,5,0.690574946972674,0.346940736748973,0.328536089730174
30,6,0.703628490028522,0.340992923396475,0.328536089730174
30,7,0.739687612598581,0.361269366628959,0.328536089730174
31,0,1.27685594248821,0.45860607428056,0.308717948718114
31,1,1.3380976714354,0.35926748674879,0.328536089730174
31,2,1.31548013538133,0.316991362606541,0.328536089730174
31,3,1.4085329813844,0.372895454164475,0.328536089730174
31,4,1.3880480883858,0.31862658697635,0.328536089730174
31,5,1.64959200519645,0.434997142242398,0.328536089730174
31,6,1.65946814292404,0.332532231557426,0.328536089730174
31,7,1.48315990812558,0.248716903611421,0.328536089730174
32,0,0.849672808337987,0.186413823652805,0.308717948718114
32,1,0.81667796396649,0.301408080651997,0.328536089730174
32,2,0.75530546261829,0.355231357549371,0.328536089730174
32,3,0.768734728920465,0.488417327880066,0.497101346051947
32,4,0.686763275544782,0.55643492031531,0.497101346051947
32,5,0.732874319942485,0.528742763316457,0.497101346051947
32,6,0.573955539305451,0.419502290419445,0.328536089730174
32,7,0.656873333494134,0.560582758615946,0.497101346051947
33,0,0.859133307677078,0.195372772648087,0.308717948718114
33,1,0.784967579706708,0.265094476345835,0.328536089730174
33,2,0.850031307786055,0.379931779362687,0.328536089730174
33,3,0.654534324923568,0.426663585658196,0.328536089730174
33,4,0.685648112092177,0.519922209130786,0.497101346051947
33,5,0.60659421673577,0.371352287019515,0.328536089730174
33,6,0.550600734967394,0.445958939544174,0.497101346051947
33,7,0.576824774381394,0.359062684339218,0.328536089730174
34,0,0.903094089201119,0.196259097235172,0.274146341463912
34,1,0.871698132031327,0.274702338199243,0.299917223998563
34,2,0.848029262545072,0.280377605984648,0.299917223998563
34,3,1.03423181200834,0.245920285316089,0.299917223998563
34,4,1.4021694387786,0.342202609665479,0.463944384200925
34,5,1.16832554098465,0.356651228110934,0.463944384200925
34,6,0.819679378580015,0.427485382864895,0.299917223998563
34,7,0.734386964466709,0.517827334821575,0.463944384200925
35,0,1.00167273879583,0.309872352008986,0.308717948718114
35,1,0.984543131159269,0.316853601720235,0.328536089730174
35,2,0.737525514455961,0.438571878723909,0.328536089730174
35,3,0.614626840682967,0.596500025245112,0.497101346051947
35,4,0.565725372997916,0.540070932657786,0.497101346051947
35,5,0.647622906299549,0.560697242457759,0.497101346051947
35,6,0.598353760839347,0.273246969427907,0.328536089730174
35,7,0.586896826438007,0.31542830378504,0.328536089730174
36,0,0.812095683955852,0.106196876948865,0.274146341463912
36,1,0.659381652165489,0.137776735316393,0.299917223998563
36,2,0.878578608389488,0.225090746331249,0.299917223998563
36,3,1.21567221704528,0.335297299490875,0.463944384200925
36,4,1.19602434903111,0.471565899627496,0.463944384200925
36,5,1.38914113542877,0.538466212986582,0.463944384200925
36,6,1.223366786367,0.340558005761508,0.299917223998563
36,7,1.39239071389627,0.529016798611781,0.463944384200925
37,0,1.03552635294211,0.332434129447473,0.308717948718114
37,1,1.01422127260128,0.31443108824704,0.328536089730174
37,2,0.941959059343793,0.277024861299048,0.328536089730174
37,3,0.828200919981172,0.23630667626468,0.328536089730174
37,4,0.792721388125489,0.298483633026951,0.328536089730174
37,5,0.843311907692718,0.36881739938716,0.328536089730174
37,6,0.773262425229526,0.267708487259834,0.328536089730174
37,7,0.700263440961874,0.258539313438733,0.328536089730174
38,0,0.957013145737519,0.241542645710774,0.274146341463912
38,1,0.894287632238068,0.250813277981874,0.299917223998563
38,2,0.822780644610769,0.239073777170397,0.299917223998563
38,3,0.839476296175279,0.313840592827068,0.299917223998563
38,4,0.813096368030087,0.277203885146309,0.299917223998563
38,5,0.797572815196977,0.286291167852047,0.299917223998563
38,6,0.792553017022597,0.301816811661669,0.299917223998563
38,7,0.769743007119399,0.47769257794907,0.463944384200925
39,0,0.902090385812438,0.303901189698426,0.274146341463912
39,1,0.794470197663238,0.391329443577079,0.463944384200925
39,2,0.793002046286256,0.298621101880845,0.299917223998563
39,3,0.742015630101396,0.251812156755999,0.299917223998563
39,4,0.739599893276024,0.297630560955247,0.299917223998563
39,5,0.748135679995731,0.296495345419489,0.299917223998563
39,6,0.724920639715438,0.478801855456356,0.463944384200925
39,7,0.673304180294454,0.499511022848896,0.463944384200925
40,0,0.923029983598579,0.251073027349759,0.308717948718114
40,1,1.31113513240427,0.231287114516645,0.328536089730174
40,2,1.1394679659287,0.421336875677146,0.497101346051947
40,3,1.11838109127682,0.334730578707855,0.328536089730174
40,4,1.04777156178661,0.463210907876681,0.497101346051947
40,5,0.949233938539832,0.362640607192539,0.328536089730174
40,6,1.11692640618477,0.42246782415876,0.497101346051947
40,7,1.05586742098682,0.468019587436095,0.497101346051947
41,0,1.17265985001478,0.263262998826321,0.308717948718114
41,1,1.23140400320037,0.473387116160421,0.497101346051947
41,2,1.2767935643125,0.514979215916425,0.497101346051947
41,3,1.16490112660711,0.264039857358842,0.328536089730174
41,4,1.29033612715783,0.296598733463938,0.328536089730174
41,5,1.0490006674105,0.381403347349555,0.497101346051947
41,6,0.953599014310745,0.261360299827679,0.328536089730174
41,7,1.02229955675728,0.306457817829793,0.328536089730174
42,0,1.0183508765736,0.287226362510397,0.274146341463912
42,1,0.899148793857554,0.207105749920982,0.299917223998563
42,2,0.787449078055085,0.200610425252025,0.299917223998563
42,3,0.769069385595075,0.283186215899079,0.299917223998563
42,4,0.687783053569797,0.217177236905445,0.299917223998563
42,5,0.673926933244524,0.285523332460166,0.299917223998563
42,6,0.622704204717907,0.242329448439014,0.299917223998563
42,7,0.582833038624435,0.25202509230505,0.299917223998563
43,0,1.14122555825153,0.394263433478483,0.308717948718114
43,1,1.40652774905867,0.455189009704014,0.328536089730174
43,2,0.917698180994453,0.503537150168453,0.328536089730174
43,3,0.766611033649299,0.595072313100125,0.497101346051947
43,4,0.572723134320825,0.665388481604216,0.497101346051947
43,5,0.512904581086227,0.555076814449645,0.497101346051947
43,6,0.388088879780545,0.656977231087761,0.497101346051947
43,7,0.378646054342958,0.509498256522078,0.497101346051947
44,0,0.976245830765743,0.256484754493911,0.274146341463912
44,1,0.929478692618409,0.2646922444914,0.299917223998563
44,2,0.82532159906442,0.211565498709684,0.299917223998563
44,3,1.00482074330953,0.246340618011313,0.299917223998563
44,4,0.853383147361354,0.368818327397327,0.463944384200925
44,5,0.820039413670619,0.271451063402728,0.299917223998563
44,6,0.795042314813188,0.277905768716206,0.299917223998563
44,7,0.727093755002542,0.234492901412585,0.299917223998563
45,0,1.06168995049454,0.316322379996174,0.274146341463912
45,1,1.36773246758776,0.232808030989484,0.299917223998563
45,2,1.27140215129741,0.423329062788698,0.463944384200925
45,3,0.774444701853341,0.492372667655143,0.299917223998563
45,4,0.677578341493599,0.530269709487772,0.463944384200925
45,5,0.664972807174464,0.453782664219273,0.463944384200925
45,6,0.604120918144203,0.330127284741185,0.299917223998563
45,7,0.58525318456599,0.446662710544588,0.463944384200925
46,0,0.975961127049072,0.291690998624039,0.308717948718114
46,1,0.940983791381738,0.340748114203467,0.328536089730174
46,2,0.901118845515624,0.47485341758441,0.497101346051947
46,3,0.704028225528032,0.420508796598076,0.328536089730174
46,4,0.625149817559082,0.559823211554361,0.497101346051947
46,5,0.490307247750337,0.358795932124548,0.497101346051947
46,6,0.440417342489835,0.252473528978536,0.328536089730174
46,7,0.410219437457811,0.279106926840141,0.328536089730174
47,0,1.24109769732791,0.415151877165792,0.274146341463912
47,1,1.26059361811416,0.310744470899241,0.299917223998563
47,2,1.41834687310578,0.377782758002923,0.299917223998563
47,3,1.6324452222101,0.39173443448686,0.299917223998563
47,4,1.67297720454483,0.316878448952887,0.299917223998563
47,5,1.91995670973119,0.261336454336104,0.299917223998563
47,6,2.03538643463672,0.43763342342785,0.463944384200925
47,7,2.02670033916308,0.465932771501088,0.463944384200925
48,0,0.910334648178932,0.240628649404093,0.308717948718114
48,1,1.11652777892886,0.267864168991408,0.328536089730174
48,2,1.03826580672685,0.534571646503178,0.497101346051947
48,3,0.920144476609786,0.560915533596695,0.497101346051947
48,4,0.897078651490374,0.509882892793261,0.497101346051947
48,5,0.943933760362501,0.472426163673895,0.497101346051947
48,6,0.890049769568253,0.527196072515912,0.497101346051947
48,7,1.08139080342983,0.586084115342032,0.497101346051947
49,0,1.08263342127585,0.361480961425305,0.308717948718114
49,1,1.03260691484621,0.344452613790738,0.328536089730174
49,2,0.910040580324202,0.42936981189497,0.497101346051947
49,3,0.985952283199573,0.303241017694335,0.328536089730174
49,4,0.948730823344945,0.477371174333822,0.497101346051947
49,5,0.75552745238067,0.412549291129122,0.328536089730174
49,6,1.02369467942037,0.628840760373809,0.497101346051947
49,7,0.947430468784504,0.354981877969187,0.328536089730174
50,0,0.91354106372227,0.243293948423926,0.308717948718114
50,1,0.90587273960596,0.322852065174369,0.328536089730174
50,2,0.792088457520034,0.232079641903791,0.328536089730174
50,3,0.660305040087916,0.194525589422757,0.328536089730174
50,4,1.0635987080996,0.203962297290882,0.328536089730174
50,5,1.47441172050813,0.358594781973934,0.497101346051947
50,6,1.84548399421892,0.397148961028818,0.497101346051947
50,7,2.09741840791508,0.557507737572529,0.497101346051947
51,0,1.28307886487524,0.434287573112923,0.274146341463912
51,1,1.21572153037578,0.316534207636894,0.299917223998563
51,2,1.25209824623371,0.450465591231823,0.463944384200925
51,3,1.08215898426523,0.536800930597441,0.463944384200925
51,4,0.821432039156357,0.611202825833368,0.463944384200925
51,5,0.774522213901454,0.492043707371052,0.463944384200925
51,6,0.794776823149419,0.477605574005332,0.463944384200925
51,7,0.857972597739979,0.351483291986587,0.299917223998563
52,0,1.06061414543275,0.315628910229244,0.274146341463912
52,1,1.09364043233602,0.321058664944449,0.299917223998563
52,2,1.02895627325639,0.318771177205387,0.299917223998563
52,3,0.988260388171119,0.441869981542486,0.463944384200925
52,4,0.893893085411634,0.226010260897708,0.299917223998563
52,5,0.827230004295786,0.243500417739074,0.299917223998563
52,6,0.786225441095417,0.263405319227275,0.299917223998563
52,7,0.68977864105159,0.341852498318729,0.299917223998563
53,0,1.0296613531957,0.328631642688739,0.308717948718114
53,1,0.908170366329201,0.23871063832985,0.328536089730174
53,2,0.798402756936718,0.37370454744843,0.328536089730174
53,3,0.77482877502951,0.512225536731922,0.497101346051947
53,4,0.791700116092448,0.507818250771788,0.497101346051947
53,5,0.862356652976741,0.383551974838364,0.328536089730174
53,6,0.700827563592133,0.404258190516409,0.328536089730174
53,7,0.853946101522068,0.587274609308502,0.497101346051947
54,0,0.82366636257215,0.118752820900215,0.274146341463912
54,1,1.33933620717879,0.184443403858981,0.299917223998563
54,2,1.15543839577784,0.378626590630222,0.463944384200925
54,3,1.23796895697651,0.346589011738729,0.299917223998563
54,4,1.10092770486273,0.212772337206486,0.299917223998563
54,5,1.09709252988792,0.297469900851539,0.299917223998563
54,6,0.967083888886818,0.205802523772309,0.299917223998563
54,7,0.96942532664875,0.301608122929248,0.299917223998563
55,0,1.06211962363775,0.316598957045868,0.274146341463912
55,1,1.01293550753485,0.265923991181311,0.299917223998563
55,2,0.897935209560202,0.210256269633585,0.299917223998563
55,3,1.28870982932716,0.2089735247247,0.299917223998563
55,4,0.977379026262842,0.29319115452298,0.463944384200925
55,5,1.00010079679702,0.315822740964634,0.299917223998563
55,6,1.02828618793696,0.319106538319245,0.299917223998563
55,7,1.32624962064792,0.2325359677098,0.299917223998563
56,0,0.670189085615542,0.460643056331735,0.308717948718114
56,1,0.720192562713978,0.462587249323095,0.497101346051947
56,2,0.657540515262575,0.449183948417798,0.497101346051947
56,3,0.724114925428329,0.390269817628908,0.328536089730174
56,4,0.579200573730992,0.410734893757151,0.328536089730174
56,5,0.768637760250318,0.621044913535868,0.497101346051947
56,6,0.796124009535458,0.35171843846303,0.328536089730174
56,7,1.02383951513196,0.255465300144599,0.328536089730174
57,0,0.944289093728155,0.231322628465039,0.274146341463912
57,1,0.94315742878457,0.299077216687982,0.299917223998563
57,2,0.894925061335804,0.262185964527238,0.299917223998563
57,3,1.13642965933348,0.236181305088427,0.299917223998563
57,4,0.981081962413781,0.379063601019085,0.463944384200925
57,5,0.980383049322194,0.299418136404505,0.299917223998563
57,6,1.23202926197611,0.238658099837941,0.299917223998563
57,7,1.19227561873823,0.479413525095763,0.463944384200925
58,0,0.830452646691725,0.12595418724033,0.274146341463912
58,1,0.742283073320494,0.216760269592381,0.299917223998563
58,2,0.71666657191259,0.27489349313132,0.299917223998563
58,3,0.791287644826459,0.365937372569447,0.299917223998563
58,4,0.675097724152562,0.179427168561217,0.299917223998563
58,5,0.598617878522444,0.21047415094994,0.299917223998563
58,6,0.588351993596878,0.287701799737207,0.299917223998563
58,7,0.559527730781391,0.263852219856801,0.299917223998563
59,0,1.10601794671975,0.374981162528055,0.308717948718114
59,1,1.06920614319417,0.305418192684122,0.328536089730174
59,2,1.05042131621262,0.334411345218161,0.328536089730174
59,3,1.08451293818322,0.512909945651177,0.497101346051947
59,4,1.14088133006074,0.361711618006794,0.328536089730174
59,5,1.2831762533183,0.402996558691458,0.328536089730174
59,6,1.22677102581921,0.297663111954307,0.328536089730174
59,7,0.998646824765548,0.403584676606307,0.328536089730174
60,0,0.854494419676848,0.191004604168961,0.308717948718114
60,1,0.872585273576284,0.342457199640326,0.328536089730174
60,2,0.814721538918582,0.280846900626804,0.328536089730174
60,3,0.798414033660153,0.314821524622428,0.328536089730174
60,4,0.756440893734865,0.29127812431085,0.328536089730174
60,5,0.788766325220926,0.356054202424336,0.328536089730174
60,6,0.874676076048917,0.394486558481812,0.328536089730174
60,7,0.934294723525229,0.371383136974963,0.328536089730174
61,0,0.974415167071677,0.281344493320829,0.274146341463912
61,1,1.06301438410426,0.425275943019384,0.463944384200925
61,2,1.22275935674822,0.40333328966832,0.463944384200925
61,3,1.12404349816747,0.504688953512323,0.463944384200925
61,4,1.23969922898154,0.420661444631847,0.463944384200925
61,5,1.21904786881579,0.454863298975374,0.463944384200925
61,6,1.20155532372581,0.304283494498525,0.299917223998563
61,7,1.32877597191608,0.419525079118846,0.463944384200925
62,0,0.970440305400769,0.287661438385535,0.308717948718114
62,1,0.866512617030606,0.24800213021615,0.328536089730174
62,2,0.717151071264071,0.188689840337326,0.328536089730174
62,3,0.625168742508836,0.229742260253261,0.328536089730174
62,4,0.556488741392313,0.245666233294883,0.328536089730174
62,5,0.512921801464536,0.271502780249336,0.328536089730174
62,6,0.781390040241504,0.215658396334861,0.328536089730174
62,7,0.611365034325135,0.357241619354888,0.497101346051947
63,0,1.00085707180206,0.308453581850867,0.308717948718114
