id,period,py_weight,py_denom_pr,py_numer_pr
7,4,0.45630939560692246,0.37101346306097754,0.2999172239985707
7,5,0.43221351712028605,0.48980925668513364,0.46394438420093526
7,6,0.4261011646004333,0.4705995916057339,0.46394438420093526
7,7,0.43103677535144963,0.45863196303067955,0.46394438420093526
8,0,0.7163627666747503,0.3826920580147747,0.27414634146391803
8,1,0.5787923160886571,0.5742171646219416,0.46394438420093526
8,2,0.4135003160852723,0.6494008208027807,0.46394438420093526
8,3,0.4933211138217282,0.5506797492306406,0.46394438420093526
8,4,0.49940548185723654,0.30844648813214043,0.2999172239985707
8,5,0.5097276362950942,0.31409413342748643,0.2999172239985707
8,6,0.48913185350543686,0.27043897046433113,0.2999172239985707
8,7,0.5173319304510867,0.28356855441865375,0.2999172239985707
9,0,1.0793784221523284,0.35955542829600873,0.30871794871812225
9,1,1.1398055186856064,0.311118660455329,0.3285360897301799
9,2,1.0612604195019488,0.4598812406680057,0.49710134605195533
9,3,1.112104005844068,0.35923432759104373,0.3285360897301799
9,4,1.1340596076823477,0.34153575408890546,0.3285360897301799
9,5,1.1205830540859738,0.320460812005975,0.3285360897301799
9,6,1.1771044393620564,0.36077797847194176,0.3285360897301799
9,7,1.1692891582232905,0.3240481671351672,0.3285360897301799
10,0,0.7373984226195438,0.37177505817009615,0.27414634146391803
10,1,0.711892478902586,0.48056675303038165,0.46394438420093526
10,2,0.6771362551792629,0.4877578407824297,0.46394438420093526
10,3,0.5660183913221037,0.5550235959567881,0.46394438420093526
10,4,0.4226670915630597,0.6212952445320875,0.46394438420093526
10,5,0.3314830734181877,0.5915657215770971,0.46394438420093526
10,6,0.43748326608507443,0.5938282059602289,0.46394438420093526
10,7,0.33233180001384083,0.3948125539132849,0.2999172239985707
11,0,1.318809858190186,0.2078740462557138,0.27414634146391803
11,1,0.9964237545746062,0.2905072491413742,0.46394438420093526
11,2,0.934514481449828,0.2535384715557147,0.2999172239985707
11,3,0.891230368783933,0.26591651799340454,0.2999172239985707
11,4,1.011693851074512,0.383276838173567,0.2999172239985707
11,5,0.9684010985679801,0.26861974777685405,0.2999172239985707
11,6,0.9369359590970907,0.2764063298182677,0.2999172239985707
11,7,1.0132174173943411,0.3526239127757059,0.2999172239985707
12,0,1.7072532070193953,0.1808272770839288,0.30871794871812225
12,1,2.1123574027024525,0.40176812227660896,0.49710134605195533
12,2,2.4387901994813097,0.5644144811217525,0.49710134605195533
12,3,2.1986517562700785,0.3644190552346177,0.3285360897301799
12,4,2.1514963183812514,0.4860790607531062,0.49710134605195533
12,5,2.2396374128195813,0.3549616011045918,0.3285360897301799
12,6,2.3161489826779693,0.3507172008168231,0.3285360897301799
12,7,2.527375476325395,0.38465397514358707,0.3285360897301799
13,0,1.527168594882407,0.20215053514893275,0.30871794871812225
13,1,2.1740083956138183,0.3491971630357822,0.49710134605195533
13,2,1.8385754548476065,0.40535163082738,0.49710134605195533
13,3,1.8975282042381323,0.3493972519192355,0.3285360897301799
13,4,1.8090293046391646,0.29568763502195056,0.3285360897301799
13,5,2.127106982051497,0.27940833205307436,0.3285360897301799
13,6,3.0282631699006313,0.3491730026915092,0.49710134605195533
13,7,2.6831688838271504,0.432421313051582,0.49710134605195533
14,0,1.2138910759228219,0.4305238212939717,0.30871794871812225
14,1,0.9638120838611709,0.4137808957990712,0.3285360897301799
14,2,0.9787011518191373,0.4895388989151485,0.49710134605195533
14,3,0.8832300758990651,0.550834570999698,0.49710134605195533
14,4,0.8000191556991836,0.5488054335640004,0.49710134605195533
14,5,0.616425835187355,0.6451556318117975,0.49710134605195533
14,6,0.4433365744529064,0.691181666640015,0.49710134605195533
14,7,0.3321096311296708,0.6635857176588624,0.49710134605195533
15,0,1.0837611592567546,0.36214539026665216,0.30871794871812225
15,1,1.120706506259718,0.3506716506699288,0.3285360897301799
15,2,1.0764714826830764,0.3009438846606899,0.3285360897301799
15,3,1.0372436341130284,0.3031417814635008,0.3285360897301799
15,4,1.0635048751167582,0.3204235125030374,0.3285360897301799
15,5,1.1313610826459932,0.5272639492667146,0.49710134605195533
15,6,0.9150772115574544,0.4061875232722701,0.3285360897301799
15,7,0.8067245311074157,0.4295560873560454,0.49710134605195533
16,0,1.0941711195248327,0.3682139484890792,0.30871794871812225
16,1,1.30400764129165,0.4365858027544095,0.3285360897301799
16,2,1.3239793008529037,0.3386648346546196,0.3285360897301799
16,3,1.274387094894769,0.3024063708520198,0.3285360897301799
16,4,1.3414622615580636,0.36211031315814635,0.3285360897301799
16,5,1.3661061966058194,0.3406489935679014,0.3285360897301799
16,6,1.7241004969027767,0.26031846101506767,0.3285360897301799
16,7,1.316926896313539,0.34161279446058845,0.49710134605195533
17,0,1.5827807141570065,0.5632483735120208,0.30871794871812225
17,1,0.9759099603277958,0.5328366425882393,0.3285360897301799
17,2,1.101138354274155,0.5542941506684221,0.49710134605195533
17,3,0.7704575831328452,0.4695439399715529,0.3285360897301799
17,4,0.6252950883218821,0.6125036143800952,0.49710134605195533
17,5,0.47492030007112784,0.6544993550242657,0.49710134605195533
17,6,0.5749642718329174,0.5846058766799743,0.49710134605195533
17,7,0.7320321207276079,0.4726081721022896,0.3285360897301799
18,0,0.8529690250993262,0.18955784918288243,0.30871794871812225
18,1,0.8053153350448046,0.2888029173064672,0.3285360897301799
18,2,0.9311264705268439,0.2841452364958217,0.3285360897301799
18,3,1.1077903710968457,0.5773006690609637,0.49710134605195533
18,4,0.8930950752007109,0.4075144146093405,0.3285360897301799
18,5,0.8919597058562392,0.4964612098313168,0.49710134605195533
18,6,0.8178254993869897,0.26766926154017545,0.3285360897301799
18,7,0.7408583863585342,0.25877830655884204,0.3285360897301799
19,0,0.7941222616655534,0.12950173461701417,0.30871794871812225
19,1,1.4744050673995954,0.17695125198900225,0.3285360897301799
19,2,1.8976487849233086,0.3862299227619105,0.49710134605195533
19,3,2.119843947521837,0.4449967963075815,0.49710134605195533
19,4,2.970236324253562,0.6410835531558082,0.49710134605195533
19,5,3.5254264378685707,0.43427936113324567,0.3285360897301799
19,6,3.350667057046983,0.293514819277181,0.3285360897301799
19,7,2.9646166338483537,0.24109850209653716,0.3285360897301799
20,0,1.3085523388942941,0.4717199834238193,0.30871794871812225
20,1,1.1721807927194796,0.3667579875884348,0.3285360897301799
20,2,1.0220910176008045,0.4232527899265688,0.49710134605195533
20,3,0.9457558902816139,0.27433998732427695,0.3285360897301799
20,4,0.8715663031703724,0.3565017840893608,0.3285360897301799
20,5,0.8959466019665518,0.48357433526567845,0.49710134605195533
20,6,1.0155679979754,0.5563366106094871,0.49710134605195533
20,7,0.7161123401334027,0.46591954950502623,0.3285360897301799
21,0,1.1257688146173925,0.24351921807062163,0.27414634146391803
21,1,0.9236473124530075,0.346639472631159,0.46394438420093526
21,2,0.8326278946959803,0.22338708723604964,0.2999172239985707
21,3,0.7829185760810754,0.25546734270534877,0.2999172239985707
21,4,0.7962010317954641,0.31159620719164194,0.2999172239985707
21,5,0.811769388946192,0.31334362174191527,0.2999172239985707
21,6,0.8243889320108575,0.2953261648793599,0.2999172239985707
21,7,0.9483281140916445,0.403310425706606,0.46394438420093526
22,0,0.7703044440494747,0.40077394217693757,0.30871794871812225
22,1,0.9437394494139063,0.4057469211916517,0.49710134605195533
22,2,1.1282328817932685,0.41581322278102656,0.49710134605195533
22,3,1.5714278143327851,0.3569022255327973,0.49710134605195533
22,4,1.6180768446703904,0.4827699526764041,0.49710134605195533
22,5,1.3679936788851281,0.5879765308248136,0.49710134605195533
22,6,1.1344610638140191,0.599431325459616,0.49710134605195533
22,7,1.1773273176272403,0.5154117861646593,0.49710134605195533
23,0,1.1117032199925867,0.37817752179715053,0.30871794871812225
23,1,1.0014867741813673,0.2546395914554651,0.3285360897301799
23,2,0.9671334023407935,0.30468514080090636,0.3285360897301799
23,3,0.955752556292653,0.3324482096966499,0.3285360897301799
23,4,1.0542845880165135,0.5441015836423766,0.49710134605195533
23,5,1.1484334930924582,0.38358289246638877,0.3285360897301799
23,6,1.304559972216154,0.40889521342072815,0.3285360897301799
23,7,1.2540489554046053,0.30149063451583824,0.3285360897301799
24,0,1.1229026711545702,0.2441407866471992,0.27414634146391803
24,1,1.2596917702920625,0.41356496928260916,0.46394438420093526
24,2,1.0238108939664772,0.5708348349243809,0.46394438420093526
24,3,1.3415265079912264,0.5908991913631421,0.46394438420093526
24,4,1.610922246494091,0.4169925930081527,0.2999172239985707
24,5,1.7992131454213454,0.3731821484752796,0.2999172239985707
24,6,1.7430878097125286,0.27737539873417366,0.2999172239985707
24,7,1.7200656312902607,0.29054698237158605,0.2999172239985707
25,0,0.8878787518887581,0.1824856074188114,0.27414634146391803
25,1,0.7982119794835917,0.22127375014202777,0.2999172239985707
25,2,0.7675228421636383,0.2719246545690065,0.2999172239985707
25,3,0.7025476681901541,0.23517001576469376,0.2999172239985707
25,4,0.6651790300280043,0.2605877521436786,0.2999172239985707
25,5,0.6980965802269472,0.3329284298620209,0.2999172239985707
25,6,0.689264102446207,0.2909461118490096,0.2999172239985707
25,7,0.7664212888614148,0.3703959777062927,0.2999172239985707
26,0,1.0272114209021734,0.3270304075525733,0.30871794871812225
26,1,0.8860113749848878,0.22152760469406407,0.3285360897301799
26,2,0.7672563104974944,0.22460766467317902,0.3285360897301799
26,3,0.8407541195057355,0.29981582275188834,0.3285360897301799
26,4,0.7259669674922542,0.575701131345879,0.49710134605195533
26,5,0.6781285464991658,0.53216924518617,0.49710134605195533
26,6,0.7286716631451353,0.5319840876394162,0.49710134605195533
26,7,0.8411062918204174,0.418293824459097,0.3285360897301799
27,0,1.138155655549642,0.362254490414538,0.27414634146391803
27,1,1.2170997105078327,0.34532629990811897,0.2999172239985707
27,2,1.1279189577741586,0.2445640370436364,0.2999172239985707
27,3,1.353720596971506,0.24989079982071596,0.2999172239985707
27,4,1.2094245547296987,0.39998776658571944,0.46394438420093526
27,5,1.6008614134372305,0.4710989392757584,0.2999172239985707
27,6,1.1185178766815607,0.42925188871273895,0.2999172239985707
27,7,0.9927330926766741,0.5227287085953687,0.46394438420093526
28,0,1.003742063699573,0.276852405825512,0.27414634146391803
28,1,0.950987359855369,0.26108110369514154,0.2999172239985707
28,2,0.8957788611397182,0.25676983493142047,0.2999172239985707
28,3,0.9022572931547109,0.3049439926416199,0.2999172239985707
28,4,1.0040356685283411,0.26951483017735756,0.2999172239985707
28,5,1.005807285101051,0.4648885859649426,0.46394438420093526
28,6,0.883436350309657,0.34146085195533377,0.2999172239985707
28,7,0.7716533409682196,0.3862904601821385,0.46394438420093526
29,0,1.8124043577482525,0.17033613244103882,0.30871794871812225
29,1,2.2721807993184626,0.3965127449793274,0.49710134605195533
29,2,2.9437617188979077,0.3836941443200375,0.49710134605195533
29,3,3.091457990915548,0.5211276328748982,0.49710134605195533
29,4,3.4787150807084775,0.29196283579903387,0.3285360897301799
29,5,3.798904381133772,0.5394879796803569,0.49710134605195533
29,6,4.166445267360361,0.29955444282777155,0.3285360897301799
29,7,4.1905687519884465,0.49999633922972964,0.49710134605195533
30,0,0.6669431046199349,0.4628849846105669,0.30871794871812225
30,1,0.7189505151761927,0.4611420508759075,0.49710134605195533
30,2,0.762112682534948,0.4689480663805163,0.49710134605195533
30,3,0.6663132515269038,0.4247969084731857,0.49710134605195533
30,4,0.6716464715257413,0.3338678600983228,0.3285360897301799
30,5,0.6905749469726888,0.3469407367489724,0.3285360897301799
30,6,0.7036284900285311,0.34099292339647436,0.3285360897301799
30,7,0.7396876125985838,0.3612693666289591,0.3285360897301799
31,0,1.2768559424881942,0.45860607428056094,0.30871794871812225
31,1,1.3380976714353754,0.3592674867487904,0.3285360897301799
31,2,1.315480135381289,0.3169913626065403,0.3285360897301799
31,3,1.4085329813843523,0.3728954541644747,0.3285360897301799
31,4,1.3880480883857396,0.31862658697634955,0.3285360897301799
31,5,1.6495920051963633,0.4349971422423985,0.3285360897301799
31,6,1.6594681429239382,0.3325322315574259,0.3285360897301799
31,7,1.48315990812547,0.24871690361142054,0.3285360897301799
32,0,0.8496728083379775,0.18641382365280543,0.30871794871812225
32,1,0.816677963966473,0.30140808065199665,0.3285360897301799
32,2,0.755305462618288,0.3552313575493705,0.3285360897301799
32,3,0.7687347289204762,0.48841732788006587,0.49710134605195533
32,4,0.6867632755448027,0.5564349203153103,0.49710134605195533
32,5,0.7328743199424953,0.5287427633164568,0.49710134605195533
32,6,0.573955539305469,0.41950229041944526,0.3285360897301799
32,7,0.6568733334941445,0.5605827586159464,0.49710134605195533
33,0,0.8591333076770686,0.19537277264808695,0.30871794871812225
33,1,0.7849675797066915,0.2650944763458346,0.3285360897301799
33,2,0.8500313077860295,0.3799317793626867,0.3285360897301799
33,3,0.6545343249235599,0.42666358565819656,0.3285360897301799
33,4,0.6856481120921574,0.5199222091307857,0.49710134605195533
33,5,0.6065942167357637,0.3713522870195154,0.3285360897301799
33,6,0.550600734967379,0.4459589395441737,0.49710134605195533
33,7,0.5768247743813726,0.35906268433921795,0.3285360897301799
34,0,0.9030940892011121,0.196259097235172,0.27414634146391803
34,1,0.8716981320313101,0.2747023381992427,0.2999172239985707
34,2,0.8480292625450458,0.2803776059846473,0.2999172239985707
34,3,1.0342318120083396,0.24592028531608767,0.2999172239985707
34,4,1.4021694387786303,0.34220260966547833,0.46394438420093526
34,5,1.1683255409846551,0.35665122811093286,0.46394438420093526
34,6,0.8196793785800367,0.4274853828648948,0.2999172239985707
34,7,0.7343869644667445,0.5178273348215743,0.46394438420093526
35,0,1.0016727387958233,0.30987235200898694,0.30871794871812225
35,1,0.9845431311592493,0.31685360172023486,0.3285360897301799
35,2,0.7375255144559586,0.4385718787239092,0.3285360897301799
35,3,0.6146268406829742,0.5965000252451124,0.49710134605195533
35,4,0.5657253729979326,0.5400709326577858,0.49710134605195533
35,5,0.647622906299558,0.5606972424577595,0.49710134605195533
35,6,0.5983537608393485,0.27324696942790605,0.3285360897301799
35,7,0.586896826438004,0.3154283037850393,0.3285360897301799
36,0,0.8120956839558454,0.10619687694886525,0.27414634146391803
36,1,0.659381652165476,0.1377767353163924,0.2999172239985707
36,2,0.8785786083894959,0.22509074633124773,0.2999172239985707
36,3,1.215672217045322,0.3352972994908734,0.46394438420093526
36,4,1.1960243490311797,0.47156589962749523,0.46394438420093526
36,5,1.3891411354288241,0.5384662129865819,0.46394438420093526
36,6,1.2233667863670743,0.3405580057615079,0.2999172239985707
36,7,1.3923907138963365,0.5290167986117805,0.46394438420093526
37,0,1.0355263529421037,0.3324341294474739,0.30871794871812225
37,1,1.0142212726012632,0.3144310882470394,0.3285360897301799
37,2,0.9419590593437648,0.27702486129904735,0.3285360897301799
37,3,0.8282009199811387,0.2363066762646797,0.3285360897301799
37,4,0.7927213881254496,0.2984836330269509,0.3285360897301799
37,5,0.8433119076926686,0.3688173993871598,0.3285360897301799
37,6,0.7732624252294729,0.2677084872598332,0.3285360897301799
37,7,0.7002634409618191,0.2585393134387322,0.3285360897301799
38,0,0.9570131457375118,0.24154264571077472,0.27414634146391803
38,1,0.8942876322380513,0.2508132779818733,0.2999172239985707
38,2,0.8227806446107438,0.23907377717039582,0.2999172239985707
38,3,0.8394762961752443,0.3138405928270672,0.2999172239985707
38,4,0.8130963680300438,0.2772038851463083,0.2999172239985707
38,5,0.7975728151969254,0.2862911678520468,0.2999172239985707
38,6,0.7925530170225672,0.30181681166166796,0.2999172239985707
38,7,0.769743007119386,0.4776925779490692,0.46394438420093526
39,0,0.9020903858124555,0.3039011896984268,0.27414634146391803
39,1,0.794470197663238,0.39132944357707816,0.46394438420093526
39,2,0.7930020462862474,0.2986211018808442,0.2999172239985707
39,3,0.7420156301013795,0.2518121567559983,0.2999172239985707
39,4,0.7395998932759995,0.29763056095524637,0.2999172239985707
39,5,0.7481356799957258,0.29649534541948885,0.2999172239985707
39,6,0.7249206397154491,0.47880185545635523,0.46394438420093526
39,7,0.6733041802944786,0.49951102284889537,0.46394438420093526
40,0,0.9230299835985691,0.2510730273497592,0.30871794871812225
40,1,1.3111351324042881,0.23128711451664416,0.3285360897301799
40,2,1.1394679659286977,0.42133687567714573,0.49710134605195533
40,3,1.1183810912768326,0.3347305787078546,0.3285360897301799
40,4,1.0477715617866064,0.463210907876681,0.49710134605195533
40,5,0.9492339385398458,0.3626406071925393,0.3285360897301799
40,6,1.116926406184802,0.4224678241587598,0.49710134605195533
40,7,1.0558674209868373,0.468019587436095,0.49710134605195533
41,0,1.172659850014806,0.26326299882632154,0.30871794871812225
41,1,1.2314040032004203,0.4733871161604204,0.49710134605195533
41,2,1.2767935643125277,0.5149792159164247,0.49710134605195533
41,3,1.1649011266071319,0.26403985735884156,0.3285360897301799
41,4,1.2903361271578744,0.29659873346393795,0.3285360897301799
41,5,1.0490006674105143,0.38140334734955406,0.49710134605195533
41,6,0.9535990143107513,0.261360299827678,0.3285360897301799
41,7,1.022299556757304,0.30645781782979303,0.3285360897301799
42,0,1.0183508765735885,0.28722636251039735,0.27414634146391803
42,1,0.899148793857537,0.20710574992098044,0.2999172239985707
42,2,0.7874490780550613,0.20061042525202366,0.2999172239985707
42,3,0.7690693855950425,0.2831862158990781,0.2999172239985707
42,4,0.6877830535697603,0.21717723690544372,0.2999172239985707
42,5,0.6739269332444808,0.28552333246016487,0.2999172239985707
42,6,0.6227042047178593,0.24232944843901316,0.2999172239985707
42,7,0.5828330386243837,0.252025092305049,0.2999172239985707
43,0,1.1412255582515223,0.3942634334784837,0.30871794871812225
43,1,1.406527749058649,0.4551890097040147,0.3285360897301799
43,2,0.917698180994452,0.5035371501684537,0.3285360897301799
43,3,0.7666110336493103,0.5950723131001252,0.49710134605195533
43,4,0.5727231343208419,0.6653884816042169,0.49710134605195533
43,5,0.51290458108625,0.5550768144496451,0.49710134605195533
43,6,0.3880888797805687,0.6569772310877614,0.49710134605195533
43,7,0.37864605434298737,0.5094982565220783,0.49710134605195533
44,0,0.976245830765736,0.25648475449391106,0.27414634146391803
44,1,0.9294786926183912,0.26469224449139905,0.2999172239985707
44,2,0.8253215990643945,0.21156549870968333,0.2999172239985707
44,3,1.0048207433095258,0.24634061801131207,0.2999172239985707
44,4,0.853383147361335,0.3688183273973258,0.46394438420093526
44,5,0.8200394136705911,0.27145106340272723,0.2999172239985707
44,6,0.795042314813152,0.2779057687162051,0.2999172239985707
44,7,0.7270937550025008,0.23449290141258428,0.2999172239985707
45,0,1.0616899504945334,0.3163223799961744,0.27414634146391803
45,1,1.3677324675877873,0.23280803098948355,0.2999172239985707
45,2,1.271402151297414,0.4233290627886976,0.46394438420093526
45,3,0.77444470185336,0.49237266765514354,0.2999172239985707
45,4,0.6775783414936308,0.5302697094877721,0.46394438420093526
45,5,0.6649728071744822,0.4537826642192721,0.46394438420093526
45,6,0.6041209181442345,0.33012728474118447,0.2999172239985707
45,7,0.5852531845660099,0.4466627105445878,0.46394438420093526
46,0,0.975961127049062,0.2916909986240397,0.30871794871812225
46,1,0.9409837913817463,0.34074811420346646,0.3285360897301799
46,2,0.9011188455156164,0.4748534175844101,0.49710134605195533
46,3,0.704028225528038,0.4205087965980768,0.3285360897301799
46,4,0.6251498175590978,0.5598232115543614,0.49710134605195533
46,5,0.4903072477503405,0.35879593212454675,0.49710134605195533
46,6,0.4404173424898337,0.2524735289785355,0.3285360897301799
46,7,0.4102194374578057,0.27910692684014055,0.3285360897301799
47,0,1.2410976973279038,0.4151518771657925,0.27414634146391803
47,1,1.260593618114138,0.31074447089924073,0.2999172239985707
47,2,1.4183468731057385,0.3777827580029226,0.2999172239985707
47,3,1.6324452222100374,0.39173443448685974,0.2999172239985707
47,4,1.6729772045447502,0.31687844895288686,0.2999172239985707
47,5,1.9199567097311525,0.26133645433610325,0.2999172239985707
47,6,2.035386434636724,0.43763342342784906,0.46394438420093526
47,7,2.0267003391631313,0.46593277150108764,0.46394438420093526
48,0,0.9103346481789221,0.24062864940409315,0.30871794871812225
48,1,1.1165277789288663,0.2678641689914069,0.3285360897301799
48,2,1.038265806726881,0.5345716465031782,0.49710134605195533
48,3,0.9201444766098247,0.5609155335966954,0.49710134605195533
48,4,0.8970786514904262,0.5098828927932606,0.49710134605195533
48,5,0.9439337603625725,0.47242616367389495,0.49710134605195533
48,6,0.8900497695683343,0.5271960725159124,0.49710134605195533
48,7,1.0813908034299127,0.5860841153420324,0.49710134605195533
49,0,1.0826334212758353,0.36148096142530617,0.30871794871812225
49,1,1.0326069148462187,0.34445261379073744,0.3285360897301799
49,2,0.9100405803241945,0.42936981189496914,0.49710134605195533
49,3,0.9859522831995836,0.30324101769433465,0.3285360897301799
49,4,0.94873082334494,0.4773711743338222,0.49710134605195533
49,5,0.7555274523806789,0.41254929112912214,0.3285360897301799
49,6,1.0236946794203634,0.6288407603738095,0.49710134605195533
49,7,0.9474304687845194,0.35498187796918734,0.3285360897301799
50,0,0.9135410637222604,0.24329394842392643,0.30871794871812225
50,1,0.9058727396059416,0.3228520651743691,0.3285360897301799
50,2,0.7920884575200098,0.2320796419037905,0.3285360897301799
50,3,0.6603050400878893,0.19452558942275605,0.3285360897301799
50,4,1.0635987080995835,0.20396229729088158,0.3285360897301799
50,5,1.4744117205081273,0.35859478197393324,0.49710134605195533
50,6,1.8454839942189518,0.3971489610288177,0.49710134605195533
50,7,2.0974184079150904,0.5575077375725292,0.49710134605195533
51,0,1.2830788648752312,0.43428757311292376,0.27414634146391803
51,1,1.2157215303758033,0.31653420763689355,0.2999172239985707
51,2,1.2520982462337642,0.4504655912318225,0.46394438420093526
51,3,1.0821589842652994,0.5368009305974415,0.46394438420093526
51,4,0.8214320391564259,0.6112028258333687,0.46394438420093526
51,5,0.7745222139015354,0.4920437073710522,0.46394438420093526
51,6,0.7947768231494869,0.4776055740053314,0.46394438420093526
51,7,0.8579725977400442,0.3514832919865868,0.2999172239985707
52,0,1.0606141454327382,0.3156289102292443,0.27414634146391803
52,1,1.093640432336001,0.32105866494444846,0.2999172239985707
52,2,1.0289562732564006,0.3187711772053864,0.2999172239985707
52,3,0.9882603881711072,0.4418699815424853,0.46394438420093526
52,4,0.8938930854116135,0.22601026089770657,0.2999172239985707
52,5,0.8272300042957571,0.24350041773907297,0.2999172239985707
52,6,0.7862254410953806,0.26340531922727367,0.2999172239985707
52,7,0.6897786410515748,0.3418524983187285,0.2999172239985707
53,0,1.0296613531956869,0.32863164268873957,0.30871794871812225
53,1,0.9081703663291825,0.2387106383298493,0.3285360897301799
53,2,0.7984027569367166,0.3737045474484301,0.3285360897301799
53,3,0.7748287750295213,0.5122255367319216,0.49710134605195533
53,4,0.7917001160924466,0.5078182507717883,0.49710134605195533
53,5,0.8623566529767326,0.38355197483836434,0.3285360897301799
53,6,0.7008275635921383,0.40425819051640904,0.3285360897301799
53,7,0.8539461015220617,0.5872746093085026,0.49710134605195533
54,0,0.8236663625721438,0.11875282090021556,0.27414634146391803
54,1,1.3393362071788182,0.18444340385898023,0.2999172239985707
54,2,1.1554383957778414,0.3786265906302212,0.46394438420093526
54,3,1.2379689569764993,0.34658901173872897,0.2999172239985707
54,4,1.1009277048627126,0.21277233720648525,0.2999172239985707
54,5,1.0970925298878815,0.29746990085153835,0.2999172239985707
54,6,0.9670838888867761,0.205802523772308,0.2999172239985707
54,7,0.9694253266486977,0.30160812292924694,0.2999172239985707
55,0,1.0621196236377417,0.3165989570458688,0.27414634146391803
55,1,1.0129355075348316,0.26592399118130977,0.2999172239985707
55,2,0.8979352095601747,0.2102562696335842,0.2999172239985707
55,3,1.2887098293271624,0.20897352472469904,0.2999172239985707
55,4,0.9773790262628208,0.2931911545229786,0.46394438420093526
55,5,1.000100796796988,0.31582274096463325,0.2999172239985707
55,6,1.0282861879369187,0.31910653831924446,0.2999172239985707
55,7,1.3262496206479018,0.23253596770979867,0.2999172239985707
56,0,0.6701890856155575,0.4606430563317365,0.30871794871812225
56,1,0.7201925627140074,0.46258724932309425,0.49710134605195533
56,2,0.6575405152625905,0.44918394841779746,0.49710134605195533
56,3,0.72411492542834,0.3902698176289081,0.3285360897301799
56,4,0.5792005737310113,0.4107348937571507,0.3285360897301799
56,5,0.7686377602503325,0.621044913535869,0.49710134605195533
56,6,0.7961240095354648,0.3517184384630299,0.3285360897301799
56,7,1.0238395151319901,0.25546530014459845,0.3285360897301799
57,0,0.9442890937281475,0.23132262846503993,0.27414634146391803
57,1,0.9431574287845527,0.2990772166879817,0.2999172239985707
57,2,0.8949250613357774,0.2621859645272368,0.2999172239985707
57,3,1.1364296593334804,0.23618130508842616,0.2999172239985707
57,4,0.9810819624137604,0.37906360101908443,0.46394438420093526
