"id","r_ps","r_sw"
310,0.370510208284539,1.14616725037853
311,0.454828678103283,0.933684895239241
312,0.440751727627259,1.02876193232095
313,0.392586371019182,0.947185420087935
314,0.686489677327356,0.618606048557031
315,0.373938171373535,1.1356601148976
316,0.291289667789056,1.45788441412965
317,0.76379710752094,0.555994075501293
318,0.289412717179692,1.46733934432811
319,0.306609377403408,0.829739132004467
320,0.237189868876525,0.754228752161401
321,0.603432721981215,1.45078367586869
322,0.181619433994482,0.703014413137291
323,0.384990819666421,1.10305660543964
324,0.680798058280031,1.80241175925573
325,0.576965761067853,0.736034432755056
326,0.291423589088043,0.811956656294645
327,0.465679072084569,1.07675612777868
328,0.609984063628661,0.696193051569935
329,0.317944092955063,0.843528114617483
330,0.145911195715511,0.673622380304256
331,0.716907449186908,0.592359121317973
332,0.266497835400701,0.784364874570792
333,0.269927808522545,0.788049921705722
334,0.592458022272723,1.41171551588813
335,0.450805672475402,1.0475951853446
336,0.310622090239023,0.834568855756946
337,0.398225109870923,0.956060717671234
338,0.624074763916411,1.53044615819675
339,0.163077326443889,0.687439056811215
340,0.25969751187053,0.777159799620604
341,0.319785639422261,1.32797291158505
342,0.375770902912858,0.921670162474046
343,0.303532063511007,0.826072965014988
344,0.420196898020047,0.992290885248188
345,0.535868696956363,0.792482690402885
346,0.240316585537548,0.757333018439577
347,0.296959699292233,0.818350431339615
348,0.239948722503803,1.7698225780716
349,0.361609542749005,0.901224833169976
350,0.795920540577921,0.533554098702258
351,0.457885052252772,1.06127553893163
352,0.473501033791051,1.09275301616642
353,0.339728503948008,0.87135873163307
354,0.371726687248504,0.915737341784717
355,0.32432901236516,0.851499241290891
356,0.475491984605672,1.09690093658682
357,0.553920417748409,1.28975491420014
358,0.343521983245292,1.23621394664409
359,0.45319123892243,1.05216553626455
360,0.32023413314791,1.3261130613785
361,0.457993504015786,1.06148789285007
362,0.265875021751932,1.59724168095373
363,0.552442575545095,1.2854961216073
364,0.551919440079778,1.28399530083556
365,0.375280733768286,0.920946998807521
366,0.329998393375216,0.858704408533654
367,0.283441362107438,1.4982522787401
368,0.322734653101161,0.849494715723686
369,0.337332035790639,0.868207555528616
370,0.131809753988571,0.662681176132172
371,0.516368134332903,1.18961006123893
372,0.747847515675365,0.567851945437245
373,0.317059013616855,1.33939313638264
374,0.359461111503123,1.18139807917157
375,0.534194742336135,0.794966017092416
376,0.474577066020161,1.09499090375718
377,0.433861873930129,0.978806141272181
378,0.390704716251607,1.08692485399431
379,0.245483407564684,0.762519126950354
380,0.349920068277125,0.885019372630925
381,0.350016734475368,0.885150993647436
382,0.586903957858181,0.723570970992299
383,0.478359022728777,1.10292971296654
384,0.260208129492853,0.777696209258054
385,0.369775217326947,1.14844545217638
386,0.424362952030685,0.99947238518255
387,0.529289344637251,0.802333678108922
388,0.433314464322143,0.980042674852766
389,0.295545760101781,0.816707886400767
390,0.230877585348688,0.748038702778108
391,0.357770620291047,0.895837766864643
392,0.126923330974234,0.658972291603356
393,0.357160451858968,0.894987458374467
394,0.382978526066959,0.932436483395015
395,0.304723807685062,0.827488902529149
396,0.323022334414388,0.849855708069257
397,0.376691855092272,1.12735823970137
398,0.773969829771183,0.548686331600569
399,0.460455215303412,1.06633100652965
400,0.224772561235501,0.742147793749738
401,0.107225971737758,0.644433322565624
402,0.572912930645295,0.741241197311339
403,0.595889311462968,0.712660318783143
404,0.212959776806768,0.731008805368362
405,0.372659109778496,0.917098410610845
406,0.688789822331711,1.84869703697983
407,0.557924877672705,0.761153846442725
408,0.578584603266835,0.733975056143719
409,0.837942714698198,0.506796776459378
410,0.418967535035479,0.990191371438193
411,0.183475092788009,0.704612104605356
412,0.284838520922192,0.804480316914187
413,0.368454569370654,0.910992789164833
414,0.375544046351588,1.13080388516954
415,0.402275963782754,1.05566005652777
416,0.452511107434175,0.938466834713977
417,0.393905217030577,0.949246470188407
418,0.422347652365168,1.005490771142
419,0.614836111285228,0.690698966557057
420,0.483580888997711,1.1140821884316
421,0.42056631502576,1.00974959594816
422,0.314250371141798,0.838984534765675
423,0.472461978047032,0.898837761341279
424,0.630120456406832,1.55546134761685
425,0.438028958612729,1.02377754539287
426,0.282372563253285,0.8017159097784
427,0.512623524138559,1.18047005103483
428,0.486043462166977,1.11942020576115
429,0.408958359318523,0.973422672334843
430,0.205449324819558,0.724098979845024
431,0.515386140615925,1.18719950367197
432,0.452574592035746,1.05098032528827
433,0.219105890990985,0.736762291706175
434,0.493710591018471,0.860153041867354
435,0.626342566635959,1.53973474621822
436,0.581880884553578,1.37600342122377
437,0.422877276457637,1.00423146456111
438,0.36287603362292,0.903016310318523
439,0.510873140749204,1.17624563536458
440,0.522736848630249,1.20548450405635
441,0.436616354641894,1.0212105695181
442,0.444334462774148,0.955736505368754
443,0.377821678843424,1.12398702998368
444,0.697034354793583,0.60924782795308
445,0.373377010912126,0.918149099781356
446,0.255589520947514,0.772871083257236
447,0.40140802026519,0.961144406893355
448,0.45035899742324,1.04674383940813
449,0.361105076833342,0.900513233822106
450,0.211222400711539,2.01051907958675
451,0.352535640476462,0.888594599642078
452,0.408480484198909,1.03962535076676
453,0.524421467298171,1.20975463308822
454,0.184336898166805,2.30375291593758
455,0.20878443826984,2.03399578141841
456,0.481451128859763,1.10950648116972
457,0.484224447619455,1.11547228378294
458,0.332337053963111,0.861712240807124
459,0.225259294697052,0.74261405060466
460,0.39333351018922,1.07966053149749
461,0.593284107808651,0.715789722120168
462,0.526959907760673,0.805880410278832
463,0.751303775935059,0.565239627789883
464,0.252471669955573,0.769647530681734
465,0.306203060529226,0.829253201624377
466,0.435760383871121,1.01966135820197
467,0.408967935568002,0.973438444302084
468,0.693422737747787,0.612421029119941
469,0.32067074983321,1.32430746143061
470,0.454680245557598,1.05503849557334
471,0.126738504122646,0.65883281932098
472,0.280645532769749,1.51317807369155
473,0.393786491497636,1.0784185741151
474,0.381913666879568,0.930830051570209
475,0.302235297103943,0.824537743089361
476,0.407620587688246,1.04181849370047
477,0.400020524648983,0.958921691440754
478,0.336088301726897,1.26355682267021
479,0.471573234928741,0.900531741863674
480,0.468455184874676,0.90652570486604
481,0.666004109033327,1.72257608220318
482,0.574463386455865,1.35201840457769
483,0.241374140485545,0.758388771115138
484,0.431260231705168,1.01159328994747
485,0.493924381478046,0.859780732823659
486,0.423358801124896,1.00308926031134
487,0.582525988586872,1.37812969814782
488,0.0961255923519518,0.636519109806854
489,0.308717856799373,0.832269919008103
490,0.419102087238802,1.01327738419182
491,0.632072154049258,0.671864223010166
492,0.490145233842655,1.12842591954075
493,0.450821732408681,0.941983573856853
494,0.499504974913732,0.850175049287567
495,0.306682114800983,1.38471285468423
496,0.343211034095831,0.875978987468677
497,0.175573307572804,2.4187427607159
498,0.563418518170641,0.753732177716688
499,0.444053859149634,1.03487242928481
500,0.452027505718187,0.939470853641861
501,0.379142264998325,0.926674986712988
502,0.574348699416714,0.739388227217963
503,0.366180877213342,0.907724795054802
504,0.534638260368202,1.23631421394579
505,0.704752319837362,0.602575762736997
506,0.485603855104189,1.11846354029318
507,0.430606074211504,1.01043110450575
508,0.445375717695621,1.03733888271698
509,0.63727174513912,0.666382386957953
510,0.413807192436324,0.981474569305146
511,0.699415419572791,0.607173726490127
512,0.245626779590053,0.762664047141919
513,0.461846181138504,0.919498058032687
514,0.297783872706558,1.42609021370724
515,0.523275647862839,1.20684695622136
516,0.273996791828352,0.792466654220773
517,0.257928279794033,0.775306911269501
518,0.669934546969281,0.633892771447327
519,0.446475194135024,1.03939936790055
520,0.301944531478711,0.824194292972274
521,0.597428226864984,0.710824577029299
522,0.338911123102394,1.25303254369248
523,0.570903112356337,0.74385067706831
524,0.317280592737691,1.33845774493291
525,0.288316676627853,0.808411992299116
526,0.36376504121932,1.16742022609762
527,0.329004554439072,0.857432546136547
528,0.343441197738726,1.2365047334529
529,0.598237800888938,1.43202455235041
530,0.395603622223308,1.07346506151795
531,0.317409559252247,0.842867551299248
532,0.256498177406859,0.773815632793905
533,0.328578300478974,0.856888202665718
534,0.471932727030483,0.899845766871846
535,0.481895704523937,0.88124185934837
536,0.470311687406673,1.0861733582841
537,0.242055632088258,0.759070662294739
538,0.681768942093927,0.622889428436534
539,0.672331147529835,0.631633188833962
540,0.350137051031493,1.212858409059
541,0.188124268612371,0.708647039307351
542,0.44850967697979,0.94683947406959
543,0.406711737558136,0.969736584650046
544,0.577734833693618,0.735054633890873
545,0.506168912425161,1.16504073520107
546,0.710418167004473,0.597769998559163
547,0.320209782246353,1.3262139079185
548,0.503221364956307,1.15812817369397
549,0.562778957653487,0.754588743753532
550,0.442088791953466,0.96059134363073
551,0.197029114792199,0.716505845893083
552,0.427059083788094,1.00417567859745
553,0.363031171089593,1.1697801745015
554,0.558186326946856,0.760797329073771
555,0.391953467780418,0.946199514095024
556,0.293761492636192,0.814644524950774
557,0.538463227835067,1.24656011835116
558,0.598183468597539,0.709927119287184
559,0.196926315782912,0.716414128168354
560,0.339484821202832,1.25091503402723
561,0.476856516923267,0.890554394446918
562,0.222483500240453,0.739962860609723
563,0.429881886288422,0.987868249888864
564,0.465273857734994,1.07594016424243
565,0.400739478357666,1.05970758959676
566,0.684587941479555,1.82406892124589
567,0.573543257083262,1.34910126968179
568,0.680136422333394,1.79868348103392
569,0.281679394365857,0.80094226564115
570,0.518814460913531,1.19565798761451
571,0.574948402392709,1.35356115956748
572,0.277228851800447,0.796010375852035
573,0.394986214259877,1.07514300837665
574,0.403696107437359,0.964832429419192
575,0.240620941503144,0.757636554360835
576,0.411579277170787,1.03179797968898
577,0.273053870887745,0.791438746686676
578,0.410011919404281,0.975160943509929
579,0.302044502459461,0.824312345644812
580,0.366603459750437,0.908330400899644
581,0.437984698703962,1.02369692071832
582,0.490988599960537,0.864921643192528
583,0.314959882579501,0.839853489894484
584,0.404693222938398,1.04935452979233
585,0.540293453339758,1.25152303684408
586,0.185195461144184,0.706099814001087
587,0.333475809624483,1.27345568826977
588,0.497990385544635,1.14606038762329
589,0.535306253996795,0.793315347048437
590,0.154765048909676,0.68067858835129
591,0.195511173281909,0.715153914169825
592,0.489262296968839,1.12647515528775
593,0.208553277774423,2.03625026275539
594,0.519825800180452,0.816940341397538
595,0.461640301278724,1.06867831061626
596,0.309180975923064,0.832827865593434
597,0.584026136034278,0.727136407884564
598,0.56460997954958,1.32142057996217
599,0.613012775546904,0.69275337090291
600,0.50272497354574,0.844729601697476
601,0.547844255652252,0.7751594769595
602,0.479300818706183,1.10492459754548
603,0.548091115851008,0.7748103451874
604,0.374357420046431,0.919587879354425
605,0.271578700798497,1.5636965101389
606,0.383922880746371,1.10612492238308
607,0.376589473043966,1.12766473059933
608,0.145087171120518,0.672973096084442
609,0.430921250732319,1.01099071802224
610,0.257024685258347,0.774363995570146
611,0.485211779865724,0.875219201776567
612,0.596468838940654,1.42574697781201
613,0.560260459947835,1.30835024129302
614,0.36072478777974,1.1772594538914
615,0.511653272270183,0.829989154144249
616,0.523393241970467,0.811372086249881
617,0.597501756990212,1.42940582555373
618,0.295472078662089,1.43724804248705
619,0.36223182775338,1.17236154895752
620,0.33578397553521,0.866184060821061
621,0.468500196880203,1.08247139501509
622,0.126613715702437,0.65873868605122
623,0.674499236040646,1.767532973917
624,0.285285519270238,0.804983456814652
625,0.257586039839247,1.64864006967028
626,0.168059703306293,0.691556035474926
627,0.528527412458848,1.22029010495359
628,0.427620030543227,1.00515979599944
629,0.402247803825267,0.962494721081968
630,0.28141874594087,0.800651742699081
631,0.229439858107144,0.746642996509066
632,0.478643942860969,0.887228749053696
633,0.219631246457959,0.737258290675958
634,0.208631213659066,0.72701039422279
635,0.483854877269563,1.11467358306088
636,0.49466191209222,1.13851171542472
637,0.377509213654428,1.12491735646857
638,0.635897458625556,0.66782255677598
639,0.586391587181568,1.39100974618206
640,0.57519495613834,0.738300400820153
641,0.669631193136875,0.634179935192869
642,0.805441576299944,0.527247014758675
643,0.225948959082476,0.743275705244657
644,0.349827094318019,0.884892815903876
645,0.300146318633687,0.822076597797013
646,0.394094407288383,0.94954286650258
647,0.525901719373327,0.807501955256405
648,0.735549087612566,2.17557704051496
649,0.661833349643204,0.641651961019501
650,0.345534910282359,1.22901233429538
651,0.516419730603914,1.18973698834287
652,0.317533332566244,0.843020415189989
653,0.512598054779034,0.828459380029697
654,0.394000239566761,1.07783352399386
655,0.589045511106462,0.720940332554226
656,0.591005350517869,0.718549614304764
657,0.258582418699206,0.775990950098498
658,0.578087841122186,0.734605775209356
659,0.409095432278426,0.973648478555038
660,0.478139772879601,1.10246633760154
661,0.355906174792913,0.893244603219654
662,0.592718710205685,1.41261911055106
663,0.189768648759848,0.710085252135355
664,0.390381663396716,0.943759888423005
665,0.243724204299913,0.760745400823975
666,0.513948153251812,0.82628308707746
667,0.495927989054135,1.14137131370129
668,0.594449243497826,1.41864692423585
669,0.241817780688259,0.758832532178883
670,0.425184456877705,1.00090079368457
671,0.2866897016718,0.806568101822943
672,0.5441557187424,0.780413863237743
673,0.583862982219584,1.38255744803006
674,0.38128928061028,1.11376502897474
675,0.416575368107786,1.01942337252352
676,0.632265488872754,1.56453451042634
677,0.267373981372318,1.58828717920507
678,0.680530328912069,1.80090126043601
679,0.403377208053825,0.964316719206459
680,0.364544908769229,1.16492277481098
681,0.542185234943166,0.783250150128455
682,0.623666883434783,0.680919057827566
683,0.476330414917329,1.09865714893964
684,0.343659213780039,1.23572029975741
685,0.206069164235146,0.724664299981586
686,0.361573710295981,0.90117425082865
687,0.506709429817885,1.16631731500752
688,0.195268915851508,2.17477863701361
689,0.212954575548749,0.731003974433205
690,0.542576267172862,1.25776887390046
691,0.50610354792095,1.16488654840802
692,0.315920552667398,0.841032917414349
693,0.281809529567818,0.801087395363402
694,0.622164738128409,0.682563058691088
695,0.354312809110582,0.891040338806824
696,0.704745402188022,0.602581677508224
697,0.401197751775582,0.960806902511347
698,0.648310415156971,0.655036008582162
699,0.493792719028047,1.13655681172474
700,0.179685644521875,0.701357143747651
701,0.596510080538331,0.711918675847723
702,0.479856705539461,1.10610545105659
703,0.403414487165347,1.05268075435429
704,0.386044813412032,1.10004499973275
705,0.509858131216776,1.17380980890614
706,0.433516944782569,0.979584931517864
707,0.668854265418422,0.634916585903812
708,0.378574291392524,1.12175252340723
709,0.536323144042299,1.24080666511813
710,0.234189172126332,0.751273437763722
711,0.492724233589331,0.861874934734004
712,0.494512341213265,0.858758480374352
713,0.434447285007128,0.977487214955664
714,0.333809951348354,1.27218096689843
715,0.434671863042248,0.976982185353441
716,0.189253051400553,0.709633670934208
717,0.253222511316659,0.770421366540809
718,0.526580306243646,1.21527122956873
719,0.406241463469325,0.968968524974816
720,0.388755250223795,0.941248711819578
721,0.44108975913284,0.962767005748535
722,0.152275620061216,0.678679706457044
723,0.288151532966215,0.808224446602661
724,0.281130330906735,0.800330516182469
725,0.380683831982925,0.928981613987947
726,0.345004947242097,0.878378135698661
727,0.550934857207379,0.770811033484521
728,0.275250108830334,1.54283923254844
729,0.37629133539563,1.12855818542879
730,0.348106472533983,1.21993326804692
731,0.571092105987974,0.74360451180113
732,0.587725622506678,0.722559388946568
733,0.49660312614308,1.14290207828517
734,0.491880583389907,1.13227976441376
735,0.421439673179883,0.99442237336853
736,0.46726342239371,1.07995838378217
737,0.512601439035722,1.18041656133552
738,0.332209441253877,0.861547570264557
739,0.236210562651261,1.79783097715931
740,0.235283783462362,0.752348807166974
741,0.43898287733487,0.967387769757401
742,0.257058771219983,0.774399523200627
743,0.495878436967798,1.14125912383673
744,0.353982712550038,0.890585042397795
745,0.504790284029567,0.841273455734328
746,0.359041396465781,0.897613871100208
747,0.329289404584359,0.857796696914856
748,0.301975577171174,0.824230950260634
749,0.511877252859067,0.829625978288175
750,0.478964486065322,1.10421135977588
751,0.299160767467921,0.82092055727916
752,0.507760070601278,1.16880671187344
753,0.24308854496053,0.760106521711092
754,0.329900727199902,1.28725592777897
755,0.443953439057437,1.03468553489132
756,0.136394555559438,3.11351626115021
757,0.50458638034466,1.16131916949234
758,0.42550164308244,0.99803766582492
759,0.472988550445459,0.897837096197609
760,0.561409213747245,1.31177706273514
761,0.403179766731429,1.05329359682266
762,0.455555476890874,0.932195282921368
763,0.415890659375573,0.984975403266601
764,0.478363832027347,1.10293988158332
765,0.580859096588118,0.731101000502699
766,0.507190388653172,0.837292417536452
767,0.211520100632941,0.729674064989068
768,0.591391179628147,0.718080825848109
769,0.415425948654842,0.984192391040004
770,0.285009364737122,1.49000951971651
771,0.498416612933406,0.852031524726498
772,0.535800567424617,0.792583458259241
773,0.425510577982149,0.99801670896295
774,0.469265776251421,1.08403285032149
775,0.270838847482381,0.789034538314123
776,0.572959003926274,0.741181591975316
