id,x1,x2,status,time
73,1.131921716030984,1,1,.3665175335698562
74,-.0522932418161917,0,0,1.006048403395437
75,-.3307694655667492,1,0,.6225492159915622
76,-.1840720463790262,0,1,.2242698660297792
77,-2.128006964964492,0,0,.586260887350083
78,.8844774320401164,0,2,1.019194642851083
79,.7034814513365781,0,1,.3088786090723731
80,.6634908841129523,0,1,.0594905968587223
81,-.7739310350293654,0,0,.1688514416186675
82,-.8361293239851528,0,0,3.451711632153832
83,.6487800118599074,1,1,1.662309611404333
84,.2098539023914972,1,1,1.060521193225101
85,.8640128977869989,0,2,.2721757041001679
86,.034432640871652,0,1,2.827047802383427
87,-.6139844700443032,0,2,1.482479124757428
88,1.737789633647847,0,0,.1721613242350979
89,.3189735513064648,0,1,.157559831834202
90,-1.418004004646776,1,0,.0272618816070387
91,-.3351499164068053,0,2,.5284788192455918
92,-.5372040985539378,1,1,2.192509982500407
93,.4469475856422397,1,2,.4219256939946567
94,-.502820109424866,0,2,2.068297119186306
95,-.7451459709072497,0,1,.4834673912225701
96,-.2103153156327794,0,2,.1891514497986418
97,.6362236811747042,0,2,.6257807533445079
98,.6308028559423361,1,1,1.212734405090486
99,-.2942978621069288,1,2,1.57293296424927
100,-.9840684908067433,1,2,2.342738093067339
101,-.6378311056213348,0,0,.4859715285212753
102,-.8983333284303041,0,0,.6236176704296912
103,.1353116047102839,0,1,.6734430932033085
104,-.69843623728621,0,1,.3063985369476919
105,.2426820498033397,1,0,.2484772280503482
106,-.8164718238578591,0,2,.0451368925653581
107,.5602280344512454,1,0,2.457801822421199
108,.8872254439134599,0,2,1.789776695664252
109,.0574046731416939,0,1,1.008736918127616
110,1.003381775024642,1,0,1.230841134241645
111,-.9077209168835303,0,1,.1643133745238474
112,.8098336256873285,1,0,1.764930698919538
113,-1.483499421180661,1,0,2.523885644415238
114,.2246340581849585,1,1,.3034135314903195
115,.4943509490686711,0,1,1.372888841215447
116,.4651107109689057,0,1,.2506027084396565
117,.6326671868020937,0,1,1.711694222169416
118,-.2664732494855834,1,0,.6465963354994471
119,.3859137276506499,1,1,1.977451945777098
120,.4449874911037114,0,1,1.006069537553887
121,1.681334164255466,0,2,.0016095063465995
122,-1.179210304840056,0,1,.2379847530064602
123,-1.130297600539099,1,0,.5241654915187364
124,-.5255792760790594,0,1,.0771894294510608
125,-2.556045848599775,0,0,.3789870740173114
126,-1.82411976730749,1,0,.8324700197079875
127,-.9444058186935066,0,2,.0000924970307301
128,.7708207089834044,0,2,.5195309669671594
129,-1.240970206239383,1,0,1.879200072608748
130,2.984890431832675,0,2,.214110293687663
131,-2.223706098017171,1,2,.8270960520358237
132,.046996087322451,1,0,2.400819784046017
133,.0060127478794826,0,2,.2746247243354748
134,.6385363435727776,0,2,1.085906685201986
135,-1.424069532010339,1,0,2.759573287768114
136,-.1069340621517893,0,0,.4114587359652764
137,-1.42059555738478,1,0,1.508580048464818
138,.5707880762400127,1,1,.2106885868231263
139,-.9822458344896104,0,2,1.58258893435142
140,-1.846967783346291,0,0,2.095652137790859
141,-2.395468936424344,0,0,.8775232619830606
142,.5232028267410218,1,1,.433598159685837
143,1.164022358821293,0,1,.11613532847084
144,-.0069969458279318,0,1,.221939048913507
145,-.7927784292618836,1,0,.0037159748946283
146,.3005675564961956,0,0,.145244615330713
147,.4085560079211151,1,0,2.016630366626118
148,2.033896354338832,1,1,.0354213173418213
149,-.3566659825279765,0,1,1.258083312679156
150,.7055478072302019,1,1,.0877449638336648
151,.4858644687223708,0,0,.2310998799065787
152,-1.465526718728991,1,2,.9413450740796522
153,.8491426549694143,1,1,.3096329137480275
154,-2.094986432292748,0,0,1.343317532032478
155,-.7124533207015487,0,2,.790089034594373
156,.6441154755003191,1,0,1.586099533842938
157,1.40234863169472,0,2,.1384765724440779
158,.3242702785723824,0,1,1.148580290699257
159,-.4458543580796435,0,2,.5392458586017398
160,-.085695282512701,0,1,.5688845651836653
161,-.6190965528017037,0,2,.890292088189479
162,.6366712860011595,0,1,1.399222344461113
163,-.6235617482069064,1,1,.8459177423466813
164,1.258060481604346,0,2,.8831022344621752
165,-.720144864307083,0,0,.9818002338656
166,.2434658929569037,0,1,2.515097617930632
167,-.2033353528140401,0,2,.4869928668976037
168,-1.118672682503232,0,0,.1188427184249794
169,-.9802855731753772,1,0,.5102028395459679
170,.6355322848521071,0,1,1.009173603628529
171,-.3844351357367607,1,1,1.722840021801609
172,.1558700907868545,1,1,.8841155687161223
173,.5570953965652252,0,0,1.498981890989465
174,-.8210590886298473,1,1,2.622459781420516
175,-1.271145106534866,0,1,.8026539688759656
176,-1.20355683251035,0,1,.6674387958889476
177,1.250490366296647,0,2,.1124423556846216
178,.1605562260008917,0,1,.7030977113397693
179,.8840441944866848,0,1,.3150865464872058
180,.3816478456753473,0,2,.1458312468488303
181,.0370259275237071,0,1,.7675962390620599
182,-.7343584480610328,0,1,.1299921656609292
183,-2.376129027128829,0,1,.2696089847243853
184,1.387071504441029,0,2,.3235964840153495
185,-2.4697902355476,1,1,.0189626625419321
186,-1.350493250441191,0,1,1.972531677736704
187,1.056094844977808,0,1,.7060563427005526
188,.2769308601965428,0,1,.1218089505169848
189,1.044898297796193,0,0,.4842394883535728
190,-.0397313668887075,0,1,.3121309795662206
191,.7234320949140438,0,2,.3217022281417467
192,.5024613810007256,0,2,.1734575176579124
193,.3700673657774348,0,0,.0266170539202286
194,.4225835214968928,0,1,.831014076819123
195,-.673264195853651,0,1,.6282702021651896
196,-.8265710687165713,1,1,.4844911834320116
197,1.522955578782117,0,0,1.181392397449679
198,.1180642124762461,0,1,.2134317546386432
199,-1.314031667457862,1,0,.9440463389346037
200,1.870407695505623,0,1,1.098539270660581
201,-1.546525378995438,0,1,1.19147192027584
202,-1.212086882377315,0,0,.0660709002100366
203,-.5856833317047022,1,1,.1208563241482595
204,2.101515457546031,0,1,.3158522517661268
205,.0384157661622615,0,1,.0851613316926566
206,2.289532686723983,1,2,.0427311553458318
207,-.0587601922137067,0,0,2.275273596133718
208,-.50458872854327,0,0,.9045881575838046
209,.5898898854113471,0,1,.4923012706382087
210,.0226146228369046,1,1,1.52603519426797
211,1.331299408695015,1,0,.2895895404983988
212,-.355703051586216,0,2,1.302185331282687
213,-.6042182420995434,0,2,1.094978669984744
214,-1.451771039428089,0,2,.4147786715717608
215,1.547974579116769,0,2,.2263484172945717
216,-.8820038866754805,0,0,.7425135117551158
217,.9525518849418153,0,1,.2326161909769573
218,1.535104356331326,0,2,.1825685937339406
219,.1604496394422574,0,2,.8804768872362053
220,-1.147935688049893,0,0,.6404824614776756
221,-.3782502825644936,1,1,1.315610510828002
222,-.6208947965563349,0,2,.2117082276334939
223,1.006790501577358,1,1,.2917790302769491
224,-.3424207900253567,1,1,.4197196476978586
225,2.076261704741744,1,2,.0090431061656188
226,-.9346487368016506,0,0,.6442713015643071
227,-.2468137279286185,0,1,.4996554585366202
228,-1.773731579165967,1,1,.314562086316162
229,-.7582591855124209,1,1,.3772942374957015
230,.3440421280499449,1,1,.2045673296879135
231,-.1061695337922976,1,0,1.524909926866151
232,-1.527032175922468,0,0,.1584675589727875
233,-.2263833723267631,0,0,.2505769887466065
234,.2653597707874852,0,1,.1216616125277683
235,-.738879995570667,1,1,1.210142766663604
236,-1.128502467425403,1,1,.0362945233544547
237,-1.168104644551063,0,1,.1199919176880887
238,.2019081682865417,1,1,.3899398289375168
239,.9216066983246827,1,2,.0115357413884757
240,1.485112135435258,0,2,.3023786493608049
241,-.5453697247462429,1,0,.0731622734971169
242,.4075264215336563,0,2,.4072878423561715
243,1.749522096975976,0,1,1.420121633813307
244,-.5036296498142693,0,1,.1078620441924907
245,.9691569229357139,0,1,.3285597824491722
246,2.095980834055598,1,1,1.197205828746765
247,1.295676256695332,1,1,.2370654705579342
248,-.6609484884143629,1,1,1.961032492692887
249,-.0483777085964146,0,0,1.103945990708376
250,1.027361691276111,1,1,2.384167608758477
251,-1.832733599865247,1,0,.9830912671325192
252,.526339127512174,1,1,.5817115721004276
253,-1.434859421182753,1,0,1.474725423681746
254,-.1538151983259285,0,1,.7168583720525362
255,-1.414818492309794,1,0,.7583552353314036
256,-.8055905495415986,0,1,.9011968070792628
257,1.188582287218894,0,2,.8047755406034961
258,.6107129388585093,0,2,1.027360096453622
259,.1244948111559151,0,1,.9502754734081517
260,-1.447621257401292,0,1,.471770485791162
261,-1.130673493960016,1,2,.5899746750728943
262,.1090556110673046,1,1,.4250417989892409
263,.6265538752234837,0,0,.480568980097162
264,.300927072733798,0,1,1.687799196093814
265,-.0867220777240277,0,0,2.566817194845198
266,-.869653560002578,0,0,.6321456730642541
267,.5126889969080376,1,0,.1846697070781596
268,-.2605332922957768,1,1,1.760715556446603
269,-.0829021040189008,1,2,.8316850630448659
270,-.6896238356419087,0,1,.1145267098314411
271,-.0788668695301862,0,1,.070604612712698
272,-.0708817326918496,0,1,.3661364265691937
273,1.034315645310262,0,2,.5143815308941475
274,-.6153600357778869,0,1,.6103827048759384
275,.0361512260995677,1,1,.8369973051400816
276,-.739507863140246,1,1,.5405778269968929
277,1.371049701542664,0,1,1.202893493319764
278,.3694033187391729,1,0,.4979784251960555
279,2.418189705345041,1,2,.0176691469973112
280,.5554904033720891,0,1,.0820697279191905
281,-.0740058049195626,1,1,1.671337381913776
282,-.2062026354179828,1,2,.3834765962614199
283,.8285250016120462,1,2,.7126381393869713
284,-.0437216869942959,0,2,.2683052982538003
285,.7424571588755229,0,1,.4489992326371401
286,1.310064963394784,0,1,2.46354932564058
287,-1.376358818667609,0,1,.9909911700388111
288,-.9151695948097559,0,0,1.135552696321531
289,-.7479626570177744,1,0,1.385470116375313
290,.3701180406765837,0,1,1.184222732084037
291,1.187850630529883,1,2,.4711171603787905
292,-.0515563197274663,0,1,1.7494362898505
293,-.435292001076518,1,1,.015672858646695
294,-.6203107506229588,0,0,.9897368989358148
295,.6822424706595696,1,0,.899977628145225
296,1.805316875567961,0,2,.0142632265062842
297,.5310947507097817,1,2,1.024755273507884
298,-1.007873038662275,0,0,1.513587475205979
299,-.7365319190402739,1,2,.4646048967085177
300,-.3220620676917696,0,2,.6264747340188416
